timestamp_ms,Ax,Ay,Az,Gx,Gy,Gz,label
145272,1304,16008,1872,-514,1152,133,JERK
145282,1492,16048,1760,-559,1279,257,JERK
145292,1544,15892,1680,-593,1457,318,JERK
145302,1380,15948,1668,-581,1580,289,JERK
145312,1452,15928,1844,-686,1679,221,JERK
145322,1464,15892,1812,-838,1829,125,JERK
145332,1460,15788,1648,-882,1917,70,JERK
145342,1540,15756,1500,-987,1994,59,JERK
145352,1472,15868,1512,-1237,1960,97,JERK
145362,1344,15792,1396,-1450,1892,28,JERK
145372,1328,15944,1352,-1636,1866,-141,JERK
145382,1300,15908,1380,-1841,1942,-260,JERK
145392,1488,15892,1436,-1952,1913,-322,JERK
145402,1464,15976,1544,-2037,2024,-315,JERK
145412,1252,16108,1664,-2167,2103,-285,JERK
145422,1144,16352,1908,-2178,2312,-354,JERK
145432,1032,16452,2116,-2250,2573,-488,JERK
145442,864,16588,2440,-2381,2858,-605,JERK
145452,900,16576,2492,-2412,3249,-666,JERK
145462,672,16772,2556,-2436,3797,-724,JERK
145472,456,16884,2380,-2455,4158,-880,JERK
145482,320,17272,2480,-2413,4429,-1025,JERK
145492,12,17548,2364,-2432,4716,-1222,JERK
145502,-20,17832,2428,-2544,4750,-1440,JERK
145512,-408,18040,2924,-2927,4505,-1579,JERK
145522,152,17896,2816,-3071,4921,-1534,JERK
145532,-564,17660,3096,-3316,4790,-1676,JERK
145542,-772,17540,2908,-3437,4995,-1961,JERK
145552,-568,17300,2844,-3380,5094,-2334,JERK
145562,-100,16960,2700,-3135,5022,-2396,JERK
145572,268,16500,2536,-2753,5490,-2238,JERK
145582,576,15984,2568,-2259,5735,-1973,JERK
145592,32,15808,3152,-2364,5655,-2101,JERK
145602,640,15388,3384,-2257,5829,-2030,JERK
145612,1032,14788,3288,-1959,6111,-1623,JERK
145622,1132,14208,3328,-1783,6464,-1063,JERK
145632,1044,14132,3224,-1515,6759,-558,JERK
145642,792,14788,3444,-1417,7362,-303,JERK
145652,-104,15424,3408,-1581,8397,-737,JERK
145662,-912,16492,3100,-1968,9346,-1707,JERK
145672,-1096,16908,2672,-2433,9747,-2744,JERK
145682,-956,16936,1964,-3037,9578,-3466,JERK
145692,-640,16520,880,-3503,8705,-3739,JERK
145702,-36,16348,-4,-3532,7820,-3488,JERK
145712,840,16020,-364,-2987,7172,-3037,JERK
145722,800,16188,92,-2265,7228,-2600,JERK
145732,-64,16712,1224,-1943,7353,-2957,JERK
145742,-572,16552,920,-1814,7606,-3723,JERK
145752,-344,16744,1564,-1799,7361,-4448,JERK
145762,24,16624,1608,-1952,7186,-4963,JERK
145772,556,16140,1820,-2259,6744,-5065,JERK
145782,932,15436,1640,-2307,6177,-4611,JERK
145792,1116,15028,1712,-2235,5771,-4088,JERK
145802,1392,14664,1752,-2106,5667,-3281,JERK
145812,1652,14208,1580,-1868,5572,-2300,JERK
145822,1716,13852,1584,-1446,5616,-1000,JERK
145832,1448,13676,1660,-869,5641,365,JERK
145842,928,13568,2192,-255,6102,1292,JERK
145852,-244,14076,2812,-70,6907,1641,JERK
145862,-1100,14664,2828,-222,7485,1198,JERK
145872,-1096,14512,2552,-359,7230,784,JERK
145882,-756,14196,2544,-467,6706,850,JERK
145892,0,13608,2444,-462,6094,1466,JERK
145902,96,13232,2544,-460,5208,2693,JERK
145912,344,12816,2592,-315,4739,3975,JERK
145922,312,12508,2988,127,4436,5303,JERK
145932,24,11980,3264,1143,4654,6475,JERK
145942,-388,12440,4448,2054,5348,7505,JERK
145952,-1156,13188,4776,2329,5547,8203,JERK
145962,-2824,13944,6316,1829,5025,8521,JERK
145972,-3916,14596,7808,641,4057,8492,JERK
