timestamp_ms,Ax,Ay,Az,Gx,Gy,Gz,label
8912,2844,14836,5436,241,1353,-494,JERK
8922,2660,14760,5304,186,991,-573,JERK
8932,2572,14880,5308,159,930,-807,JERK
8942,2256,14876,5152,314,663,-1049,JERK
8952,2672,15044,5056,484,641,-1226,JERK
8962,2668,15416,5200,603,320,-1330,JERK
8972,2752,15252,5680,596,545,-1451,JERK
8982,2472,15684,5356,751,1126,-1430,JERK
8992,2612,15784,6172,667,1839,-1441,JERK
9002,2424,16072,5944,318,2678,-1442,JERK
9012,3208,16536,6104,46,3457,-911,JERK
9022,2520,17336,5320,-161,3996,-682,JERK
9032,1508,18040,4700,-114,4111,-799,JERK
9042,772,18940,4072,-217,3923,-1347,JERK
9052,540,18644,4120,-95,3379,-1914,JERK
9062,588,18584,4440,-251,3158,-2329,JERK
9072,436,18496,4516,-578,2788,-2677,JERK
9082,424,18280,4672,-949,2516,-2939,JERK
9092,596,17872,4948,-1049,2988,-3250,JERK
9102,568,17516,4708,-930,3316,-3409,JERK
9112,360,17288,4816,-838,3404,-3549,JERK
9122,-164,17068,5052,-764,3172,-3963,JERK
9132,-404,16420,5460,-810,3075,-4328,JERK
9142,-600,16008,5404,-821,3021,-4872,JERK
9152,-224,15064,5464,-948,2724,-5338,JERK
9162,544,13872,5600,-920,2468,-5348,JERK
9172,1348,13084,5836,-646,2531,-4918,JERK
9182,1648,12312,6236,-164,2604,-4472,JERK
9192,1792,11892,6972,223,2961,-4237,JERK
9202,2392,11156,7568,599,3607,-3789,JERK
9212,2724,10728,8160,1092,4279,-3173,JERK
9222,2932,10240,8872,1653,5483,-2474,JERK
9232,2724,10144,9516,2294,6758,-1840,JERK
9242,2080,10292,10256,2719,7912,-1417,JERK
9252,1384,10768,11424,2096,8383,-1225,JERK
9262,624,11132,11736,536,7755,-992,JERK
9272,-128,11224,11636,-1391,6799,-682,JERK
9282,-944,11360,10816,-3405,5700,-367,JERK
9292,-1912,11340,9312,-5002,4485,-131,JERK
9302,-1824,11064,7536,-5906,3857,803,JERK
9312,-2608,11580,5744,-5743,4725,2628,JERK
9322,-4444,13796,3292,-4872,7549,4927,JERK
9332,-7436,17400,1180,-4223,12160,6713,JERK
9342,-11988,21396,-3824,-4074,15837,7829,JERK
9352,-17544,25504,-14036,-3844,17673,6476,JERK
9362,-18888,28740,-19180,-2572,15916,3668,JERK
9372,-18864,29384,-23472,-1167,12501,888,JERK
9382,-15476,27884,-25224,784,8763,-715,JERK
9392,-11572,25640,-25296,3563,5378,-642,JERK
9402,-8644,24440,-23584,6224,3266,-29,JERK
9412,-6036,22232,-20684,9262,1510,228,JERK
9422,-2140,19748,-17552,11691,1199,786,JERK
9432,796,17176,-17400,13094,-1811,2236,JERK
9442,4096,13996,-15796,14189,-6286,3577,JERK
9452,3220,13888,-18848,15152,-12187,3122,JERK
9462,2832,15572,-18348,18100,-22518,-475,JERK
9472,9600,15724,-11432,21853,-30363,-4308,JERK
9482,16444,16864,-4212,25760,-32768,-6382,JERK
9492,23872,18944,6808,28424,-32768,-6714,JERK
9502,29136,19456,17088,27313,-32768,-4894,JERK
9512,31372,19552,24260,24667,-32768,-2336,JERK
9522,30208,23312,32767,20576,-32768,-447,JERK
9532,25256,22460,32767,12451,-31146,-776,JERK
9542,21448,19172,32767,2464,-27932,-2464,JERK
9552,21468,15880,32767,-4897,-23855,-3639,JERK
9562,21412,12764,32767,-8017,-16449,-3602,JERK
9572,18144,10444,31640,-8660,-7253,-2919,JERK
9582,13492,11424,20820,-7184,-2240,-3003,JERK
9592,11092,13916,17600,-3841,1216,-4012,JERK
9602,9156,13928,14512,-3509,6471,-5429,JERK
9612,6788,14856,9248,-6530,6083,-7192,JERK
9622,6900,15096,5728,-10429,1876,-8162,JERK
9632,6180,16788,4336,-12428,-2842,-8226,JERK
9642,4436,19576,6140,-11945,-5735,-9155,JERK
9652,4196,22076,11744,-11052,-6152,-11055,JERK
9662,5512,21032,15632,-10667,-4125,-13270,JERK
9672,9372,18760,18092,-11520,-1283,-15187,JERK
9682,12680,12576,18220,-14787,-2254,-16592,JERK
9692,16600,4196,21708,-18787,-8297,-16579,JERK
9702,18292,-3868,27336,-22156,-15270,-14837,JERK
9712,20652,-10660,32767,-21493,-17641,-11274,JERK
9722,28164,-12456,32767,-16501,-12751,-7468,JERK
9732,29480,-14604,32767,-11278,1491,-1203,JERK
9742,26128,-13692,32767,-8071,15348,5236,JERK
9752,21176,-7700,32767,-9134,25368,11065,JERK
9762,16048,160,32767,-12872,31465,15375,JERK
9772,10832,10136,22204,-17057,32767,19239,JERK
9782,4056,20408,8068,-18700,32767,19927,JERK
9792,-64,27080,-8212,-17580,32767,17568,JERK
9802,-1220,31248,-19260,-12499,32767,14501,JERK
9812,-680,32552,-19444,-7141,32710,12342,JERK
9822,-1328,32767,-18652,-5185,31984,11356,JERK
9832,-5232,32767,-22444,-7347,30702,11073,JERK
9842,-11380,32767,-29188,-9879,27035,9559,JERK
9852,-15120,32767,-32768,-10024,20233,6904,JERK
9862,-14864,32652,-32768,-6818,12073,4218,JERK
9872,-12560,30380,-32768,-1856,5659,2313,JERK
9882,-9708,29044,-28680,3179,3687,1376,JERK
9892,-8280,29004,-22168,7220,5289,414,JERK
9902,-7712,28760,-17512,9052,8119,-382,JERK
9912,-7996,27136,-16032,9364,9397,-880,JERK
9922,-8024,25892,-16424,8697,7170,-909,JERK
9932,-7944,24800,-14196,7284,2860,-802,JERK
9942,-6684,24240,-11768,5426,-1381,-284,JERK
9952,-5308,23748,-10012,4863,-4249,428,JERK
9962,-4732,24140,-8780,6071,-5323,644,JERK
9972,-4976,24572,-5784,7899,-4982,308,JERK
9982,-4936,24452,-2628,9410,-3744,-222,JERK
9992,-5344,24184,1368,9161,-2799,-473,JERK
10002,-5688,23388,4080,6547,-2712,143,JERK
10012,-6992,22840,4740,2645,-3634,1441,JERK
10022,-10156,22268,2808,-1079,-5034,2562,JERK
10032,-12832,20812,-340,-3068,-5933,3065,JERK
10042,-16064,19192,-1516,-4010,-5459,3695,JERK
10052,-19512,17772,-2880,-4933,-4232,4849,JERK
10062,-23108,17400,-6472,-3520,-3833,6340,JERK
10072,-25372,18956,-6080,1147,-2116,7728,JERK
10082,-28696,21792,-2744,6134,749,8236,JERK
10092,-31364,25000,2224,8619,2107,6622,JERK
10102,-30148,24360,5612,8097,416,3804,JERK
10112,-25612,23868,8188,5870,-3685,1176,JERK
10122,-20024,19484,9136,4279,-8145,-910,JERK
10132,-13644,15628,9792,5505,-11112,-1670,JERK
10142,-7308,12300,8508,10624,-10643,-2568,JERK
10152,-2072,13344,10032,17061,-7700,-3189,JERK
10162,1404,15716,11608,21055,-3900,-3792,JERK
10172,3528,18296,12772,21741,-3329,-4452,JERK
10182,7340,19212,13292,17594,-7498,-5366,JERK
10192,13800,15560,13892,12059,-14145,-5888,JERK
10202,21172,11568,14888,7664,-19328,-4653,JERK
10212,25068,7736,16788,5950,-19129,-1139,JERK
10222,22536,8116,18052,5784,-13066,2144,JERK
10232,14772,10640,16988,4589,-7156,2173,JERK
10242,12772,12012,14000,2579,-4175,334,JERK
10252,5768,11008,8092,1714,-3375,-1241,JERK
10262,5188,13520,8828,-875,-3939,-4012,JERK
10272,7000,13728,6036,-4481,-4297,-7346,JERK
10282,10244,10992,3532,-7471,-4269,-8756,JERK
10292,12500,8908,292,-8901,-2964,-8726,JERK
10302,13036,9084,-1692,-9116,-1116,-8401,JERK
10312,12940,9960,-3696,-8484,1196,-8197,JERK
10322,11940,13024,-3644,-8195,3758,-8368,JERK
10332,11304,16156,-4716,-8273,5534,-9270,JERK
10342,10772,17920,-6776,-7765,6209,-10440,JERK
10352,12148,20088,-8104,-5691,5632,-11379,JERK
10362,15280,21840,-7544,-2630,6275,-11738,JERK
10372,15352,21672,-6616,955,7898,-12319,JERK
10382,15268,20196,-5444,4678,9984,-13084,JERK
10392,15024,17224,-4364,7510,11205,-13190,JERK
10402,15764,13912,-2376,9192,11960,-10794,JERK
10412,14116,12512,-1188,9192,11836,-6588,JERK
10422,8544,12464,-2112,8647,10554,-3244,JERK
10432,2928,12764,-2876,8852,7030,-1809,JERK
10442,300,13452,-280,7944,3324,-1514,JERK
10452,-1796,11264,2148,6552,-392,-823,JERK
10462,-4644,9644,8620,4371,-1910,185,JERK
10472,-7520,9312,13204,788,-3215,1988,JERK
10482,-9360,8832,14764,-3290,-4279,4326,JERK
10492,-9720,9028,14168,-5143,-2730,7096,JERK
10502,-11708,10936,9660,-4051,252,9557,JERK
10512,-15672,14100,8336,-836,3196,9808,JERK
10522,-19024,15448,8456,1609,6254,7356,JERK
10532,-19968,14920,8460,2376,8236,4684,JERK
10542,-18244,14156,7596,1748,8582,3205,JERK
10552,-15472,13644,4976,-592,9485,4175,JERK
10562,-15376,13852,256,-2742,9468,5771,JERK
10572,-14552,17492,-3504,-3186,8578,7129,JERK
10582,-15960,20672,-4740,-2655,8350,6718,JERK
10592,-18028,22464,-5264,-3214,7897,4859,JERK
10602,-18312,23100,-7616,-3128,5898,2756,JERK
10612,-16732,23360,-7316,-1223,4251,1131,JERK
10622,-16824,23640,-4572,475,3901,-84,JERK
10632,-17560,23380,-1724,292,3908,-1811,JERK
10642,-15660,21752,-1260,-674,3732,-3019,JERK
10652,-13880,20056,-1976,-1515,4251,-2887,JERK
10662,-14168,18648,-3348,-1821,4944,-2463,JERK
10672,-15544,17572,-4496,-1987,5761,-2358,JERK
10682,-18200,16176,-3568,-2404,5992,-2457,JERK
10692,-21064,12260,-2176,-3311,5595,-1806,JERK
10702,-25608,8064,656,-3232,5418,-384,JERK
10712,-25192,8892,3788,-2612,6719,104,JERK
10722,-20924,9488,5164,-2553,9050,1711,JERK
10732,-17160,9980,2432,-2695,13129,4028,JERK
10742,-16872,10760,-3544,-2812,15866,5669,JERK
10752,-15676,11940,-3464,-4234,16724,7010,JERK
10762,-18652,9584,-7840,-7448,15298,7529,JERK
10772,-18948,9044,-8744,-9568,8937,7189,JERK
10782,-19748,11608,-9836,-11386,2936,5899,JERK
10792,-15968,9012,-10372,-11016,-5207,3092,JERK
10802,-6808,4500,-11208,-6637,-9612,3408,JERK
10812,108,1300,-7848,276,-7681,6351,JERK
10822,1968,4480,-8436,7245,-4140,8606,JERK
10832,3900,11576,-4168,10106,-1829,8692,JERK
10842,6556,17548,-2980,8609,-2753,7267,JERK
10852,9672,20196,-4516,5605,-8140,5306,JERK
10862,14460,21252,-5148,3743,-15139,3360,JERK
10872,19332,21204,-4244,4250,-21300,2395,JERK
10882,22072,19480,-324,6127,-23815,2702,JERK
10892,24396,18196,3276,9835,-21843,3992,JERK
10902,22444,19148,8432,13657,-18823,6575,JERK
10912,21636,20144,17396,15116,-15555,6709,JERK
10922,10752,17508,20164,17766,-8739,8407,JERK
10932,3640,18212,28768,16567,-3924,7003,JERK
10942,-108,20980,31944,11485,2240,3161,JERK
10952,172,21144,29968,4638,8593,-1584,JERK
10962,952,19868,22740,-823,11227,-5850,JERK
10972,1644,19920,18396,-5638,9858,-9067,JERK
10982,3676,19488,13224,-9429,8758,-12483,JERK
10992,5244,19292,9076,-10942,6932,-15483,JERK
11002,7660,17768,8036,-10734,5903,-18610,JERK
11012,10952,13620,11496,-8528,8231,-20185,JERK
11022,14160,13128,15552,-7994,10181,-18814,JERK
11032,13820,12660,16884,-10064,11656,-16324,JERK
