timestamp_ms,Ax,Ay,Az,Gx,Gy,Gz,label
9279,11144,11612,-3280,6922,-11009,-1692,JERK
9289,11200,11604,-3304,7249,-9529,-979,JERK
9299,10972,11672,-2340,7211,-7061,-111,JERK
9309,10272,11944,-1600,6510,-5022,326,JERK
9319,9512,12232,-1256,5357,-4177,-133,JERK
9329,9204,12836,-1052,4228,-4029,-780,JERK
9339,9332,12908,-2356,3589,-4578,-1256,JERK
9349,8580,13800,-1780,3710,-5514,-1779,JERK
9359,8712,13240,-2460,3457,-5315,-1851,JERK
9369,8412,13516,-3280,3534,-5682,-2039,JERK
9379,8140,13500,-3468,3920,-6061,-2319,JERK
9389,7996,13368,-3020,4281,-5541,-2584,JERK
9399,7800,13424,-2648,4369,-4819,-2739,JERK
9409,7744,13488,-2176,4249,-4090,-2859,JERK
9419,7956,13824,-2144,3982,-3766,-2878,JERK
9429,8084,13568,-1636,3172,-2802,-2908,JERK
9439,7792,13588,-2080,2272,-2638,-2721,JERK
9449,7172,13672,-2720,1440,-2481,-2759,JERK
9459,6784,14072,-3264,856,-1965,-3081,JERK
9469,6676,14176,-4028,499,-1618,-3577,JERK
9479,6692,14320,-4540,527,-1651,-4046,JERK
9489,6672,14192,-4356,609,-1085,-4531,JERK
9499,7124,14292,-4536,598,-415,-5034,JERK
9509,7628,14124,-4832,587,141,-5238,JERK
9519,7980,14140,-5228,739,216,-5220,JERK
9529,8024,14344,-5196,1007,529,-5112,JERK
9539,8432,14280,-5180,1258,588,-4966,JERK
9549,8404,14024,-5292,1463,210,-4654,JERK
9559,8288,14188,-4932,1627,695,-4568,JERK
9569,7452,14116,-4892,1963,1397,-4580,JERK
9579,7628,13648,-4772,2059,1820,-4735,JERK
9589,7724,13336,-4724,1937,2021,-4684,JERK
9599,7136,13560,-4920,1730,2300,-4732,JERK
9609,7136,13416,-5864,1878,2666,-4959,JERK
9619,6700,13720,-5192,2144,3568,-5305,JERK
9629,6492,13656,-5284,2158,5254,-5599,JERK
9639,6580,13704,-5264,2187,6074,-6165,JERK
9649,6528,14076,-4856,2188,6454,-6542,JERK
9659,6452,14560,-4368,2066,6922,-6930,JERK
9669,6512,15040,-4368,2193,6937,-7017,JERK
9679,5896,15624,-4016,2411,6540,-7059,JERK
9689,5632,15232,-3976,2128,6953,-7141,JERK
9699,5240,15392,-4976,1962,6161,-7515,JERK
9709,5588,15556,-4720,1960,6413,-8145,JERK
9719,6256,15200,-4800,1729,7084,-8386,JERK
9729,6656,15256,-5104,1690,7086,-8296,JERK
9739,6608,15472,-4408,1799,7448,-8103,JERK
9749,6860,15352,-3900,1767,7908,-7819,JERK
9759,6872,15344,-3448,1443,7708,-7408,JERK
9769,6980,15020,-3620,1058,7163,-6922,JERK
9779,6420,15320,-3656,721,6952,-6697,JERK
9789,5984,14660,-4268,655,6784,-6507,JERK
9799,5764,14536,-4136,429,6492,-6324,JERK
9809,5480,14636,-4416,251,6328,-6322,JERK
9819,5076,15256,-4328,162,6516,-6485,JERK
9829,4820,15264,-4284,54,6889,-6612,JERK
9839,4768,15112,-4212,-172,6971,-6690,JERK
9849,4644,15232,-4192,-583,6999,-6706,JERK
9859,4648,15368,-3992,-1083,6915,-6726,JERK
9869,4772,15656,-4208,-1499,6889,-6676,JERK
9879,4920,15920,-4032,-1913,6823,-6603,JERK
9889,5080,16140,-4184,-2248,6571,-6450,JERK
9899,5056,16160,-4004,-2486,6071,-6267,JERK
9909,5336,15996,-3992,-2644,5331,-5961,JERK
9919,5376,16300,-4344,-2696,4303,-5532,JERK
9929,5360,16120,-4512,-2541,2909,-5080,JERK
9939,5640,15792,-4616,-2464,1419,-4533,JERK
9949,5508,15820,-4788,-2402,22,-3942,JERK
9959,5272,15844,-4848,-2265,-1338,-3316,JERK
9969,5076,15868,-4760,-2120,-2468,-2746,JERK
9979,4596,15976,-4736,-2007,-3274,-2285,JERK
9989,4148,15944,-4692,-1976,-3729,-1856,JERK
9999,3752,15872,-4564,-2078,-3811,-1637,JERK
10010,2820,15852,-4424,-2238,-3601,-1722,JERK
10019,2468,15840,-4440,-2446,-3341,-1983,JERK
10029,2968,16080,-4404,-2813,-2686,-1973,JERK
10039,2820,16724,-4712,-2951,-2510,-1517,JERK
10049,2404,17440,-4692,-3128,-2481,-1213,JERK
10059,2160,17312,-4536,-3059,-2328,-1147,JERK
10069,2232,16932,-4396,-3013,-2296,-1029,JERK
10079,2372,16480,-4604,-2998,-2748,-885,JERK
10089,2380,16052,-4576,-2962,-3782,-678,JERK
10099,2184,15924,-4668,-2934,-4912,-449,JERK
10109,1892,16492,-4652,-2893,-5731,-442,JERK
10119,1920,16528,-4652,-2703,-6396,-351,JERK
10129,1904,16924,-4384,-2507,-7197,-315,JERK
10139,2596,17864,-4664,-2615,-8193,-692,JERK
10149,6168,20964,-6016,-3720,-9965,-2362,JERK
10159,16056,27472,-9396,-4212,-12149,-6593,JERK
10169,32767,27548,-10476,268,-17256,-13435,JERK
10179,32767,30868,-2488,9090,-21689,-14725,JERK
10189,32767,32767,7980,20125,-18331,497,JERK
10199,32767,32767,23772,23247,-18062,26739,JERK
10209,32767,32767,32767,9169,-27828,32767,JERK
10217,0,0,0,0,0,0,JERK
10229,14244,32767,6576,-14424,-30105,32767,JERK
10239,-28656,10796,11116,1787,2424,32767,JERK
10249,-32768,16192,30132,4078,18854,32767,JERK
10259,-32768,18364,28964,-17040,-9145,32767,JERK
10269,-32768,15700,488,-32768,-32768,27584,JERK
10279,-32768,24900,-28504,-32768,-32768,9329,JERK
10289,-32768,19360,-32768,-24299,-16756,-253,JERK
10299,-32768,21020,-24220,-15106,2727,-5214,JERK
10309,-24496,30288,-17208,-13744,19213,-8049,JERK
10319,-6316,27396,-12804,-11613,27760,-8194,JERK
10329,4592,28032,-8700,-7527,28910,-3060,JERK
10339,5032,26976,-5312,-1679,18294,4612,JERK
10349,-1692,21596,-748,3114,3376,9430,JERK
10359,-7216,16752,4068,4690,-6701,10180,JERK
10369,-8864,14504,7452,3197,-10505,8666,JERK
10379,-6568,13264,8040,-93,-11190,6470,JERK
10389,-2492,13424,1364,-2332,-11360,5117,JERK
10399,316,12480,1720,-5414,-12997,3240,JERK
10409,3000,13848,-3184,-5002,-10951,3067,JERK
10419,4272,13652,-6012,-3152,-10019,2861,JERK
10429,4596,14412,-5556,-1585,-9879,1861,JERK
10439,6024,14472,-5668,-1086,-9476,553,JERK
10449,7888,14952,-5304,-808,-9460,-625,JERK
10459,9360,14392,-4516,-863,-8579,-1213,JERK
10469,10488,14056,-5492,-443,-8030,-1448,JERK
10479,11624,13208,-4956,433,-6471,-850,JERK
10489,11328,13140,-4448,1167,-4830,-349,JERK
10499,11152,13040,-3796,1794,-3863,75,JERK
10509,10424,12712,-2900,2098,-3741,290,JERK
10519,10204,12564,-3288,1995,-3920,216,JERK
10529,9244,12288,-3572,1991,-4551,-165,JERK
10539,9480,11552,-3532,1830,-5335,-728,JERK
10549,9916,11120,-4136,1752,-6530,-1247,JERK
10559,10456,10744,-4400,1885,-7576,-1371,JERK
10569,9744,11192,-4960,2378,-8393,-1406,JERK
10579,9568,11716,-4460,2621,-7833,-1693,JERK
10589,9708,11460,-4064,2667,-7367,-1715,JERK
10599,9408,12188,-3336,2023,-7057,-1588,JERK
10609,9388,12244,-4012,1235,-7158,-1134,JERK
10619,9016,12316,-3672,228,-7882,-746,JERK
10629,8848,12348,-4368,-617,-7832,-1496,JERK
10639,8480,12796,-5152,-1220,-8372,-1615,JERK
10649,8172,12768,-5164,-2222,-7960,-2256,JERK
10659,6988,12876,-5176,-3098,-8414,-2962,JERK
10669,7016,13280,-4496,-3468,-9034,-3682,JERK
10679,7424,12996,-4672,-3677,-9126,-3508,JERK
10689,8496,13032,-5104,-3852,-9268,-2266,JERK
10699,8920,13708,-4856,-3386,-8892,-906,JERK
10709,9476,15124,-5200,-2130,-6699,248,JERK
10719,9788,15444,-5476,-846,-4646,611,JERK
10729,10560,14436,-6160,-124,-5582,1228,JERK
10739,10136,13852,-5400,128,-6452,1873,JERK
10749,9232,14044,-4328,146,-6862,2275,JERK
10759,9280,13804,-4600,-299,-7161,2417,JERK
