timestamp_ms,Ax,Ay,Az,Gx,Gy,Gz,label
7989,-992,11772,8284,8175,6243,-5683,PUSH
7999,-344,11524,8748,9081,5630,-5589,PUSH
8010,-376,11312,9404,10407,2976,-5355,PUSH
8019,-420,11244,9828,11287,486,-5303,PUSH
8029,-416,10540,10924,12117,-2042,-5209,PUSH
8039,-2672,12524,11176,13400,-4108,-6835,PUSH
8049,372,10136,12996,13519,-4371,-6034,PUSH
8059,-1576,11252,15736,12755,-3428,-8255,PUSH
8069,-688,9864,15872,10914,-1825,-8775,PUSH
8079,1440,10464,15452,10325,-1417,-7653,PUSH
8089,2000,11076,15804,11335,1414,-6644,PUSH
8099,1624,11136,15428,12919,5288,-5663,PUSH
8109,1428,10960,15852,13846,8203,-4836,PUSH
8119,1540,11336,17320,14623,11460,-3935,PUSH
8129,1756,10368,19396,14447,14617,-2890,PUSH
8139,960,10656,22480,12313,16185,-2089,PUSH
8149,420,11700,19980,12996,17044,-1623,PUSH
8159,-476,11932,19880,13588,16352,-1646,PUSH
8169,-536,12148,21496,13530,15088,-2299,PUSH
8179,-148,11020,23816,12115,13156,-3852,PUSH
8189,1492,11092,22916,11680,10997,-2667,PUSH
8199,1392,11284,23132,11342,9509,-2984,PUSH
8209,2024,10392,23168,11463,7527,-3069,PUSH
8219,2868,8984,23548,11267,4863,-3362,PUSH
8229,3632,6612,23524,10729,2648,-3208,PUSH
8239,3752,6476,23204,10086,1922,-2669,PUSH
8249,3560,6404,22172,10097,2344,-2866,PUSH
8259,3600,5884,21872,9904,3038,-3188,PUSH
8269,3444,5208,22228,8335,2914,-2673,PUSH
8279,3576,4616,22232,5550,2540,-1659,PUSH
8289,3352,4876,20456,2853,2231,-295,PUSH
8299,3208,6052,18560,1269,2088,454,PUSH
8309,3652,6596,17876,698,2731,952,PUSH
8319,3588,6980,17308,470,3302,1688,PUSH
8329,2924,7564,16884,440,3599,2229,PUSH
8339,2236,7864,16328,608,3440,2365,PUSH
8349,1576,8020,16472,599,3237,2252,PUSH
8359,1204,8248,16444,370,3120,1777,PUSH
8369,1520,8268,16908,-88,3358,1255,PUSH
8379,-780,9612,16964,-637,3108,570,PUSH
8389,2824,7960,16216,-465,4441,1607,PUSH
8399,2244,7668,16392,-523,4523,2341,PUSH
8409,1948,7032,16604,-632,4798,2434,PUSH
8419,1940,6588,17492,-856,5717,2354,PUSH
8429,1392,6560,17956,-1569,6286,2380,PUSH
8439,1356,6300,17592,-2703,6226,2287,PUSH
8449,1384,7460,17092,-3266,5823,2018,PUSH
8459,960,7820,15968,-3305,5091,1677,PUSH
8469,1076,7928,15136,-2802,4521,1183,PUSH
8479,1440,8092,14856,-1790,4131,679,PUSH
8489,1180,8164,15572,-870,3646,703,PUSH
8499,700,8036,16832,-501,3982,562,PUSH
8509,208,8228,17684,-655,4010,526,PUSH
8519,-352,8100,18000,-1110,3751,113,PUSH
8529,-928,8056,17636,-1391,3149,-362,PUSH
8539,-1596,8500,17540,-1415,2688,-973,PUSH
8549,-2016,7724,17280,-1557,2093,-2287,PUSH
8559,-1644,7768,18588,-2495,1070,-2308,PUSH
8569,-1908,8512,18520,-2883,1233,-2664,PUSH
8579,-2188,8392,18564,-3143,1204,-3058,PUSH
8589,-2100,8300,18680,-3930,729,-3323,PUSH
8599,-3780,10164,18248,-4385,374,-3016,PUSH
8609,-3448,9656,17268,-3939,1659,-2862,PUSH
8619,-3196,7640,15720,-3521,1365,-2734,PUSH
8629,-3036,6776,16452,-4247,-210,-2933,PUSH
8639,-3604,6672,16868,-5584,-1051,-2720,PUSH
8649,-4896,7672,16552,-6893,-1408,-3089,PUSH
8659,-5728,6488,16280,-8440,-1465,-4423,PUSH
8669,-4152,5996,16128,-9959,-2046,-3895,PUSH
8679,-4136,6884,15040,-10564,-1833,-3815,PUSH
8689,-4424,7752,13372,-9942,-1292,-4301,PUSH
8699,-4072,7160,12332,-8882,-1222,-4742,PUSH
8709,-3604,6864,12272,-8209,-1381,-4856,PUSH
8719,-3520,6780,11836,-7682,-1837,-4699,PUSH
8729,-3852,6868,11420,-7476,-2527,-4542,PUSH
8739,-4152,6968,11552,-7584,-3034,-4661,PUSH
8749,-4140,7004,11556,-7746,-2932,-5047,PUSH
8759,-3964,6800,11504,-8054,-2642,-5443,PUSH
8769,-3828,6556,11148,-8349,-2224,-5818,PUSH
8779,-3600,6192,10408,-8279,-1817,-6249,PUSH
8789,-3096,5956,9716,-7917,-1638,-6620,PUSH
8799,-2616,5876,9464,-7321,-1786,-6932,PUSH
8809,-2256,5748,9572,-6734,-2098,-7217,PUSH
8819,-1812,5824,9524,-6180,-2676,-7432,PUSH
8829,-1280,5916,9908,-5522,-3364,-7549,PUSH
8839,-1012,5584,10192,-4928,-4080,-7613,PUSH
8849,-784,5244,10284,-4434,-4725,-7817,PUSH
8859,-620,5060,10328,-4093,-5110,-8066,PUSH
8869,-116,4764,10056,-3755,-5285,-8340,PUSH
8879,376,4552,9844,-3330,-5358,-8539,PUSH
8889,980,4612,9572,-2875,-5378,-8617,PUSH
8899,1460,4740,9556,-2267,-5357,-8524,PUSH
8909,2080,4984,10076,-1739,-5588,-8285,PUSH
8919,2580,4888,10440,-1282,-6020,-7685,PUSH
8929,2796,4700,10512,-857,-6408,-7068,PUSH
8939,2928,4464,10516,-554,-6539,-6545,PUSH
8949,3336,4292,10376,-239,-6362,-6068,PUSH
8959,3608,3900,10384,-51,-5955,-5501,PUSH
8969,3996,3744,10324,38,-5576,-4839,PUSH
8979,4108,3764,10360,163,-5404,-4131,PUSH
8989,3624,4492,10444,414,-5444,-3400,PUSH
8999,2932,6348,10424,761,-5374,-2746,PUSH
9009,2664,8372,10588,1501,-5183,-2357,PUSH
9019,2968,9008,10760,2645,-4854,-2267,PUSH
9029,3612,7884,11752,3829,-4346,-2158,PUSH
9039,4068,7264,12960,4318,-3885,-1677,PUSH
9049,4224,7208,13844,4568,-3368,-1157,PUSH
9059,4072,7608,14492,4621,-2675,-587,PUSH
