timestamp_ms,Ax,Ay,Az,Gx,Gy,Gz,label
12952,12952,10372,-1616,422,-370,354,PUSH
12962,13380,10772,-1800,395,-560,503,PUSH
12972,13644,11124,-1956,321,-794,498,PUSH
12982,13864,11364,-1876,120,-1014,489,PUSH
12992,14068,11808,-1964,5,-1233,480,PUSH
13002,14536,12368,-2028,-203,-1516,249,PUSH
13012,15112,13204,-2228,-570,-1854,-455,PUSH
13022,14960,13256,-2084,-1108,-2009,-1306,PUSH
13032,14944,13172,-1612,-1326,-2193,-1697,PUSH
13042,14984,13504,-1436,-1306,-2279,-1849,PUSH
13052,15388,14104,-1244,-1518,-2421,-2429,PUSH
13062,15720,14788,-932,-1558,-2602,-3007,PUSH
13072,16296,15448,-920,-1807,-2591,-3960,PUSH
13082,16028,14872,292,-1889,-1727,-4587,PUSH
13092,13316,14140,348,-1501,-626,-5227,PUSH
13102,12312,13324,784,-938,-801,-5252,PUSH
13112,12396,13108,1224,-14,-759,-4932,PUSH
13122,12204,12852,1224,935,-175,-4705,PUSH
13132,12068,12856,900,1339,409,-4603,PUSH
13142,11900,12940,476,1722,809,-4636,PUSH
13152,11944,13188,4,1990,922,-4638,PUSH
13162,12036,13604,-360,1920,918,-4639,PUSH
13172,11776,14000,-664,1700,901,-4846,PUSH
13182,10984,14096,-556,1472,985,-4949,PUSH
13192,10352,14256,-360,1491,988,-4722,PUSH
13202,9820,14796,-188,1621,920,-4243,PUSH
13212,9980,15644,-404,1508,1093,-3903,PUSH
13222,10240,16948,-736,882,1459,-3908,PUSH
13232,10308,17956,-1348,-168,1883,-3865,PUSH
13242,9592,19004,-2276,-1300,1598,-3279,PUSH
13252,9476,20004,-3092,-2791,247,-1511,PUSH
13262,9780,21628,-4120,-3597,-1847,1042,PUSH
13272,9992,23104,-4440,-4294,-4803,2280,PUSH
13282,10284,22968,-2976,-5235,-7018,2548,PUSH
13292,9924,22520,-1172,-5746,-7524,2386,PUSH
13302,9128,22184,524,-6405,-6237,1397,PUSH
13312,7992,21752,1764,-7265,-4552,440,PUSH
13322,7364,21028,2756,-8146,-3030,-216,PUSH
13332,7556,20380,2836,-8497,-1230,-641,PUSH
13342,7700,20800,2404,-7992,417,-1717,PUSH
13352,8196,20672,1660,-7444,1558,-3674,PUSH
13362,7924,19664,1332,-6681,2694,-5908,PUSH
13372,6964,18264,976,-4911,3553,-7780,PUSH
13382,5660,17532,348,-2134,3812,-9434,PUSH
13392,4692,16544,36,724,3631,-10416,PUSH
13402,4380,16596,-248,2842,3196,-11424,PUSH
13412,3752,16968,-520,4148,2995,-12713,PUSH
13422,3244,17708,-436,4860,2831,-14812,PUSH
13432,2352,17516,-28,4878,2739,-17258,PUSH
13442,1380,16376,316,5113,2946,-18844,PUSH
13452,320,15468,524,6065,3320,-19403,PUSH
13462,-888,14888,576,7106,3754,-18846,PUSH
13472,-2112,15408,320,7829,4298,-17136,PUSH
13482,-2400,16552,324,7548,4394,-16446,PUSH
13492,-2860,16880,-52,6528,4843,-16769,PUSH
13502,-4160,15708,-972,5469,5133,-16780,PUSH
13512,-5852,15628,-1720,4350,4675,-16380,PUSH
13522,-6452,16356,-1392,2715,3894,-16108,PUSH
13532,-6776,16356,-368,1048,3965,-16506,PUSH
13542,-8516,15580,-4,519,4745,-16868,PUSH
13552,-11836,13588,-960,1154,5566,-16372,PUSH
13562,-16020,12188,-2936,1921,4667,-14881,PUSH
13572,-18976,9784,-4024,739,852,-12936,PUSH
13582,-18788,6576,-3040,-1646,-3916,-10782,PUSH
13592,-16356,3728,-2248,-2072,-7201,-7924,PUSH
13602,-11756,276,-3232,1387,-10605,-4965,PUSH
13612,-6380,-2656,-4992,9044,-14950,-1939,PUSH
13622,-656,-5452,-7348,17308,-20142,836,PUSH
13632,7204,-7128,-6668,25874,-26269,3297,PUSH
13642,16092,-10024,-4716,32296,-29144,5206,PUSH
13652,25248,-13156,-2596,32767,-27207,8107,PUSH
13662,32767,-14684,-2240,32767,-21928,13921,PUSH
13672,32767,-14412,-4964,32767,-15753,22498,PUSH
13682,32767,-11112,-10904,32767,-7716,32767,PUSH
13692,32767,-2084,-24344,32767,799,32767,PUSH
13702,32767,5436,-32768,32767,5004,32767,PUSH
13712,32767,17864,-32768,32767,216,32767,PUSH
13722,32767,32767,-32768,-14400,-13831,32767,PUSH
13732,32767,32767,-24660,-32768,-18958,32767,PUSH
13742,32767,32767,14984,-32768,-21386,5020,PUSH
13752,32767,21324,32767,-32768,3102,-17319,PUSH
13762,5448,6700,32767,-32768,32767,-14078,PUSH
13772,-10088,-1036,26160,-32768,32767,-1294,PUSH
