timestamp_ms,Ax,Ay,Az,Gx,Gy,Gz,label
6902,-4136,12068,10132,-510,-123,199,SHAKING
6912,-4272,12088,10332,-539,48,157,SHAKING
6922,-4300,12212,10560,-588,138,166,SHAKING
6932,-4392,12200,10884,-655,260,176,SHAKING
6942,-4628,12372,11148,-775,134,104,SHAKING
6952,-4820,12712,11760,-961,-139,42,SHAKING
6962,-4952,13032,12348,-1299,-305,-61,SHAKING
6972,-5132,13016,13332,-1619,-452,-267,SHAKING
6982,-5028,13172,14672,-2007,-332,-514,SHAKING
6992,-4756,13348,15652,-2808,373,-632,SHAKING
7002,-4716,12984,15924,-3956,940,-669,SHAKING
7012,-4452,12776,16380,-5275,1212,-541,SHAKING
7022,-4104,12308,16328,-6700,1533,-440,SHAKING
7032,-3536,11716,16336,-8131,2051,-235,SHAKING
7042,-3188,10932,15824,-9102,2709,114,SHAKING
7052,-2908,10284,15276,-9725,3106,559,SHAKING
7062,-2552,9964,14924,-10006,3500,1114,SHAKING
7072,-2428,9596,14828,-10010,3897,1885,SHAKING
7082,-2784,9612,15044,-10015,3505,2775,SHAKING
7092,-2608,9780,15672,-10258,2950,3552,SHAKING
7102,-2016,9728,16464,-10829,3358,4411,SHAKING
7112,-2056,9912,16860,-11362,4481,5391,SHAKING
7122,-2908,10552,16416,-11537,5228,6056,SHAKING
7132,-3560,11344,16560,-12080,5511,6054,SHAKING
7142,-3968,12268,16312,-13028,5940,5793,SHAKING
7152,-4420,12836,15792,-14422,5581,5359,SHAKING
7162,-4500,12784,15364,-16033,4626,4992,SHAKING
7172,-4204,12772,15360,-17758,3342,4792,SHAKING
7182,-3492,12464,15124,-19198,2118,5049,SHAKING
7192,-2940,12620,15164,-20105,1418,5604,SHAKING
7202,-2608,12880,15588,-20833,1291,6461,SHAKING
7212,-2248,13712,15636,-22078,992,7602,SHAKING
7222,-2496,14952,16268,-23300,1096,8565,SHAKING
7232,-3392,16236,16576,-24779,1910,9082,SHAKING
7242,-4328,17632,15780,-26551,2130,8970,SHAKING
7252,-5016,19192,14976,-28460,2323,8228,SHAKING
7262,-5480,19976,13356,-30430,1167,7636,SHAKING
7272,-5616,20832,11632,-32349,-798,7485,SHAKING
7282,-6164,22160,10304,-32768,-1898,7419,SHAKING
7292,-6948,23712,8500,-32152,-1711,6891,SHAKING
7302,-8132,24308,5624,-29349,-55,6099,SHAKING
7312,-9688,24956,3240,-24319,2253,4597,SHAKING
7322,-10900,25144,1612,-18257,4493,2260,SHAKING
7332,-11932,25740,1820,-12516,7077,-673,SHAKING
7342,-15284,25496,240,-4908,10999,-5902,SHAKING
7352,-16160,26412,-1168,3048,13932,-12351,SHAKING
7362,-14424,26240,-2212,8560,15844,-18689,SHAKING
7372,-12088,23748,-4780,12501,15366,-24167,SHAKING
7382,-8864,20896,-6220,15805,12314,-27790,SHAKING
7392,-6684,18844,-7052,18759,8517,-30587,SHAKING
7402,-4588,16540,-7220,21607,3982,-32768,SHAKING
7412,-2080,14644,-5128,25188,-854,-32768,SHAKING
7422,1888,12688,-1624,28499,-4502,-32768,SHAKING
7432,4716,11744,2240,31451,-6853,-32768,SHAKING
7442,7652,8968,5772,32767,-8656,-32768,SHAKING
7452,11232,2248,8744,32767,-10068,-32768,SHAKING
7462,10644,6468,11272,32767,-10479,-32768,SHAKING
7472,15108,2616,16464,32767,-13573,-32768,SHAKING
7482,17100,-760,21372,30199,-14681,-32768,SHAKING
7492,19776,-4668,23296,26228,-14724,-32768,SHAKING
7502,22424,-8644,25388,22535,-17473,-32768,SHAKING
7512,27112,-15324,30380,19486,-20574,-32768,SHAKING
7522,32767,-20676,32767,17001,-22049,-32768,SHAKING
7532,32767,-25536,32767,14033,-22856,-28869,SHAKING
