timestamp_ms,Ax,Ay,Az,Gx,Gy,Gz,label
13152,-7336,10928,8596,-140,-837,488,SHAKING
13162,-7788,10960,8596,-283,-1310,935,SHAKING
13172,-7836,11476,8876,-313,-1575,1087,SHAKING
13182,-8420,12024,9048,-424,-1612,886,SHAKING
13192,-8448,12300,9468,-335,-1045,252,SHAKING
13202,-8292,12032,9756,-86,224,-64,SHAKING
13212,-8652,11704,9188,-189,93,-169,SHAKING
13222,-8952,12380,9704,-536,-164,-317,SHAKING
13232,-9368,13020,9740,-672,290,-882,SHAKING
13242,-9748,13204,9876,-994,-81,-1511,SHAKING
13252,-9952,13400,10636,-1224,46,-1865,SHAKING
13262,-9944,12964,11012,-1437,532,-1940,SHAKING
13272,-10576,13252,11256,-1693,945,-2000,SHAKING
13282,-11420,13972,11768,-2055,1252,-2412,SHAKING
13292,-11708,14272,12644,-2573,1452,-3237,SHAKING
13302,-11632,14252,13268,-3463,2084,-3952,SHAKING
13312,-11176,13724,13208,-4579,2251,-4448,SHAKING
13322,-10680,13088,13240,-5517,3347,-4460,SHAKING
13332,-10536,12928,12324,-6607,3407,-4272,SHAKING
13342,-10384,12572,12084,-7576,3371,-3888,SHAKING
13352,-10420,12448,11244,-8260,3140,-3583,SHAKING
13362,-10096,12320,11200,-8555,2641,-3040,SHAKING
13372,-10004,12144,11488,-8678,2357,-2624,SHAKING
13382,-9664,12180,12488,-8851,2483,-2269,SHAKING
13392,-9588,12056,13540,-9312,3018,-1922,SHAKING
13402,-9848,12044,13964,-10014,3874,-1870,SHAKING
13412,-10456,12324,13628,-10725,4291,-2037,SHAKING
13422,-10720,12872,13520,-11783,4231,-2692,SHAKING
13432,-10292,12632,13300,-12937,4038,-3454,SHAKING
13442,-9972,11996,12540,-13982,3547,-3729,SHAKING
13452,-9468,11492,12172,-14832,2912,-3778,SHAKING
13462,-9112,10832,11996,-15441,2501,-3597,SHAKING
13472,-9620,10552,11984,-15687,2125,-3374,SHAKING
13482,-10176,10696,12380,-15628,1685,-3748,SHAKING
13492,-10224,10600,12648,-15718,1523,-4499,SHAKING
13502,-9700,9764,13008,-16110,1040,-5110,SHAKING
13512,-8892,8992,13428,-16730,1204,-5144,SHAKING
13522,-9112,8780,13436,-17307,1528,-4963,SHAKING
13532,-9320,9008,13724,-17940,1787,-4874,SHAKING
13542,-9560,9172,13412,-18711,2022,-4962,SHAKING
13552,-9844,8540,12888,-19199,1940,-5419,SHAKING
13562,-9524,7716,12424,-19340,1833,-5778,SHAKING
13572,-8764,6672,11872,-19333,1615,-5868,SHAKING
13582,-8168,5828,11276,-19067,1320,-5368,SHAKING
13592,-7912,5212,11116,-18498,1240,-4536,SHAKING
13602,-8108,5080,11072,-17767,1643,-3747,SHAKING
13612,-8372,5212,11204,-17180,1984,-3236,SHAKING
13622,-8396,5140,11228,-16941,2113,-2941,SHAKING
13632,-8728,4988,10856,-16801,1966,-2467,SHAKING
13642,-8500,4896,10552,-16649,1630,-2097,SHAKING
13652,-8060,3136,10632,-16020,1919,-1483,SHAKING
13662,-6704,3840,11948,-16168,984,-851,SHAKING
13672,-8864,4600,9684,-14036,7251,-1311,SHAKING
13682,-9592,5040,6984,-12838,6292,-1426,SHAKING
13692,-8608,4256,8020,-11340,6197,-1447,SHAKING
13702,-8364,3660,7716,-9965,6180,-812,SHAKING
13712,-8144,3424,7496,-8682,6087,43,SHAKING
13722,-7972,4064,7408,-7581,6131,732,SHAKING
13732,-8768,5032,7312,-6760,6682,766,SHAKING
13742,-9216,5616,6392,-5552,7284,569,SHAKING
13752,-9700,7184,5436,-4446,7449,-248,SHAKING
13762,-9944,7936,4820,-3149,7825,-1172,SHAKING
13772,-10416,8596,3084,-1594,7364,-1990,SHAKING
13782,-10268,8764,1756,507,6915,-2236,SHAKING
13792,-10204,9580,408,3623,7015,-2144,SHAKING
13802,-10612,11024,-1700,7491,6840,-1726,SHAKING
13812,-12012,13264,-3988,12083,6902,-1900,SHAKING
13822,-13460,14848,-5124,17171,7072,-2878,SHAKING
13832,-14920,16032,-7056,22596,7059,-5170,SHAKING
13842,-18312,20552,-6988,26608,2629,-9777,SHAKING
13852,-17380,17624,1356,28749,693,-14433,SHAKING
13862,-15068,16460,428,30537,-124,-17543,SHAKING
13872,-13008,15848,-764,32404,-4616,-20456,SHAKING
13882,-9568,11900,688,32767,-9213,-21853,SHAKING
13892,-6164,9856,1892,32767,-13201,-21857,SHAKING
13902,-2732,7920,4500,32767,-16845,-21660,SHAKING
13912,-344,7200,10836,32767,-19209,-22082,SHAKING
13922,2064,5036,21224,32767,-18664,-22463,SHAKING
13932,4216,2208,26404,32767,-15142,-22222,SHAKING
13942,5328,-372,27416,32767,-13591,-20664,SHAKING
13952,6248,-3872,31344,32393,-13150,-17875,SHAKING
13962,6192,-5764,30984,26424,-12861,-14455,SHAKING
13972,4596,-7500,30544,21601,-13531,-11151,SHAKING
13982,2504,-6672,30816,18260,-12730,-9194,SHAKING
13992,1516,-6548,30472,15532,-12083,-8159,SHAKING
14002,1172,-6448,31644,12819,-10482,-7451,SHAKING
14012,680,-6528,32508,9832,-7869,-6904,SHAKING
14022,744,-7628,31788,6585,-5166,-5320,SHAKING
14032,552,-7344,30872,2970,-3029,-3238,SHAKING
14042,-216,-7008,29124,-722,-1554,-1352,SHAKING
14052,-668,-6924,27540,-4354,-610,334,SHAKING
14062,-424,-7012,25696,-7239,30,1819,SHAKING
14072,-8,-7236,24348,-9321,682,3326,SHAKING
14082,404,-7412,24256,-11019,1432,4871,SHAKING
14092,764,-7108,24448,-12763,2813,6777,SHAKING
