timestamp_ms,Ax,Ay,Az,Gx,Gy,Gz,label
8682,15536,2128,3888,-705,91,340,SHAKING
8692,15604,2152,4072,-743,182,391,SHAKING
8702,15708,2184,4024,-711,216,474,SHAKING
8712,15804,2300,3952,-707,217,535,SHAKING
8722,15852,2440,4144,-691,229,584,SHAKING
8732,15872,2632,4048,-654,240,570,SHAKING
8742,15928,2796,4084,-643,302,526,SHAKING
8752,15972,2960,4136,-628,304,413,SHAKING
8762,16020,3004,4096,-648,309,297,SHAKING
8772,15868,3044,4108,-604,362,220,SHAKING
8782,15868,3056,4016,-521,383,68,SHAKING
8792,15848,3064,4124,-469,412,12,SHAKING
8802,15760,3092,4024,-289,444,-69,SHAKING
8812,15812,3096,3880,-163,514,-156,SHAKING
8822,15684,3128,3892,105,552,-171,SHAKING
8832,15692,3164,3760,190,603,-246,SHAKING
8842,15664,3300,3696,356,567,-343,SHAKING
8852,15688,3360,3616,384,540,-482,SHAKING
8862,15840,3380,3456,413,488,-585,SHAKING
8872,15888,3344,3420,470,451,-661,SHAKING
8882,15932,3416,3316,548,477,-745,SHAKING
8892,15980,3652,3280,678,518,-782,SHAKING
8902,16004,3868,2944,957,499,-891,SHAKING
8912,16144,4236,2756,1222,429,-1043,SHAKING
8922,16280,4612,2536,1523,255,-1236,SHAKING
8932,16548,5212,2448,1832,-1,-1465,SHAKING
8942,16888,5904,2428,2235,-206,-1720,SHAKING
8952,17180,6484,2280,2769,-358,-2115,SHAKING
8962,17480,7096,1880,3979,-547,-2419,SHAKING
8972,17992,7676,1792,5354,-932,-2628,SHAKING
8982,18472,8720,1416,6762,-1027,-2802,SHAKING
8992,18804,9748,784,8000,-1530,-3175,SHAKING
9002,19016,10856,372,9569,-2164,-4182,SHAKING
9012,19488,11192,140,10997,-2960,-5079,SHAKING
9022,19504,11180,264,12359,-3519,-5936,SHAKING
9032,19392,10848,572,13293,-3882,-6683,SHAKING
9042,19320,10080,972,13613,-4121,-7269,SHAKING
9052,19264,9120,1660,13233,-4549,-7326,SHAKING
9062,19120,8540,3208,11707,-5211,-6901,SHAKING
9072,19404,8088,4652,9772,-5220,-6367,SHAKING
9082,19256,7380,5064,8780,-4227,-6005,SHAKING
9092,19548,7272,4464,9081,-2940,-5746,SHAKING
9102,19588,7196,4328,9599,-2006,-5974,SHAKING
9112,19560,7096,3188,10025,-1296,-6427,SHAKING
9122,19720,7064,1664,10624,-785,-7389,SHAKING
9132,19904,6848,176,10820,-1326,-7787,SHAKING
9142,19860,6700,-828,10648,-2315,-8057,SHAKING
9152,19864,6312,-1228,10026,-3411,-8241,SHAKING
9162,19672,6548,-1452,8635,-4667,-8164,SHAKING
9172,19236,6776,-1200,6823,-5721,-8303,SHAKING
9182,19116,7176,-988,4682,-6671,-8750,SHAKING
9192,19028,7436,36,2019,-6918,-9551,SHAKING
9202,18456,7844,-36,-305,-6482,-10581,SHAKING
9212,18256,8340,-728,-1832,-6383,-11845,SHAKING
9222,18216,8432,-1452,-2532,-6879,-13285,SHAKING
9232,18148,7620,-1912,-2339,-7063,-14440,SHAKING
9242,17824,6932,-2672,-1630,-7676,-15014,SHAKING
9252,18064,6968,-4168,-302,-8838,-15136,SHAKING
9262,18172,6676,-5840,1739,-10787,-14921,SHAKING
9272,18324,6836,-6264,3741,-12867,-14274,SHAKING
9282,17944,7092,-6296,5926,-14298,-13870,SHAKING
9292,17860,6428,-7608,8628,-14616,-13685,SHAKING
9302,18040,5028,-10644,12157,-15002,-12901,SHAKING
9312,17740,2924,-14528,15788,-16855,-11484,SHAKING
9322,17480,712,-17748,17897,-20694,-9559,SHAKING
9332,17524,-1712,-19896,18187,-25623,-6810,SHAKING
9342,17328,-3652,-19872,16154,-30887,-3422,SHAKING
9352,17324,-4900,-18164,12088,-32768,295,SHAKING
9362,16632,-4636,-14916,6311,-32768,3216,SHAKING
9372,15908,-3180,-10852,-942,-32768,4654,SHAKING
9382,15476,-2416,-6676,-9504,-32768,5454,SHAKING
9392,15388,-1716,-4024,-18940,-32768,6052,SHAKING
9402,15976,-768,-2476,-28006,-32768,7374,SHAKING
9412,17200,1900,-1420,-32768,-32768,9059,SHAKING
9422,17888,6460,1320,-32768,-32768,10404,SHAKING
9432,18956,11736,6600,-31828,-32768,10743,SHAKING
9442,19816,17732,13624,-25429,-32768,10449,SHAKING
9452,20732,24904,24796,-17938,-32768,8468,SHAKING
9462,20580,32767,32767,-10653,-32768,4322,SHAKING
9472,19764,32767,32767,-3877,-32768,-3054,SHAKING
9482,18560,32767,32767,2220,-25364,-12840,SHAKING
9492,19368,32767,32767,9326,-8182,-22944,SHAKING
9502,23228,32767,32767,18753,7267,-30498,SHAKING
9512,26488,30568,32767,28291,17484,-32768,SHAKING
9522,28152,23588,24872,32767,23581,-32768,SHAKING
9532,30172,17360,15192,32767,26886,-32768,SHAKING
9542,32660,10160,6348,32767,28045,-32768,SHAKING
9552,32767,4364,-1772,32767,26880,-32768,SHAKING
9562,32767,820,-8624,32767,23532,-32768,SHAKING
9572,30248,-760,-12248,32767,19837,-32768,SHAKING
9582,26452,-3692,-15464,31370,18008,-32768,SHAKING
9592,24616,-12792,-21256,25124,17952,-32768,SHAKING
9602,20468,-24360,-30948,22395,17058,-32768,SHAKING
9612,12520,-32768,-32768,23156,13942,-32768,SHAKING
9622,4856,-32768,-32768,26396,7873,-28382,SHAKING
9632,-780,-32768,-32768,27225,-1816,-16735,SHAKING
9642,-5668,-32768,-32768,20693,-13623,-4669,SHAKING
9652,-8328,-32768,-32768,6909,-22863,4886,SHAKING
9662,-7856,-32768,-32768,-8155,-26401,12205,SHAKING
9672,-6852,-32768,-27096,-20767,-26250,18492,SHAKING
9682,-3876,-29428,-21792,-29366,-25220,24740,SHAKING
9692,756,-20692,-17504,-32503,-24769,30947,SHAKING
9702,5972,-9072,-10760,-31966,-24102,32767,SHAKING
9712,13064,6168,-2072,-31765,-22581,32767,SHAKING
9722,22976,25416,7772,-32768,-20021,32767,SHAKING
9732,27876,32767,15620,-32768,-17544,32767,SHAKING
9742,23856,32767,21276,-32768,-15575,24992,SHAKING
9752,19844,32767,23816,-22004,-10513,3375,SHAKING
9762,20644,32767,21384,-5615,-4032,-14974,SHAKING
9772,22256,32767,15384,9757,-463,-24170,SHAKING
9782,20196,32767,11572,19530,1489,-29049,SHAKING
9792,18136,32767,8720,21778,4306,-32768,SHAKING
9802,16496,23248,3940,18827,7507,-32768,SHAKING
9812,14256,10892,-1896,13963,9857,-32768,SHAKING
9822,10968,1512,-7976,8983,11633,-32768,SHAKING
9832,6500,-2980,-13160,4514,12218,-29526,SHAKING
9842,3412,-3516,-17168,537,11191,-26145,SHAKING
9852,2036,-3592,-19148,-2271,10422,-23924,SHAKING
9862,1444,-3472,-21388,-4747,9233,-22285,SHAKING
9872,720,-4124,-23480,-6703,6873,-20678,SHAKING
9882,456,-5752,-24740,-6879,4180,-18266,SHAKING
9892,-368,-6208,-24908,-5307,1545,-15400,SHAKING
9902,-1176,-5328,-23984,-3526,-1115,-13098,SHAKING
9912,-1596,-4228,-22540,-2568,-3398,-11575,SHAKING
9922,-1832,-4120,-21200,-1960,-5441,-10370,SHAKING
9932,-1796,-4904,-19664,-1105,-6938,-9039,SHAKING
9942,-1348,-5604,-17908,479,-7432,-7532,SHAKING
9952,-1080,-6988,-18128,2345,-7430,-6196,SHAKING
9962,-332,-9812,-19188,3838,-7323,-3903,SHAKING
9972,432,-12096,-22464,5307,-7472,-1301,SHAKING
9982,552,-17104,-27412,6882,-8801,2090,SHAKING
9992,596,-21992,-31596,7782,-11595,7197,SHAKING
10002,-228,-26788,-32768,8689,-14701,12746,SHAKING
10012,-128,-32596,-32768,8427,-17809,19733,SHAKING
10022,1412,-32768,-32768,6153,-22077,28589,SHAKING
10032,4604,-32768,-32768,2088,-25959,32767,SHAKING
10042,7244,-31536,-27400,-2739,-27775,32767,SHAKING
10052,9512,-24216,-20128,-7304,-28041,32767,SHAKING
10062,11692,-15220,-13396,-11328,-27775,32767,SHAKING
10072,16312,-5880,-7140,-13646,-26554,32767,SHAKING
10082,21472,6088,-2508,-12375,-24897,32767,SHAKING
10092,28116,21668,3984,-10547,-24409,32767,SHAKING
10102,29528,32767,13612,-10855,-23824,32767,SHAKING
10112,31500,32767,20488,-5356,-22104,32767,SHAKING
10122,32767,32767,30164,666,-19162,29399,SHAKING
10132,32036,32767,32767,10288,-10722,12672,SHAKING
10142,30420,32767,32767,21084,-1378,-3377,SHAKING
10152,28896,32767,26232,31207,7440,-17074,SHAKING
10162,26304,32767,16088,32767,12861,-28684,SHAKING
10172,24512,32767,8340,32767,15314,-32768,SHAKING
10182,21464,28548,1104,32767,16335,-32768,SHAKING
10192,18072,10860,-6564,32767,16611,-32768,SHAKING
10202,15492,-10012,-17616,32767,16052,-32768,SHAKING
10212,10560,-26832,-27344,32767,13887,-32768,SHAKING
10222,2052,-32768,-32768,32767,9093,-32768,SHAKING
10232,-5176,-32768,-32768,32767,2655,-25840,SHAKING
10242,-12884,-32768,-32768,19663,-4075,-11017,SHAKING
10252,-19316,-32768,-32768,2434,-10292,5261,SHAKING
10262,-20688,-32768,-32768,-14329,-13950,21228,SHAKING
10272,-16328,-32768,-24500,-26733,-14834,32767,SHAKING
10282,-9052,-32768,-17744,-32768,-13801,32767,SHAKING
10292,-1184,-32768,-12528,-32768,-13792,32767,SHAKING
10302,10308,-18264,-6852,-32768,-14381,32767,SHAKING
10312,22532,3632,-168,-32768,-14731,32767,SHAKING
10322,32660,29616,6340,-32768,-15412,32767,SHAKING
10332,32767,32767,10556,-31801,-18221,32767,SHAKING
10342,32767,32767,15184,-19237,-21820,32767,SHAKING
10352,29776,32767,22064,-274,-21240,15805,SHAKING
10362,27796,32767,25068,17452,-13928,-7078,SHAKING
10372,27236,32767,22008,30124,-4708,-24356,SHAKING
10382,24552,32767,15088,32767,2414,-32768,SHAKING
10392,22536,32767,6764,32767,7670,-32768,SHAKING
10402,21660,29952,-376,32767,11120,-32768,SHAKING
10412,21208,11768,-6052,32767,13053,-32768,SHAKING
10422,18600,-5816,-12768,32767,14573,-32768,SHAKING
10432,13536,-21676,-21376,32767,14101,-32768,SHAKING
10442,7588,-32768,-28632,32767,10745,-32768,SHAKING
10452,720,-32768,-32440,29375,5670,-32768,SHAKING
10462,-7664,-32768,-32424,20370,65,-28990,SHAKING
10472,-15400,-32768,-29676,8936,-3735,-15626,SHAKING
10482,-20952,-32768,-26260,-2026,-5978,-488,SHAKING
10492,-22816,-32768,-21904,-10871,-7699,16342,SHAKING
10502,-20108,-32768,-16984,-15120,-7115,32756,SHAKING
10512,-12948,-32768,-14620,-15751,-4270,32767,SHAKING
