timestamp_ms,Ax,Ay,Az,Gx,Gy,Gz,label
35152,2420,18132,3020,3268,-185,802,PULL
35162,3584,17500,3080,2367,-100,1033,PULL
35172,3968,16924,2928,1168,-80,1485,PULL
35182,3776,16448,3216,557,-513,1758,PULL
35192,3620,16376,2528,301,148,1671,PULL
35202,3176,16508,2784,-124,504,1522,PULL
35222,3752,16352,3052,-472,785,2318,PULL
35232,4212,16084,3064,-432,500,2732,PULL
35242,3692,15856,3100,-582,1211,2988,PULL
35252,3464,15848,2808,-489,2375,3133,PULL
35262,2752,16252,2604,-417,3828,3078,PULL
35272,2168,16996,2164,-646,4815,2998,PULL
35282,2164,17176,1900,-1014,4888,3158,PULL
35292,1408,17208,1104,-1422,4268,3499,PULL
35302,1056,17312,688,-1637,3532,3906,PULL
35312,904,17540,252,-1680,2674,4191,PULL
35322,736,17580,364,-1235,1776,4414,PULL
35332,244,17912,288,-588,1135,4247,PULL
35342,-56,18280,1220,-133,1253,3753,PULL
35352,-296,18308,1200,-108,1825,3212,PULL
35362,-624,18048,1116,-349,2419,2500,PULL
35372,-956,17364,160,-424,2441,1684,PULL
35382,-460,17064,-200,-169,1923,772,PULL
35392,328,16748,-480,539,638,111,PULL
35402,1720,17164,-16,958,65,-266,PULL
35412,2696,17652,596,1244,-11,-240,PULL
35422,3208,17852,1416,921,369,-43,PULL
35432,2816,17336,2332,176,409,175,PULL
35442,2312,16540,3328,-764,498,295,PULL
35452,2484,16088,3364,-1589,121,334,PULL
35462,2868,16144,3176,-2269,234,343,PULL
35472,3616,16392,2492,-2738,1046,798,PULL
35482,3672,16560,1320,-2774,1858,1278,PULL
35492,3276,16848,756,-2621,2437,1580,PULL
35502,2168,16776,236,-2382,2198,1682,PULL
35512,1260,16860,1000,-2459,1064,1314,PULL
35522,836,16336,1616,-2703,-167,928,PULL
35532,784,16388,2096,-2885,-918,627,PULL
35542,1232,16600,2972,-3092,-863,144,PULL
35552,1580,16452,2900,-3158,-79,-482,PULL
35562,1840,15756,2408,-3045,716,-971,PULL
35572,1504,14260,1920,-2709,1171,-1024,PULL
35582,1104,13676,1744,-2198,979,-686,PULL
35592,788,13868,2060,-1727,-104,-322,PULL
35602,728,14564,2976,-1664,-666,-18,PULL
35612,496,15452,3360,-1985,-1122,179,PULL
35622,196,15940,3752,-2657,-1361,198,PULL
35632,-320,16012,3872,-3539,-1017,133,PULL
35642,-708,15260,4076,-4307,-764,-22,PULL
35652,-1092,14372,3916,-4862,-1196,-61,PULL
35662,-956,13684,3992,-4711,-2117,-155,PULL
35672,-464,13720,4032,-4172,-2710,-76,PULL
35682,-260,13900,4144,-3741,-2635,3,PULL
35692,-16,14280,4272,-3064,-2462,-55,PULL
35702,-32,14952,5492,-2920,-2135,-157,PULL
35712,380,14884,7304,-2966,-338,-447,PULL
35722,1412,14560,9040,-3244,2743,-372,PULL
35732,1628,13508,9320,-3252,6892,-7,PULL
35742,1208,12836,7300,-2514,10252,459,PULL
35752,976,13284,5260,-1807,11332,1335,PULL
35762,-356,13996,3344,-1492,9827,2554,PULL
35772,-1800,15580,3384,-1996,7168,3166,PULL
35782,-2348,16876,3652,-2598,3968,2796,PULL
35792,-2016,17516,4568,-3163,2469,1703,PULL
35802,-464,17640,5148,-3309,2232,251,PULL
35812,1048,17056,5188,-3073,2817,-1131,PULL
35822,1956,16596,5420,-2726,3236,-2442,PULL
35832,4080,16120,5180,-2553,3439,-3557,PULL
35842,5268,15336,5024,-2701,3972,-3911,PULL
35852,6468,14820,4392,-3029,3865,-3681,PULL
35862,7740,15676,3560,-3576,3734,-2924,PULL
35872,7900,17288,2688,-4595,3836,-2476,PULL
35882,7812,18856,2324,-5904,3879,-3160,PULL
35892,9116,20600,1504,-7454,3963,-4286,PULL
35902,10604,22400,552,-9225,4131,-5361,PULL
35912,11812,24828,-416,-11245,3971,-6427,PULL
35922,12320,26832,-1028,-13398,3680,-7832,PULL
35932,13532,28244,-780,-14898,3187,-10013,PULL
35942,17064,28672,-36,-15256,3578,-12863,PULL
35952,20636,28148,760,-14982,6737,-15613,PULL
35962,24036,27132,452,-14448,11050,-17912,PULL
35972,26176,24208,-748,-13622,15380,-18890,PULL
35982,26444,22316,-2320,-12713,18873,-18403,PULL
35992,26440,21916,-2972,-11821,19530,-18027,PULL
36002,26112,20084,-2804,-11275,20177,-16919,PULL
36012,23104,17380,-3576,-10635,20485,-14859,PULL
36024,19128,18152,-4232,-10034,18284,-13095,PULL
36032,17212,18592,-3956,-9554,15521,-13028,PULL
36042,13620,16692,-2540,-8961,13042,-13044,PULL
36052,10616,14428,-1328,-8035,10373,-12807,PULL
36062,8068,11676,480,-7271,6933,-12199,PULL
36072,5284,9032,3524,-6746,3943,-10546,PULL
36082,320,7172,6488,-7439,1926,-8263,PULL
36092,-5224,6396,6960,-8109,-1334,-6161,PULL
36102,-10316,4692,6180,-7682,-5887,-4572,PULL
36112,-12336,4068,5756,-4772,-12414,-3266,PULL
36122,-14952,2716,7488,-779,-17782,-2619,PULL
36132,-15796,1708,11080,2867,-21550,-3501,PULL
36142,-15624,352,14400,4735,-23538,-3827,PULL
36152,-16976,-2332,15288,5391,-23692,-2707,PULL
36162,-17796,-3448,15008,5530,-24296,-865,PULL
