timestamp_ms,Ax,Ay,Az,Gx,Gy,Gz,label
7032,16348,11624,4964,-4332,-1928,7032,PULL
7042,16524,12324,4304,-4435,-503,7091,PULL
7052,16324,12448,3912,-3742,477,7239,PULL
7062,15768,12568,3860,-2923,977,7559,PULL
7072,15152,12320,3740,-1949,1165,7840,PULL
7082,14180,12088,3868,-1307,630,8058,PULL
7092,13260,11920,4284,-1093,89,8107,PULL
7102,12788,12232,4168,-1360,350,7784,PULL
7112,12856,13404,3816,-1317,865,7413,PULL
7122,13020,13904,3048,-652,1133,6977,PULL
7132,13120,14032,2768,207,1282,6627,PULL
7142,13184,13892,2864,924,1320,6257,PULL
7152,13436,13480,3148,1547,1459,6009,PULL
7162,13248,13320,3624,2176,1764,6064,PULL
7172,12700,12976,4060,2537,2132,6181,PULL
7182,12308,12604,4484,2377,2764,6404,PULL
7192,12116,13364,4520,1981,3496,6509,PULL
7202,11812,14640,4000,1743,4078,6272,PULL
7212,11904,22668,2192,1290,4321,5745,PULL
7222,11596,16596,-1896,8639,5636,5247,PULL
7232,11216,15240,1252,8112,3602,4711,PULL
7242,11296,15572,560,9313,2852,3810,PULL
7252,11800,14456,32,9382,2825,2687,PULL
7262,11552,14356,528,10196,3252,2037,PULL
7272,10152,15212,756,10093,3672,1551,PULL
7282,10440,14980,1056,10144,4941,1836,PULL
7292,11408,14300,1220,10213,7272,3140,PULL
7302,10364,16464,1668,10264,10060,4391,PULL
7312,9956,16368,720,9930,11027,4188,PULL
7322,9860,17252,276,9580,11483,3348,PULL
7332,9488,17724,-1104,10133,12662,2100,PULL
7342,9312,16476,-1456,11098,14353,1614,PULL
7352,8848,15988,-972,11908,16277,1518,PULL
7362,8068,16288,-632,12155,17635,1035,PULL
7372,7584,16504,52,11639,18251,389,PULL
7382,7896,16012,472,11227,18464,-78,PULL
7392,8016,16056,636,10370,17891,-429,PULL
7402,8180,15852,700,9245,16622,-502,PULL
7412,8012,16044,432,8387,15270,-681,PULL
7422,8492,17316,36,7887,14076,-2821,PULL
7432,5404,16448,-496,7853,13035,-1844,PULL
7442,5808,16204,-140,7754,14054,-1963,PULL
7452,6240,15792,-72,7623,14889,-2276,PULL
7462,7340,15508,-180,7129,15776,-2826,PULL
7472,7952,15252,-372,6537,16632,-2739,PULL
7482,7748,15672,-672,5721,16451,-2593,PULL
7492,7140,15912,-760,4592,14933,-2560,PULL
7502,6852,16176,-752,3816,13724,-2802,PULL
7512,5848,16940,-1080,3424,12910,-3621,PULL
7522,5512,16768,-988,3160,12352,-4354,PULL
7532,6196,16356,-1300,3232,12683,-4994,PULL
7542,6996,16012,-1584,3906,13769,-5335,PULL
7552,7992,14728,-1352,4582,14549,-4826,PULL
7562,8456,13940,-1740,4807,13937,-3697,PULL
7572,8452,13892,-1796,4911,12703,-2309,PULL
7582,7888,13880,-1640,5215,11253,-1122,PULL
7592,7004,13952,-1228,5455,9752,-273,PULL
7602,5760,13800,-848,5602,8651,315,PULL
7612,4820,13792,-464,5540,8397,684,PULL
7622,4104,14164,-572,5797,8908,550,PULL
7632,3824,13904,-908,6133,10291,419,PULL
7642,3656,13712,-1412,6195,11675,56,PULL
7652,3416,14076,-1980,6137,12122,-367,PULL
7662,3516,14004,-2220,5751,11072,-902,PULL
7672,3964,13240,-1832,5201,9383,-1235,PULL
7682,4528,12452,-1184,4563,7949,-1006,PULL
7692,4492,11912,-1024,3883,6929,-395,PULL
7702,3320,11948,-1572,2914,5646,239,PULL
7712,2040,12372,-2464,2192,4689,428,PULL
7722,1172,12776,-3428,1918,4459,482,PULL
7732,720,12892,-3852,1631,4163,766,PULL
7742,-80,12140,-5028,1208,3366,2173,PULL
7752,-2112,11124,-6320,435,1578,4413,PULL
7762,-5072,10500,-7968,-1208,-1223,7074,PULL
7772,-8432,11372,-9876,-3293,-4177,10317,PULL
7782,-12300,11964,-12864,-4927,-5626,14278,PULL
7792,-17012,13616,-17476,-5915,-6685,19070,PULL
7802,-21728,13596,-23052,-5074,-7830,22935,PULL
7812,-26544,10288,-27732,-1875,-10438,25626,PULL
7822,-28560,8020,-28664,763,-14157,28078,PULL
7832,-28720,9912,-27792,1290,-17307,31973,PULL
7842,-28008,13256,-27240,-253,-20877,32767,PULL
7852,-28188,17632,-27776,-2586,-25271,32767,PULL
7862,-32768,30668,-28736,-3609,-31516,32767,PULL
7872,-32768,32767,-28760,-3249,-32768,32767,PULL
7882,-32768,32767,-26092,-1893,-32768,32767,PULL
7892,-32768,32767,-20308,-3811,-32768,27598,PULL
7902,-32768,32767,-14444,-7292,-30430,7920,PULL
7912,-32768,32767,-9096,-13901,-18410,-13590,PULL
7922,-19220,32767,-11860,-24384,-611,-32768,PULL
7932,16988,32767,-25036,-32768,3387,-32768,PULL
7942,32767,32767,-32768,-32768,-8505,-32768,PULL
7952,32767,32767,-32768,-32351,-20830,-32768,PULL
7962,32767,26660,-32768,-18794,-29013,-32768,PULL
7972,32767,21408,-27416,-5394,-32505,-32768,PULL
7982,32767,2880,-7408,5113,-28519,-32768,PULL
7992,32767,-19384,13704,10846,-22001,-32488,PULL
8002,32767,-31904,29232,5394,-17926,-18419,PULL
