timestamp_ms,Ax,Ay,Az,Gx,Gy,Gz,label
7969,10784,2436,13212,-3834,-986,8318,PULL
7979,9900,1504,12176,-3423,-1483,6365,PULL
7989,9396,636,9972,-2622,-2106,4506,PULL
7999,8964,-240,8916,-2046,-3042,2667,PULL
8010,8556,-916,7108,-893,-4571,903,PULL
8019,8684,-1060,6368,-170,-5156,-8,PULL
8029,8568,-856,6084,641,-5594,-650,PULL
8039,8116,-940,5820,1507,-5647,-1206,PULL
8049,8276,-1076,5500,2336,-5399,-1558,PULL
8059,8100,-1028,4636,3297,-5419,-1746,PULL
8069,8012,-1092,4332,4309,-5316,-1721,PULL
8079,7736,-1092,4608,4829,-5010,-1519,PULL
8089,7448,-984,4932,5013,-4362,-1464,PULL
8099,7312,-688,5696,4946,-3314,-1167,PULL
8109,6864,-964,6664,4397,-1915,-906,PULL
8119,6424,-1464,7164,3116,-181,-902,PULL
8129,6288,-1468,6848,1843,1789,-984,PULL
8139,6488,-1688,5816,1183,3954,-896,PULL
8149,6848,-1572,4888,1426,5913,-643,PULL
8159,7100,-1520,4312,2626,7572,-378,PULL
8169,7524,-1556,4544,4156,8648,-313,PULL
8179,8184,-1080,5880,5557,8635,-522,PULL
8189,9164,-516,7772,6516,7859,-1068,PULL
8199,10268,-84,9324,6892,6347,-1807,PULL
8209,11060,288,10752,6691,4707,-2551,PULL
8219,11832,652,11616,6107,3336,-3198,PULL
8229,12272,980,11808,5584,2517,-3787,PULL
8239,12532,1144,11676,5220,2333,-4257,PULL
8249,12448,1748,11648,4993,2900,-4720,PULL
8259,12440,2276,11684,5019,3762,-5193,PULL
8269,12200,2352,11540,5402,5065,-5753,PULL
8279,12064,2528,11104,5803,5589,-6385,PULL
8289,12208,2948,11656,6169,5354,-7254,PULL
8299,12492,3024,12300,6110,4483,-7939,PULL
8309,12888,3048,12512,5552,2369,-8544,PULL
8319,12704,2352,12244,5029,327,-9033,PULL
8329,12212,1600,10716,4642,-1275,-9387,PULL
8339,11524,1188,9300,4712,-1930,-9729,PULL
8349,11120,556,8232,5245,-1852,-9928,PULL
8359,10884,64,7416,5961,-1320,-10071,PULL
8369,10760,0,7448,6593,-630,-10276,PULL
8379,11008,460,7744,6957,488,-10327,PULL
8389,11200,1060,8308,7220,1876,-9993,PULL
8399,11768,1548,8980,7373,3295,-9534,PULL
8409,12392,2052,9692,7289,4221,-8798,PULL
8419,12540,2492,10056,7237,4744,-7889,PULL
8429,12420,2960,9808,7432,4886,-6779,PULL
8439,11928,3204,10444,8004,5287,-6039,PULL
