timestamp_ms,Ax,Ay,Az,Gx,Gy,Gz,label
24772,-3068,9268,12552,-33,361,296,TWISTING
24782,-3088,9260,12764,54,458,270,TWISTING
24792,-3124,9248,12784,91,580,226,TWISTING
24802,-2992,9152,12892,57,677,218,TWISTING
24812,-2948,9044,13052,-49,873,256,TWISTING
24822,-3076,9140,12988,-177,1082,269,TWISTING
24832,-3204,9164,12812,-389,1096,231,TWISTING
24842,-3416,9196,12572,-614,948,138,TWISTING
24852,-3440,9184,12616,-768,708,70,TWISTING
24862,-3444,9088,12540,-869,574,-61,TWISTING
24872,-3496,9032,12608,-811,530,-136,TWISTING
24882,-3672,9020,12776,-737,509,-189,TWISTING
24892,-3672,9056,13084,-713,542,-247,TWISTING
24902,-3820,9036,13404,-723,689,-318,TWISTING
24912,-3900,9100,13844,-906,889,-469,TWISTING
24922,-4092,9392,14172,-1236,1049,-696,TWISTING
24932,-4312,9448,14092,-1778,978,-925,TWISTING
24942,-4388,9404,14204,-2293,726,-1083,TWISTING
24952,-4460,9392,14312,-2678,697,-1128,TWISTING
24962,-4568,9328,14336,-2879,722,-1237,TWISTING
24972,-5016,9352,14656,-2992,784,-1410,TWISTING
24982,-5488,9480,15320,-3097,863,-1659,TWISTING
24992,-5916,9968,16036,-3561,950,-2125,TWISTING
25002,-6080,10412,16648,-4350,903,-2758,TWISTING
25012,-6020,10436,16968,-5334,760,-3255,TWISTING
25022,-5932,10252,17012,-6237,739,-3605,TWISTING
25032,-6008,10396,17152,-7035,877,-3966,TWISTING
25042,-6052,10300,16940,-7757,962,-4349,TWISTING
25052,-5996,10108,16752,-8332,1060,-4638,TWISTING
25062,-5768,9760,16344,-8679,1217,-4847,TWISTING
25072,-5424,9472,15984,-8728,1434,-4930,TWISTING
25082,-5052,9040,15480,-8508,1736,-4786,TWISTING
25092,-4920,8624,15252,-7997,2077,-4419,TWISTING
25102,-5188,8656,15380,-7361,2509,-4220,TWISTING
25112,-5796,9296,16048,-6899,3012,-4495,TWISTING
25122,-6208,9940,16488,-7024,3451,-5244,TWISTING
25132,-6176,9992,16400,-7553,3081,-6038,TWISTING
25142,-6000,9824,16160,-8226,2441,-6581,TWISTING
25152,-5608,9424,16044,-8717,1801,-6827,TWISTING
25162,-5212,9032,15836,-9046,1485,-6823,TWISTING
25172,-5340,8768,15576,-9091,1437,-6734,TWISTING
25182,-5428,8668,15520,-8884,1524,-6795,TWISTING
25192,-5644,8944,15688,-8627,2123,-7235,TWISTING
25202,-5904,8960,15296,-8459,2591,-7930,TWISTING
25212,-6152,8864,14760,-8433,2259,-8690,TWISTING
25222,-6416,8820,14988,-8498,1811,-9496,TWISTING
25232,-6320,8812,15316,-8708,1762,-10617,TWISTING
25242,-6460,8632,14968,-8991,1964,-11743,TWISTING
25252,-6564,8136,14332,-9094,1555,-12777,TWISTING
25262,-6492,7612,13868,-9044,668,-13528,TWISTING
25272,-6108,7476,13940,-8947,381,-14053,TWISTING
25282,-4100,6212,12212,-8685,650,-14534,TWISTING
25292,-6828,4036,13284,-9006,-2291,-15783,TWISTING
25302,-3724,5484,11816,-7508,-398,-14840,TWISTING
25312,-4672,5532,11356,-6353,350,-15248,TWISTING
25322,-5548,5480,11416,-5494,493,-15938,TWISTING
25332,-5340,4776,10960,-4905,-270,-16661,TWISTING
25342,-5132,4684,11236,-4496,-660,-17332,TWISTING
25352,-4728,4700,11348,-4291,-515,-18086,TWISTING
25362,-4100,4644,10368,-4336,-1076,-18709,TWISTING
25372,-3948,3960,9404,-4353,-2030,-19067,TWISTING
25382,-4284,3064,9468,-4147,-3231,-19320,TWISTING
25392,-4692,2148,9488,-3611,-4424,-19650,TWISTING
25402,-5268,1736,9576,-2685,-5235,-20387,TWISTING
25412,-5632,2000,10092,-1822,-5281,-21684,TWISTING
25422,-5728,2348,9768,-1170,-4969,-23689,TWISTING
25432,-6376,2776,9616,-524,-4503,-26717,TWISTING
25442,-4540,2248,8956,-472,-4933,-29643,TWISTING
25452,-2512,780,8060,-2220,-8429,-31327,TWISTING
25462,2660,-1772,4896,-2009,-7617,-31175,TWISTING
25472,4088,-4300,5692,-1181,-7642,-29252,TWISTING
25482,5192,-5272,7188,-2290,-11209,-27308,TWISTING
25492,8144,-6016,6812,150,-7081,-24590,TWISTING
25502,9484,-6076,8320,412,-6374,-21775,TWISTING
25512,11260,-7404,9176,545,-4697,-17592,TWISTING
25522,12652,-8904,10472,-46,-3790,-11959,TWISTING
25532,13920,-9692,13224,-436,-1362,-4695,TWISTING
25542,14460,-9044,13532,-1553,902,3384,TWISTING
25552,13220,-7308,16180,-3572,3118,10369,TWISTING
25562,11832,-6588,18000,-6150,6076,17007,TWISTING
25572,10384,-5092,18860,-9289,8992,23407,TWISTING
25582,9108,-3432,18960,-12185,12240,29166,TWISTING
25592,6928,-3232,18868,-14504,14918,32767,TWISTING
25602,6996,-1756,20140,-17037,17290,32767,TWISTING
25612,4952,-316,20776,-18934,20172,32767,TWISTING
25622,3848,1820,19480,-19482,23547,32767,TWISTING
25632,1848,3000,17792,-18411,26998,32767,TWISTING
25642,-1496,4208,16176,-15932,29527,32767,TWISTING
25652,-5088,6448,14292,-13237,29381,32767,TWISTING
25662,-7472,8788,16572,-11611,27697,32767,TWISTING
25672,-9308,10008,17856,-9697,28310,32767,TWISTING
25682,-9500,13464,18088,-8284,29789,32767,TWISTING
25692,-9732,16380,17936,-7630,31369,32767,TWISTING
25702,-8964,15652,15692,-6035,32767,32767,TWISTING
25712,-7708,17056,14672,-4549,32767,32767,TWISTING
25722,-6716,18952,11208,-3599,32767,32767,TWISTING
25732,-4652,19024,7676,-2929,32767,32767,TWISTING
25742,-1492,20568,4748,-2360,32767,32767,TWISTING
25752,1660,23964,1836,-2052,32767,32767,TWISTING
25762,2592,25084,356,-2095,32767,32767,TWISTING
25772,2420,25416,-2792,-1824,32767,32767,TWISTING
25782,2512,25272,-4268,-96,32767,32767,TWISTING
25792,3572,24716,-4396,1806,32767,32767,TWISTING
25802,3944,25592,-1876,2978,32767,32767,TWISTING
25812,3024,25896,-1864,2828,32767,32767,TWISTING
25822,2556,23996,-2944,2637,32767,32767,TWISTING
25832,3376,22416,-1388,2335,32767,32767,TWISTING
25842,4192,21356,-2480,2724,32767,32767,TWISTING
25852,5248,21384,-2032,2946,32767,32767,TWISTING
25862,7364,19832,-1048,2524,32767,32767,TWISTING
25872,7300,17700,-668,2015,32767,32767,TWISTING
25882,8632,15468,-1420,2534,32767,32767,TWISTING
25892,9436,14736,-1816,3217,32767,32767,TWISTING
25902,9964,14676,-288,3680,32767,32767,TWISTING
25912,8704,13448,480,3273,32767,32767,TWISTING
25922,6604,12956,1408,1555,32767,32767,TWISTING
25932,4504,10960,2240,-1253,32767,32767,TWISTING
25942,3312,7452,2620,-3552,32767,32767,TWISTING
25952,3728,5164,3984,-4849,32767,32767,TWISTING
25962,4544,4372,6060,-5520,30987,32767,TWISTING
25972,6784,5684,8940,-5444,28185,32767,TWISTING
25982,7732,7572,13360,-5050,27575,32767,TWISTING
25992,7740,10364,16992,-3740,31014,32767,TWISTING
26002,8016,11628,19796,-1851,32767,32767,TWISTING
26012,9104,11008,21800,-2634,32767,30544,TWISTING
26022,10024,10496,20756,-6062,32767,26997,TWISTING
26032,9956,8964,16620,-9301,32767,24995,TWISTING
26042,10408,7980,13584,-10856,32767,24001,TWISTING
26052,11232,6960,11508,-9802,32767,23427,TWISTING
26062,11380,5308,10620,-7071,32767,22866,TWISTING
26072,12088,4328,11448,-4632,32767,22072,TWISTING
26082,12928,2588,12360,-3197,32424,22005,TWISTING
26092,11256,1048,12180,-2873,31520,21856,TWISTING
26102,10892,116,11692,-2675,30610,21201,TWISTING
26112,9368,-1584,10836,-1832,29694,20903,TWISTING
26122,7712,-1928,11160,-850,28741,21477,TWISTING
26132,4432,132,11692,534,28079,21521,TWISTING
26142,1116,2320,12244,849,26326,20489,TWISTING
26152,-1032,4240,14132,325,23423,18456,TWISTING
26162,-1604,6124,16180,-587,20414,16465,TWISTING
26172,-4788,6628,16956,-1944,17904,15043,TWISTING
26182,-6580,6936,17084,-3076,16214,12298,TWISTING
26192,-6712,5856,17376,-3118,14965,9137,TWISTING
26202,-5980,5488,17236,-2602,13567,7019,TWISTING
26212,-5528,3896,18736,-2450,12113,6642,TWISTING
26222,-4800,2360,20200,-3158,10094,6397,TWISTING
26232,-4000,1380,21576,-3856,8841,6084,TWISTING
26242,-3088,2592,22344,-4748,8431,5068,TWISTING
26252,-2760,3944,22044,-6096,7598,4153,TWISTING
26262,-3920,4080,19312,-7107,6723,3625,TWISTING
26272,-6020,2292,16508,-7120,4765,2378,TWISTING
26282,-6008,1900,16360,-6050,3156,236,TWISTING
26292,-4920,3256,17392,-4898,1386,-2689,TWISTING
26302,-4488,4820,18672,-4586,-287,-6412,TWISTING
26312,-5336,6464,19464,-5054,-1468,-11097,TWISTING
26322,-4676,7116,17576,-5050,-2059,-14083,TWISTING
26332,-5468,6240,14972,-5115,-3888,-16066,TWISTING
26342,-4768,7568,14168,-6494,-7419,-18320,TWISTING
26352,-4316,5276,15468,-8933,-11580,-20772,TWISTING
26362,-4716,6688,16044,-11801,-16843,-23609,TWISTING
26372,-4360,8376,15776,-15148,-22064,-28029,TWISTING
26382,-4296,8876,13996,-16364,-25572,-31139,TWISTING
26392,-4440,11756,15340,-17743,-26919,-32768,TWISTING
26402,-6016,11192,13232,-18400,-27925,-32768,TWISTING
26412,-6692,10972,9812,-17947,-27380,-32768,TWISTING
26422,-4604,10076,8168,-15965,-26567,-32768,TWISTING
26432,-1312,9472,6912,-14204,-27904,-32768,TWISTING
26442,2844,10632,5940,-14629,-31836,-32768,TWISTING
26452,6036,11588,5532,-17047,-32768,-32768,TWISTING
26462,7868,12788,4508,-20004,-32768,-32768,TWISTING
26472,9252,13076,4396,-22598,-32768,-32768,TWISTING
26482,9752,12460,5292,-23545,-32768,-32768,TWISTING
26492,12032,13308,5012,-22598,-32768,-32768,TWISTING
26502,14116,14764,5024,-21805,-32768,-32768,TWISTING
26512,15612,15968,4060,-20560,-32768,-32768,TWISTING
26522,16644,16456,3444,-18560,-32768,-32768,TWISTING
26532,17340,17176,3448,-16217,-32768,-32768,TWISTING
26542,18080,17764,3492,-13986,-32667,-32768,TWISTING
26552,19528,18672,5108,-12109,-31037,-32768,TWISTING
26562,20772,19108,7036,-10579,-28221,-32768,TWISTING
26572,22264,18784,8700,-9259,-24553,-32768,TWISTING
26582,23520,17916,10532,-8272,-20261,-32768,TWISTING
26592,23628,17720,10956,-7680,-16155,-32768,TWISTING
26602,23688,18036,10504,-7589,-13024,-32768,TWISTING
26612,23644,18824,10344,-7932,-10807,-32768,TWISTING
26622,23368,19024,10024,-8521,-8808,-32768,TWISTING
26632,22080,19496,9128,-8914,-7238,-32768,TWISTING
26642,20124,20576,8332,-9626,-6571,-32768,TWISTING
26652,18444,20864,7864,-10324,-6057,-32768,TWISTING
26662,15760,21432,7828,-10727,-5203,-32768,TWISTING
26672,14100,21940,6580,-10924,-4877,-32768,TWISTING
26682,13868,22296,6896,-11276,-4634,-32768,TWISTING
26692,13884,21352,7228,-11820,-4143,-32768,TWISTING
26702,12788,20160,6004,-11848,-4266,-32768,TWISTING
26712,10352,18888,5288,-11451,-5503,-32768,TWISTING
26722,6556,19188,4968,-10445,-5938,-32768,TWISTING
26732,4364,18664,4648,-9222,-7540,-32768,TWISTING
26742,2920,19016,6308,-8658,-8939,-32768,TWISTING
26752,2752,18856,7452,-8640,-9364,-32768,TWISTING
26762,1896,18940,8864,-8281,-8592,-32768,TWISTING
