recording_id,source_file,label,Ax_mean,Ax_std,Ax_min,Ax_max,Ax_range,Ax_rms,Ay_mean,Ay_std,Ay_min,Ay_max,Ay_range,Ay_rms,Az_mean,Az_std,Az_min,Az_max,Az_range,Az_rms,Gx_mean,Gx_std,Gx_min,Gx_max,Gx_range,Gx_rms,Gy_mean,Gy_std,Gy_min,Gy_max,Gy_range,Gy_rms,Gz_mean,Gz_std,Gz_min,Gz_max,Gz_range,Gz_rms,acc_mag_mean,acc_mag_std,acc_mag_min,acc_mag_max,acc_mag_range,acc_mag_rms,gyro_mag_mean,gyro_mag_std,gyro_mag_min,gyro_mag_max,gyro_mag_range,gyro_mag_rms,jerk_mean,jerk_std,jerk_max
jerk_013,dataset\jerk\jerk_013.csv,JERK,-9002.58,16010.660021485684,-32768.0,32767.0,65535.0,18368.115879969835,9310.3,16811.611748134088,-32768.0,32767.0,65535.0,19217.4913987232,668.98,19943.45119129585,-32768.0,32767.0,65535.0,19954.668117009613,3043.45,15146.14934983476,-32768.0,32767.0,65535.0,15448.89730789871,-2835.45,12586.344707161808,-32768.0,31734.0,64502.0,12901.77700125064,-489.26,7387.573135502619,-20890.0,11652.0,32542.0,7403.756626199973,31160.0275887127,11573.293263832193,15192.274352446377,56754.1088116094,41561.83445916303,33239.86215825812,16850.07462090809,13267.059782402015,2357.580963615036,49036.4417143006,46678.86075068556,21446.2092221446,35.70839846071102,6211.983252276396,26477.770606927632
jerk_013,dataset\jerk\jerk_013.csv,JERK,-9661.2,17525.286746869508,-32768.0,32767.0,65535.0,20011.858009690157,8293.99,17647.986652587315,-32768.0,32767.0,65535.0,19499.787255506148,1762.5,19217.209539628795,-32768.0,32767.0,65535.0,19297.8638387776,1784.54,14449.796593322691,-26723.0,32767.0,59490.0,14559.574327568784,-867.44,13098.670842738204,-32768.0,32767.0,65535.0,13127.36188272419,-459.28,8432.898484008923,-28838.0,21256.0,50094.0,8445.396080705746,31759.365304364837,12019.418796843183,17036.946205232907,56755.84086241697,39718.894657184064,33957.6753142791,16353.39679346597,13718.599158640684,1377.8722727451918,49714.80794491718,48336.93567217199,21345.574472475557,27.5633129441066,6209.257583865398,26477.770606927632
jerk_013,dataset\jerk\jerk_013.csv,JERK,-9701.11,16578.512463966723,-32768.0,32767.0,65535.0,19208.295362941502,7263.48,19200.9397647511,-32768.0,32767.0,65535.0,20528.863328494343,2188.19,18969.13608085249,-32768.0,32767.0,65535.0,19094.92862332824,-3013.9,14892.031652867248,-32768.0,32767.0,65535.0,15193.95274311461,3641.3,15488.620626447018,-32768.0,32767.0,65535.0,15910.8904401985,530.97,10611.045761332858,-28838.0,21256.0,50094.0,10624.322156730754,31796.933463527654,11998.506646912154,15109.305741826787,56755.84086241697,41646.53512059018,33985.425397367035,20617.904798700994,13106.901142592878,1377.8722727451918,49714.80794491718,48336.93567217199,24431.308926252805,80.01230752007119,5736.617062102329,12428.521630370902
jerk_013,dataset\jerk\jerk_013.csv,JERK,-10867.07,15205.5376401198,-32768.0,32767.0,65535.0,18689.61169500319,8906.64,17148.97105806643,-32768.0,32767.0,65535.0,19323.96037151805,1820.58,20856.667897907373,-32768.0,32767.0,65535.0,20935.97638850407,-5677.63,16882.02708542727,-32768.0,32767.0,65535.0,17811.18527583159,6257.16,15263.47760945716,-32768.0,32767.0,65535.0,16496.235934297256,1265.73,9375.321335138333,-26941.0,23252.0,50193.0,9460.376449697971,31622.022448556767,12691.72302538044,9231.966204444208,56755.84086241697,47523.87465797276,34073.92165703854,23468.01491289649,11318.794968903168,820.6150132674883,49895.09123150293,49074.47621823544,26054.996516983072,-54.007328708178825,5957.241815138777,13572.382722147437
jerk_013,dataset\jerk\jerk_013.csv,JERK,-12361.23,12949.311776194903,-32768.0,32767.0,65535.0,17902.085984320373,8464.6,14074.901477452691,-31308.0,32767.0,64075.0,16424.1378696113,-1492.38,21886.92807672196,-32768.0,32767.0,65535.0,21937.74871539921,-3848.3,16552.425197233184,-32768.0,32767.0,65535.0,16993.886924420793,5104.22,14003.715612350888,-32768.0,32767.0,65535.0,14904.935852260483,-157.37,6484.808974295233,-22702.0,23252.0,45954.0,6486.718180251089,30016.660637701545,13057.637236922254,9231.966204444208,54941.30353386239,45709.33732941818,32733.80219360409,20182.941551132448,12069.61841375158,820.6150132674883,49895.09123150293,49074.47621823544,23516.522240969218,36.55866350772071,5559.114595632896,13572.382722147437
jerk_013,dataset\jerk\jerk_013.csv,JERK,-11866.2,13341.070558242318,-32768.0,27884.0,60652.0,17854.715513835552,7768.32,14963.4330625562,-20296.0,32767.0,53063.0,16859.748652930743,-2022.44,22955.592794924727,-32768.0,32767.0,65535.0,23044.511366483777,-1799.57,14785.27860018539,-32768.0,32767.0,65535.0,14894.39208124991,1576.35,13464.586499685016,-32768.0,32767.0,65535.0,13556.547087293284,-672.98,6049.891650236391,-14555.0,12278.0,26833.0,6087.207164209216,31491.96052804124,11930.96462740096,10264.46608450727,55589.15118078347,45324.6850962762,33676.27495492932,18222.26175360916,10517.89674996636,1091.615774895178,46594.29143146186,45502.67565656668,21039.89010094872,327.7174226951708,5200.063337508844,13102.744267005171
jerk_013,dataset\jerk\jerk_013.csv,JERK,-10111.15,17631.253875646507,-32768.0,32767.0,65535.0,20324.77472322879,7992.7,17247.679598427145,-32768.0,32767.0,65535.0,19009.62137497746,-552.44,20894.444384247214,-32768.0,32767.0,65535.0,20901.746244751896,-373.45,12668.238729495904,-27455.0,30310.0,57765.0,12673.742044479208,1192.93,15541.358158960882,-32768.0,32767.0,65535.0,15587.074626433274,-103.98,12163.494843160826,-19207.0,32767.0,51974.0,12163.939273113789,32841.85450282904,11522.055427093212,12310.730278907096,56754.1088116094,44443.37853270231,34804.38432798374,20563.43826979905,11344.031822247496,1091.615774895178,46645.30404017108,45553.68826527589,23484.93243464839,104.5786817685793,5746.083686913042,15962.728465418732
jerk_013,dataset\jerk\jerk_013.csv,JERK,-11777.63,16529.265438400464,-32768.0,32767.0,65535.0,20296.038636886755,4864.54,17594.844827062272,-32768.0,32767.0,65535.0,18254.925743480853,-1450.42,14861.103482702756,-32768.0,32767.0,65535.0,14931.71506893967,3592.53,9073.60649185868,-25945.0,22576.0,48521.0,9758.924457643883,580.32,14369.083154383929,-32768.0,32767.0,65535.0,14380.796987649885,613.78,13606.397456770106,-19207.0,32767.0,51974.0,13620.23412574101,29016.261174371804,11233.17411111584,12310.730278907096,56754.1088116094,44443.37853270231,31114.749125615654,18615.196473807937,11875.570152692815,1382.9515537429356,46645.30404017108,45262.35248642814,22080.640982770405,-103.7487450913809,5503.560129971594,15962.728465418732
jerk_014,dataset\jerk\jerk_014.csv,JERK,-11588.72,14770.634564621792,-32768.0,32767.0,65535.0,18774.18644522313,10132.24,14130.807037901266,-32768.0,32767.0,65535.0,17387.98421209313,-1180.06,11244.217117096236,-32768.0,32767.0,65535.0,11305.970112290232,290.93,9362.845748227404,-32768.0,32767.0,65535.0,9367.364665155295,367.06,8302.546542862618,-28176.0,21383.0,49559.0,8310.65654085163,-1803.34,7151.641287452833,-32479.0,15870.0,48349.0,7375.500543014013,25437.865612480287,11642.681173226094,14808.592640760971,56754.1088116094,41945.51617084843,27975.650695202785,10622.82997565258,9918.06556130665,2236.488765900692,43681.9721280988,41445.4833621981,14533.153173692212,-38.78675253068825,3714.1053619680793,16467.829936830225
jerk_014,dataset\jerk\jerk_014.csv,JERK,-11226.19,13275.932757960923,-32768.0,32767.0,65535.0,17386.136215674833,9464.76,14948.487248628206,-32768.0,32767.0,65535.0,17692.906852182317,-128.41,11964.242366397464,-32768.0,32767.0,65535.0,11964.931446941098,197.37,9955.987329898528,-30100.0,32767.0,62867.0,9957.943494015217,-979.14,12412.05468648926,-32768.0,32767.0,65535.0,12450.615112515528,-22.66,8534.393969368886,-32768.0,28468.0,61236.0,8534.424052037724,24454.652573933377,12666.737441354568,13780.044121845183,56755.26351802096,42975.21939617577,27540.44788887792,11988.096927736438,13538.847117136533,2071.8713763165897,49088.31830486761,47016.44692855102,18083.55189695874,-38.46701952605916,3441.2346941093288,12489.83406567036
jerk_014,dataset\jerk\jerk_014.csv,JERK,-10036.71,12866.388376148918,-32768.0,32767.0,65535.0,16318.072725355774,8231.52,15406.070642756382,-32768.0,32767.0,65535.0,17467.253194477948,-1095.41,12910.704997865145,-32768.0,32767.0,65535.0,12957.091749694451,-263.05,10022.408084262985,-30100.0,32767.0,62867.0,10025.859519761883,684.77,12097.648181241671,-32768.0,32767.0,65535.0,12117.01289386126,-298.71,8436.74635780287,-32768.0,28468.0,61236.0,8442.032739216307,24232.424463862382,12331.27174476356,13780.044121845183,56755.26351802096,42975.21939617577,27189.53214455887,11524.61874036763,13630.515039394772,1846.304687747935,49088.31830486761,47242.01361711967,17849.587596076275,21.658594931925787,3634.6200703028,12489.83406567036
jerk_014,dataset\jerk\jerk_014.csv,JERK,-9905.3,12739.603796429465,-32768.0,32767.0,65535.0,16137.300672045496,7254.61,14916.516957316144,-32768.0,32767.0,65535.0,16587.098733352977,-2443.16,12587.185228413857,-32768.0,32767.0,65535.0,12822.100559580713,-463.33,10036.822135571596,-32768.0,32237.0,65005.0,10047.510799695614,928.25,11813.838626267923,-32768.0,32767.0,65535.0,11850.25025685112,-1309.17,7999.327836831041,-24386.0,32767.0,57153.0,8105.749313296088,23651.356226480428,11855.965957193252,13250.387466032833,56755.84086241697,43505.45339638414,26456.579146405154,11398.658607206778,13309.945841600966,1846.304687747935,52034.38722614114,50188.0825383932,17523.81454906437,224.55586626899571,5402.114938613466,28217.12484429041
jerk_014,dataset\jerk\jerk_014.csv,JERK,-10882.06,13603.06619907438,-32768.0,32767.0,65535.0,17420.17909953856,6694.21,14904.25527646048,-32768.0,32767.0,65535.0,16338.5823396646,-1897.52,12226.488351509604,-32768.0,32767.0,65535.0,12372.857372490802,-759.94,9883.807151922783,-32768.0,32237.0,65005.0,9912.978998262834,1079.54,11871.08802799474,-32768.0,32767.0,65535.0,11920.072884844289,-149.33,8505.051055760925,-24386.0,32767.0,57153.0,8506.36190800744,24015.250342679457,12114.753949974967,13250.387466032833,56755.84086241697,43505.45339638414,26897.94624669326,11631.824103494931,13319.690354334603,1181.9479683979323,52034.38722614114,50852.43925774321,17683.706712960382,-21.022309808184826,5860.897728418165,28217.12484429041
jerk_014,dataset\jerk\jerk_014.csv,JERK,-10926.23,15234.257173131216,-32768.0,32767.0,65535.0,18747.40231685446,6642.0,15783.50756200915,-32768.0,32767.0,65535.0,17124.11384451762,-2867.54,13023.82617698808,-32768.0,32767.0,65535.0,13335.772716269576,-2041.27,9854.588210427668,-32768.0,32767.0,65535.0,10063.781198436302,1922.9,9452.361134129398,-32768.0,27256.0,60024.0,9645.966795505778,2069.55,9202.133979001828,-31001.0,21837.0,52838.0,9431.98319389936,25737.593024203507,12653.833721464456,11501.586673150796,56754.68616775183,45253.09949460103,28680.01399110537,12285.392132789144,11504.599712445568,1181.9479683979323,47831.37686707336,46649.42889867543,16831.12219669265,-97.57048647235392,5210.5872687488045,26029.46786096025
jerk_014,dataset\jerk\jerk_014.csv,JERK,-10005.15,14335.928283424832,-32768.0,32767.0,65535.0,17482.044110172013,9443.24,15678.364189621314,-32768.0,32767.0,65535.0,18302.61963108014,-1364.3,12960.478790924357,-32768.0,32767.0,65535.0,13032.088281622404,-1385.77,10174.356573125398,-32768.0,32767.0,65535.0,10268.295387745718,2158.67,9357.1304212937,-32768.0,27256.0,60024.0,9602.902992845446,1561.14,8815.140106680097,-31001.0,21837.0,52838.0,8952.309936547103,25467.101718054502,12722.806557213122,11501.586673150796,56754.68616775183,45253.09949460103,28468.281939906385,11929.736090806202,11639.539770270816,484.282975129211,47831.37686707336,47347.09389194415,16667.258000643058,19.649676888881444,4755.768060796259,26029.46786096025
