recording_id,true_label,n_windows,pct_predicted_FALL,pct_predicted_TWISTING,pct_correct,avg_FALL_proba,max_FALL_proba,avg_TWISTING_proba,max_TWISTING_proba,v5_saw_in_training,v5_saw_in_its_own_test,v5_never_saw_this_recording
normal_039,NORMAL,9,33.333333333333336,0.0,66.66666666666667,0.3063412308692932,0.7363142371177673,0.04613952711224556,0.1514357626438141,False,False,True
normal_043,NORMAL,19,42.10526315789474,10.526315789473685,42.10526315789474,0.39998769760131836,0.9749343395233154,0.13891316950321198,0.9853312969207764,False,False,True
normal_045,NORMAL,19,21.05263157894737,31.57894736842105,42.10526315789474,0.21996119618415833,0.9802331924438477,0.2815818190574646,0.9986579418182373,False,False,True
normal_050,NORMAL,19,15.789473684210526,21.05263157894737,57.89473684210526,0.20857369899749756,0.9676721692085266,0.1903829574584961,0.9957634210586548,False,False,True
normal_051,NORMAL,19,26.31578947368421,10.526315789473685,36.8421052631579,0.22982431948184967,0.9672223329544067,0.10726466774940491,0.9666069149971008,False,False,True
normal_057,NORMAL,19,21.05263157894737,15.789473684210526,52.63157894736842,0.2195364087820053,0.9616969227790833,0.19139288365840912,0.9818465113639832,False,False,True
normal_058,NORMAL,19,36.8421052631579,21.05263157894737,21.05263157894737,0.26554930210113525,0.5649169087409973,0.2422085851430893,0.9267346262931824,False,False,True
normal_059,NORMAL,19,15.789473684210526,21.05263157894737,63.1578947368421,0.16895250976085663,0.9793070554733276,0.19677652418613434,0.9890187978744507,False,False,True
