timestamp_ms,Ax,Ay,Az,Gx,Gy,Gz,label
7952,76,14316,-3104,4202,22599,5032,SUDDEN_MOVEMENT
7962,5720,17276,-332,3614,22271,4419,SUDDEN_MOVEMENT
7972,4864,19860,-808,6215,19395,756,SUDDEN_MOVEMENT
7982,6804,16804,1988,8416,19735,238,SUDDEN_MOVEMENT
7992,4288,15544,912,10450,19584,1602,SUDDEN_MOVEMENT
8002,5920,13684,-1644,10591,21037,3825,SUDDEN_MOVEMENT
8012,5924,14156,-3288,8901,18394,5035,SUDDEN_MOVEMENT
8022,4000,13636,1276,9228,15256,6846,SUDDEN_MOVEMENT
8032,8048,12196,-84,10943,18023,4226,SUDDEN_MOVEMENT
8042,9148,11908,-320,11067,15865,4496,SUDDEN_MOVEMENT
8052,8612,12432,1576,9930,15696,3863,SUDDEN_MOVEMENT
8062,7272,12276,5492,12398,12673,5466,SUDDEN_MOVEMENT
8072,9528,12148,1280,18509,20063,8197,SUDDEN_MOVEMENT
8082,11428,13056,4208,19267,32130,6289,SUDDEN_MOVEMENT
8092,12648,11556,-1368,17289,32767,2613,SUDDEN_MOVEMENT
8102,12124,11028,-6120,16624,32767,1884,SUDDEN_MOVEMENT
8112,13104,11980,-6636,14477,26340,2284,SUDDEN_MOVEMENT
8122,12216,12908,-6936,12697,14082,2518,SUDDEN_MOVEMENT
8132,14736,12264,-3688,12196,2848,1457,SUDDEN_MOVEMENT
8142,16096,13044,876,7429,5253,-3744,SUDDEN_MOVEMENT
8152,15640,8464,360,6626,6594,-7000,SUDDEN_MOVEMENT
8162,11668,8320,324,6533,9680,-7324,SUDDEN_MOVEMENT
8172,12600,9448,404,4613,11069,-8717,SUDDEN_MOVEMENT
8182,12940,10736,784,3061,13732,-9302,SUDDEN_MOVEMENT
8192,12836,12352,356,1469,12497,-10067,SUDDEN_MOVEMENT
8202,13528,12296,-1996,1156,11055,-11328,SUDDEN_MOVEMENT
8212,16304,11476,-1556,-294,10295,-10746,SUDDEN_MOVEMENT
8222,16912,11224,-2848,1270,9118,-9023,SUDDEN_MOVEMENT
8232,17036,10068,-4396,1599,5329,-6345,SUDDEN_MOVEMENT
8242,16072,10608,-4036,3900,2400,-2959,SUDDEN_MOVEMENT
8252,15260,10808,-4884,5488,1413,-2245,SUDDEN_MOVEMENT
8262,14432,11136,-4256,5883,4006,-2823,SUDDEN_MOVEMENT
8272,13388,11368,-3964,7135,6008,234,SUDDEN_MOVEMENT
8282,14840,10472,-3532,8119,7905,2562,SUDDEN_MOVEMENT
8292,15964,9656,-2972,8622,9988,4851,SUDDEN_MOVEMENT
8302,16620,8592,-2572,6501,11578,4187,SUDDEN_MOVEMENT
8312,15808,7900,-2156,3975,11578,3102,SUDDEN_MOVEMENT
8322,14028,8116,-2176,2151,9497,1522,SUDDEN_MOVEMENT
8332,13404,8000,-3516,264,7077,-283,SUDDEN_MOVEMENT
8342,13548,8968,-2744,-1029,6085,-1548,SUDDEN_MOVEMENT
8352,13684,8820,-2424,-1686,5341,-3025,SUDDEN_MOVEMENT
8362,13848,9604,-2928,-1873,4837,-4282,SUDDEN_MOVEMENT
8372,13212,9844,-3116,-1741,5568,-4681,SUDDEN_MOVEMENT
8382,12960,9312,-1940,-1097,6453,-5233,SUDDEN_MOVEMENT
8392,13508,8624,-2276,-617,6522,-6405,SUDDEN_MOVEMENT
8402,14440,8376,-2632,-1126,5429,-7829,SUDDEN_MOVEMENT
8412,15224,7948,-3136,-2187,3847,-8957,SUDDEN_MOVEMENT
8422,15236,8136,-3232,-3302,2662,-9093,SUDDEN_MOVEMENT
8432,14884,8456,-2368,-4120,2287,-8838,SUDDEN_MOVEMENT
8442,14156,8980,-1924,-4194,2465,-8467,SUDDEN_MOVEMENT
8452,14880,8740,-1748,-3822,2822,-7514,SUDDEN_MOVEMENT
8462,14992,9024,-2088,-3425,4116,-7079,SUDDEN_MOVEMENT
8472,14884,11128,-2040,-3135,3621,-7802,SUDDEN_MOVEMENT
8482,16164,7616,-2716,-4430,1622,-6705,SUDDEN_MOVEMENT
8492,16828,7844,-1488,-4810,-526,-7344,SUDDEN_MOVEMENT
8502,16932,7492,-1752,-4728,-2460,-8055,SUDDEN_MOVEMENT
8512,16584,7492,-1232,-4969,-3147,-7604,SUDDEN_MOVEMENT
8522,16680,7968,-404,-4900,-2273,-6313,SUDDEN_MOVEMENT
8532,16884,8208,-416,-4404,-232,-5026,SUDDEN_MOVEMENT
8542,16856,8500,-984,-4086,696,-3869,SUDDEN_MOVEMENT
8552,17800,8620,-1428,-3934,961,-3246,SUDDEN_MOVEMENT
8562,18528,8928,-1732,-3906,-115,-3284,SUDDEN_MOVEMENT
8572,18688,9172,-1764,-3906,-1723,-3602,SUDDEN_MOVEMENT
8582,19488,9480,-1204,-4031,-2531,-3965,SUDDEN_MOVEMENT
8592,20332,9432,-892,-3963,-2318,-3946,SUDDEN_MOVEMENT
8602,21552,9204,-796,-3554,-1754,-3586,SUDDEN_MOVEMENT
8612,23904,8664,-1536,-1718,-998,-3556,SUDDEN_MOVEMENT
8622,26720,5696,-1448,2023,473,-4821,SUDDEN_MOVEMENT
8632,32188,1056,-8220,7324,-3345,-7254,SUDDEN_MOVEMENT
8642,32767,-6648,-9620,13212,-5939,-12134,SUDDEN_MOVEMENT
8652,32767,-14892,-5960,17704,-6139,-14624,SUDDEN_MOVEMENT
8662,32767,-22308,-2436,21724,-5165,-12245,SUDDEN_MOVEMENT
8672,32767,-29816,3160,22149,3194,-4973,SUDDEN_MOVEMENT
8682,32767,-32256,3676,16149,13747,-3091,SUDDEN_MOVEMENT
8692,32767,-16456,-9168,-6512,32767,-5908,SUDDEN_MOVEMENT
8702,32767,-1124,-12848,-17864,32767,2272,SUDDEN_MOVEMENT
8712,32767,22668,-21232,-10425,30688,11216,SUDDEN_MOVEMENT
8722,32072,32767,-23408,-1090,19850,11461,SUDDEN_MOVEMENT
8732,16172,32767,-14684,12014,8473,6673,SUDDEN_MOVEMENT
8742,7940,32767,408,16799,-164,4556,SUDDEN_MOVEMENT
8752,100,32767,17932,8498,-4750,2492,SUDDEN_MOVEMENT
8762,-10452,26172,22452,-4122,-11842,4508,SUDDEN_MOVEMENT
8772,-13220,28792,9392,-18392,-10647,8218,SUDDEN_MOVEMENT
8782,-18744,32767,-7936,-32768,-5083,11691,SUDDEN_MOVEMENT
8792,-21868,32767,-21696,-31510,4310,9160,SUDDEN_MOVEMENT
8802,-19280,32767,-29116,-17423,15219,4171,SUDDEN_MOVEMENT
8812,-14500,32767,-23700,3737,20048,3578,SUDDEN_MOVEMENT
8822,-7684,30636,-11784,15664,17521,3735,SUDDEN_MOVEMENT
8832,-124,23612,220,16407,8995,2830,SUDDEN_MOVEMENT
8842,916,16544,14524,7655,5956,1333,SUDDEN_MOVEMENT
8852,136,6020,18672,4124,-533,4854,SUDDEN_MOVEMENT
8862,-4300,2608,18668,4733,-2692,8966,SUDDEN_MOVEMENT
8872,-5592,7248,15472,1949,-1479,10549,SUDDEN_MOVEMENT
8882,-5164,11464,7860,-7705,4381,10411,SUDDEN_MOVEMENT
8892,-5356,14040,1724,-11161,7863,9751,SUDDEN_MOVEMENT
8902,-3696,17116,-1460,-9358,8830,8495,SUDDEN_MOVEMENT
8912,-1620,17784,-4400,-6963,8569,7005,SUDDEN_MOVEMENT
8922,1652,16492,-5136,-4060,6265,6582,SUDDEN_MOVEMENT
8932,3836,15888,-3800,-1386,2713,6606,SUDDEN_MOVEMENT
8942,4180,15280,-2192,262,-58,6806,SUDDEN_MOVEMENT
8952,4264,14388,-1200,746,-2131,7138,SUDDEN_MOVEMENT
8962,4660,12288,-832,793,-2291,8344,SUDDEN_MOVEMENT
8972,3456,13532,-1296,842,-1760,9479,SUDDEN_MOVEMENT
8982,1904,13136,-1104,1523,-1411,8851,SUDDEN_MOVEMENT
8992,-336,14664,-372,1560,-2993,6176,SUDDEN_MOVEMENT
9002,1032,12724,1216,1253,-3481,4818,SUDDEN_MOVEMENT
9012,2280,11472,1412,776,-2721,4249,SUDDEN_MOVEMENT
9022,2852,11276,860,-114,-2467,4019,SUDDEN_MOVEMENT
9032,3196,11408,-140,-1190,-1999,3901,SUDDEN_MOVEMENT
9042,3744,12216,-1584,-1817,-1330,3703,SUDDEN_MOVEMENT
9052,4904,13020,-2436,-1934,-538,3637,SUDDEN_MOVEMENT
9062,6728,13020,-2708,-1313,-308,3988,SUDDEN_MOVEMENT
9072,8276,10364,-2488,-1367,-1738,-1049,SUDDEN_MOVEMENT
9082,8112,15548,-1576,-171,-1606,-1117,SUDDEN_MOVEMENT
9092,9024,14672,-2204,221,-1865,-1756,SUDDEN_MOVEMENT
9102,8764,14836,-1680,1290,-2395,-97,SUDDEN_MOVEMENT
9112,8368,14916,-124,1430,-2402,702,SUDDEN_MOVEMENT
9122,8104,14544,744,1747,-2233,780,SUDDEN_MOVEMENT
9132,7316,13932,1052,2408,-2660,1138,SUDDEN_MOVEMENT
9142,7320,13188,1340,2902,-2720,2507,SUDDEN_MOVEMENT
9152,7792,13160,996,2819,-2497,3798,SUDDEN_MOVEMENT
9162,7488,14012,460,2491,-2200,3891,SUDDEN_MOVEMENT
9172,7056,14940,-152,2285,-2356,3382,SUDDEN_MOVEMENT
9182,7080,15488,12,2266,-1982,2635,SUDDEN_MOVEMENT
9192,6980,15660,-232,2639,-1172,1791,SUDDEN_MOVEMENT
9202,7012,15032,224,3588,1847,1476,SUDDEN_MOVEMENT
9212,7296,14756,-1028,4444,1776,1809,SUDDEN_MOVEMENT
9222,7468,14736,-1408,4119,2187,2506,SUDDEN_MOVEMENT
9232,8016,14972,-2012,3421,1283,3118,SUDDEN_MOVEMENT
9242,7280,16688,700,2141,-2439,2977,SUDDEN_MOVEMENT
9252,8760,16460,-688,2565,-1039,2857,SUDDEN_MOVEMENT
9262,7820,16440,1112,2958,-1844,2299,SUDDEN_MOVEMENT
9272,8764,15108,196,2782,-345,1246,SUDDEN_MOVEMENT
9282,7068,15616,-772,3061,-2971,1434,SUDDEN_MOVEMENT
9292,7188,14500,1460,2384,-1748,17,SUDDEN_MOVEMENT
9302,7308,13904,404,1521,-1660,-873,SUDDEN_MOVEMENT
9312,5084,14488,1500,982,-4867,773,SUDDEN_MOVEMENT
9322,6104,14096,480,1170,-1745,1280,SUDDEN_MOVEMENT
9332,6424,14384,-852,1396,68,1300,SUDDEN_MOVEMENT
9342,6492,15016,-1388,1288,-74,1672,SUDDEN_MOVEMENT
9352,6136,15452,-1448,1272,168,2332,SUDDEN_MOVEMENT
9362,6824,15128,-1716,1417,-104,3606,SUDDEN_MOVEMENT
9372,7972,14564,-1000,1341,-680,4769,SUDDEN_MOVEMENT
9382,9364,13304,-392,1344,-1079,5110,SUDDEN_MOVEMENT
9392,11216,12508,32,1640,-1407,4392,SUDDEN_MOVEMENT
9402,11228,11828,-288,2144,-2643,2706,SUDDEN_MOVEMENT
9412,10616,12216,-1276,1754,-3807,1641,SUDDEN_MOVEMENT
9422,10472,13428,-1300,884,-4300,1404,SUDDEN_MOVEMENT
9432,9060,14552,-340,805,-3945,753,SUDDEN_MOVEMENT
9442,7796,15084,-644,1323,-3875,-811,SUDDEN_MOVEMENT
9452,9364,13864,-420,1971,-2851,-1448,SUDDEN_MOVEMENT
9462,11932,12408,-1136,2548,-2167,-356,SUDDEN_MOVEMENT
9472,13428,11328,-572,2668,-1802,692,SUDDEN_MOVEMENT
9482,13784,11124,-1172,2772,-2792,1732,SUDDEN_MOVEMENT
9492,13668,11288,-2200,2878,-4676,2322,SUDDEN_MOVEMENT
9502,13744,12264,-2720,3174,-6205,2605,SUDDEN_MOVEMENT
9512,13604,12816,-2884,2225,-4694,1780,SUDDEN_MOVEMENT
9522,14160,11808,-5668,-249,-3593,1235,SUDDEN_MOVEMENT
9532,13560,11212,-5124,-2106,-3959,1066,SUDDEN_MOVEMENT
9542,12628,11124,-3880,-2576,-3781,614,SUDDEN_MOVEMENT
9552,12644,10480,-3456,-2100,-3132,820,SUDDEN_MOVEMENT
9562,13136,8944,-3616,-1400,-2890,1875,SUDDEN_MOVEMENT
9572,13680,7856,-3744,-1087,-2705,3113,SUDDEN_MOVEMENT
9582,13888,7324,-5132,-1477,-2669,4352,SUDDEN_MOVEMENT
9592,15172,8020,-5452,-2779,-1086,4217,SUDDEN_MOVEMENT
9602,14012,7784,-5788,-3103,-2847,5242,SUDDEN_MOVEMENT
9612,15896,8628,-5188,-2698,-416,4468,SUDDEN_MOVEMENT
9622,15112,7520,-4476,-1425,-1411,4555,SUDDEN_MOVEMENT
9632,15568,7228,-3628,-121,-1357,4600,SUDDEN_MOVEMENT
9642,15376,6056,-4304,130,-1588,4428,SUDDEN_MOVEMENT
9652,14832,5252,-4532,-428,-2584,4324,SUDDEN_MOVEMENT
9662,15352,6072,-3984,-1300,-1986,3402,SUDDEN_MOVEMENT
9672,14480,5464,-4544,-2333,-1667,2262,SUDDEN_MOVEMENT
9682,14012,5700,-3888,-4359,-3457,2525,SUDDEN_MOVEMENT
9692,13692,6352,-3432,-4053,-3495,1352,SUDDEN_MOVEMENT
9702,13740,5972,-4056,-2912,-351,788,SUDDEN_MOVEMENT
9712,14452,5932,-4520,-3098,953,594,SUDDEN_MOVEMENT
9722,14832,5980,-4756,-3626,797,74,SUDDEN_MOVEMENT
9732,15608,5540,-5732,-4201,238,-767,SUDDEN_MOVEMENT
9742,15204,5948,-5996,-4197,-102,-960,SUDDEN_MOVEMENT
9752,15424,5896,-4036,-5065,-287,-1535,SUDDEN_MOVEMENT
9762,14904,7944,-5164,-2846,-491,-1139,SUDDEN_MOVEMENT
9772,14268,6384,-7948,-6352,-2764,-2358,SUDDEN_MOVEMENT
9782,13852,6216,-5156,-6526,-3137,-1992,SUDDEN_MOVEMENT
9792,13980,6056,-4224,-4607,-1769,-1505,SUDDEN_MOVEMENT
9802,14824,6852,-3904,-933,1281,-1441,SUDDEN_MOVEMENT
9812,14936,6252,-5856,-852,2340,-1589,SUDDEN_MOVEMENT
9822,15180,5900,-6092,-2285,2401,-1400,SUDDEN_MOVEMENT
9832,15172,5192,-6712,-4385,903,-1086,SUDDEN_MOVEMENT
9842,15836,6364,-5488,-1253,1378,-736,SUDDEN_MOVEMENT
9852,15364,7380,-6604,714,2047,-1341,SUDDEN_MOVEMENT
9862,14320,7536,-7868,714,1912,-2045,SUDDEN_MOVEMENT
9872,14152,7732,-7184,177,1203,-2720,SUDDEN_MOVEMENT
9882,14464,7728,-6768,831,931,-3674,SUDDEN_MOVEMENT
9892,14476,8344,-6704,1637,861,-4571,SUDDEN_MOVEMENT
9902,15824,7780,-7128,3678,2045,-5251,SUDDEN_MOVEMENT
9912,14220,7244,-6616,1846,2353,-5615,SUDDEN_MOVEMENT
9922,15184,7416,-5940,-1346,3499,-6080,SUDDEN_MOVEMENT
9932,15504,7556,-6488,-5157,7090,-9000,SUDDEN_MOVEMENT
9942,14604,8240,-4732,-7811,11553,-11947,SUDDEN_MOVEMENT
9952,13580,8272,-3760,-8325,13983,-13960,SUDDEN_MOVEMENT
9962,11620,7424,-1224,-6910,15268,-13095,SUDDEN_MOVEMENT
9972,10624,6036,-956,-3792,18478,-10827,SUDDEN_MOVEMENT
9982,10556,5324,-1612,-1477,13586,-6858,SUDDEN_MOVEMENT
9992,11928,7212,-112,-1489,11949,-3257,SUDDEN_MOVEMENT
10002,11540,10816,412,-2649,11159,-1492,SUDDEN_MOVEMENT
10012,10712,13080,1312,-2916,10538,-619,SUDDEN_MOVEMENT
10022,9016,13480,4896,-381,17321,1661,SUDDEN_MOVEMENT
10032,10608,9512,-996,-1456,15607,7103,SUDDEN_MOVEMENT
10042,13852,9260,1548,-2207,13670,11060,SUDDEN_MOVEMENT
10052,14296,9996,3612,-2916,12990,12607,SUDDEN_MOVEMENT
10062,14404,12048,2168,-4083,10596,11618,SUDDEN_MOVEMENT
10072,18980,15536,6572,-3145,9050,6010,SUDDEN_MOVEMENT
10082,16216,10684,7896,150,9386,-678,SUDDEN_MOVEMENT
10092,11056,6072,7980,4454,7275,-724,SUDDEN_MOVEMENT
10102,10180,8736,10648,6519,4613,-127,SUDDEN_MOVEMENT
10112,10412,11448,14076,7852,5032,-583,SUDDEN_MOVEMENT
10122,10264,14552,17964,11067,6470,-1631,SUDDEN_MOVEMENT
10132,10900,17832,22976,15592,7336,-648,SUDDEN_MOVEMENT
10142,13988,21584,30676,20980,8066,446,SUDDEN_MOVEMENT
10152,16340,21836,32767,25582,7366,676,SUDDEN_MOVEMENT
10162,17572,20212,32767,28776,3490,-438,SUDDEN_MOVEMENT
10172,19856,17268,32767,30647,-4183,-3032,SUDDEN_MOVEMENT
10182,18972,18724,32767,31333,-12626,-5795,SUDDEN_MOVEMENT
10192,18400,19992,32767,32767,-14972,-6609,SUDDEN_MOVEMENT
10202,15312,21216,32767,32767,-13833,-2804,SUDDEN_MOVEMENT
10212,10976,20276,32767,32767,-8914,2658,SUDDEN_MOVEMENT
10222,6228,19504,32767,32767,-4322,8551,SUDDEN_MOVEMENT
10232,1988,19552,32767,32767,-2565,11009,SUDDEN_MOVEMENT
10242,-1956,18572,32767,30346,-4179,9748,SUDDEN_MOVEMENT
