timestamp_ms,Ax,Ay,Az,Gx,Gy,Gz,label
7769,-26436,32767,-20068,25215,31803,-29656,SUDDEN_MOVEMENT
7779,-32380,32767,-13228,28980,32767,-30823,SUDDEN_MOVEMENT
7789,-32756,32767,-7836,31075,31392,-32768,SUDDEN_MOVEMENT
7799,-26116,32767,-1312,30928,26808,-32768,SUDDEN_MOVEMENT
7809,-14540,32767,3036,29105,24850,-32768,SUDDEN_MOVEMENT
7819,116,32767,8012,28774,23046,-32768,SUDDEN_MOVEMENT
7829,13708,32176,13872,30248,19039,-32768,SUDDEN_MOVEMENT
7839,19704,18828,20868,28884,11079,-26429,SUDDEN_MOVEMENT
7849,16556,13212,25212,22029,5226,-15137,SUDDEN_MOVEMENT
7859,10740,11616,24640,10962,2238,-4993,SUDDEN_MOVEMENT
7869,2472,14040,19104,123,-415,2237,SUDDEN_MOVEMENT
7879,-7304,17584,12724,-6178,-1445,5093,SUDDEN_MOVEMENT
7889,-11544,19992,7644,-8492,-2856,4091,SUDDEN_MOVEMENT
7899,-9540,18248,5116,-8495,-3707,2949,SUDDEN_MOVEMENT
7909,-8224,16024,5728,-6728,-1618,2798,SUDDEN_MOVEMENT
7919,-6404,14592,6452,-4677,1874,2928,SUDDEN_MOVEMENT
7929,-4440,14884,6944,-3336,3710,2808,SUDDEN_MOVEMENT
7939,-1756,15596,8128,-2424,3914,3773,SUDDEN_MOVEMENT
7949,-1012,17108,9276,-1746,3108,5784,SUDDEN_MOVEMENT
7959,-2464,18384,10300,-1689,2995,7413,SUDDEN_MOVEMENT
7969,-6952,18448,9488,-876,3181,7125,SUDDEN_MOVEMENT
7979,-2260,23104,12852,-913,4180,9321,SUDDEN_MOVEMENT
7989,-6744,21488,16312,-4297,6888,6689,SUDDEN_MOVEMENT
7999,-5108,20488,16088,-7281,4853,6749,SUDDEN_MOVEMENT
8009,560,20528,14388,-7782,759,10955,SUDDEN_MOVEMENT
8019,1520,21500,13428,-7222,145,13487,SUDDEN_MOVEMENT
8029,1500,23192,12108,-5595,-1427,15158,SUDDEN_MOVEMENT
8039,1696,22768,12240,-3973,-3869,15627,SUDDEN_MOVEMENT
8049,352,22400,12756,-1413,-4498,15020,SUDDEN_MOVEMENT
8059,424,20892,11992,1438,-5064,14011,SUDDEN_MOVEMENT
8069,1316,20228,12040,3765,-5509,13335,SUDDEN_MOVEMENT
8079,2380,20920,14748,4728,-5310,13337,SUDDEN_MOVEMENT
8089,2472,21496,17280,3836,-5463,13951,SUDDEN_MOVEMENT
8099,1788,22864,19380,1962,-5340,14598,SUDDEN_MOVEMENT
8109,1632,23256,20156,-282,-5237,14879,SUDDEN_MOVEMENT
8119,1276,22228,19980,-2424,-6413,14225,SUDDEN_MOVEMENT
8129,932,22336,18384,-4163,-8805,12673,SUDDEN_MOVEMENT
8139,1020,21564,16376,-4883,-10712,10858,SUDDEN_MOVEMENT
8149,1724,20432,14308,-4415,-11858,8741,SUDDEN_MOVEMENT
8159,4076,19816,13776,-3369,-12897,7823,SUDDEN_MOVEMENT
8169,6704,18808,15072,-3311,-12794,8223,SUDDEN_MOVEMENT
8179,7900,18352,16244,-4064,-12488,9290,SUDDEN_MOVEMENT
8189,7496,18684,17160,-5455,-12642,9834,SUDDEN_MOVEMENT
8199,7620,18712,17880,-7114,-12093,10107,SUDDEN_MOVEMENT
8209,7540,17720,18384,-9015,-10142,10392,SUDDEN_MOVEMENT
8219,6940,15884,17132,-10606,-8259,10565,SUDDEN_MOVEMENT
8229,5316,14436,14416,-11247,-7440,9801,SUDDEN_MOVEMENT
8239,3988,12872,11944,-10817,-7138,8072,SUDDEN_MOVEMENT
8249,4532,11704,10792,-9982,-7397,6264,SUDDEN_MOVEMENT
8259,5976,11440,10944,-9529,-8068,5122,SUDDEN_MOVEMENT
8269,6272,11004,10924,-9397,-8907,4322,SUDDEN_MOVEMENT
8279,6764,10724,11196,-9088,-9789,3766,SUDDEN_MOVEMENT
8289,7504,10164,11904,-8975,-10242,3629,SUDDEN_MOVEMENT
8299,7760,9536,12692,-9258,-10860,3570,SUDDEN_MOVEMENT
8309,7500,9192,12856,-9898,-11724,3133,SUDDEN_MOVEMENT
8319,7664,8208,12864,-11065,-12020,2458,SUDDEN_MOVEMENT
8329,7164,6784,11680,-12389,-11664,1628,SUDDEN_MOVEMENT
8339,7340,5924,9480,-13223,-10521,552,SUDDEN_MOVEMENT
