timestamp_ms,Ax,Ay,Az,Gx,Gy,Gz,label
12952,12952,10372,-1616,422,-370,354,SUDDEN_MOVEMENT
12962,13380,10772,-1800,395,-560,503,SUDDEN_MOVEMENT
12972,13644,11124,-1956,321,-794,498,SUDDEN_MOVEMENT
12982,13864,11364,-1876,120,-1014,489,SUDDEN_MOVEMENT
12992,14068,11808,-1964,5,-1233,480,SUDDEN_MOVEMENT
13002,14536,12368,-2028,-203,-1516,249,SUDDEN_MOVEMENT
13012,15112,13204,-2228,-570,-1854,-455,SUDDEN_MOVEMENT
13022,14960,13256,-2084,-1108,-2009,-1306,SUDDEN_MOVEMENT
13032,14944,13172,-1612,-1326,-2193,-1697,SUDDEN_MOVEMENT
13042,14984,13504,-1436,-1306,-2279,-1849,SUDDEN_MOVEMENT
13052,15388,14104,-1244,-1518,-2421,-2429,SUDDEN_MOVEMENT
13062,15720,14788,-932,-1558,-2602,-3007,SUDDEN_MOVEMENT
13072,16296,15448,-920,-1807,-2591,-3960,SUDDEN_MOVEMENT
13082,16028,14872,292,-1889,-1727,-4587,SUDDEN_MOVEMENT
13092,13316,14140,348,-1501,-626,-5227,SUDDEN_MOVEMENT
13102,12312,13324,784,-938,-801,-5252,SUDDEN_MOVEMENT
13112,12396,13108,1224,-14,-759,-4932,SUDDEN_MOVEMENT
13122,12204,12852,1224,935,-175,-4705,SUDDEN_MOVEMENT
13132,12068,12856,900,1339,409,-4603,SUDDEN_MOVEMENT
13142,11900,12940,476,1722,809,-4636,SUDDEN_MOVEMENT
13152,11944,13188,4,1990,922,-4638,SUDDEN_MOVEMENT
13162,12036,13604,-360,1920,918,-4639,SUDDEN_MOVEMENT
13172,11776,14000,-664,1700,901,-4846,SUDDEN_MOVEMENT
13182,10984,14096,-556,1472,985,-4949,SUDDEN_MOVEMENT
13192,10352,14256,-360,1491,988,-4722,SUDDEN_MOVEMENT
13202,9820,14796,-188,1621,920,-4243,SUDDEN_MOVEMENT
13212,9980,15644,-404,1508,1093,-3903,SUDDEN_MOVEMENT
13222,10240,16948,-736,882,1459,-3908,SUDDEN_MOVEMENT
