timestamp_ms,Ax,Ay,Az,Gx,Gy,Gz,label
15162,4284,15020,4908,-9664,-1443,-2171,SUDDEN_MOVEMENT
15172,4108,15264,4756,-9705,-2065,-2788,SUDDEN_MOVEMENT
15182,3876,15044,4860,-9856,-2921,-3657,SUDDEN_MOVEMENT
15192,4584,14684,4852,-9742,-3417,-4483,SUDDEN_MOVEMENT
15202,5236,14972,4900,-9301,-2979,-4920,SUDDEN_MOVEMENT
15212,5868,14788,5200,-8939,-2221,-5051,SUDDEN_MOVEMENT
15222,5124,14200,5036,-8732,-3018,-5397,SUDDEN_MOVEMENT
15232,5976,13992,5808,-8764,-2529,-5034,SUDDEN_MOVEMENT
15242,5820,13952,5520,-8530,-2650,-4637,SUDDEN_MOVEMENT
15252,5600,13400,5572,-7973,-2685,-4494,SUDDEN_MOVEMENT
15262,5164,13424,5716,-6968,-1934,-4492,SUDDEN_MOVEMENT
15272,5204,13740,5664,-6164,-1718,-4779,SUDDEN_MOVEMENT
15282,4732,13560,5696,-5331,-1958,-5119,SUDDEN_MOVEMENT
15292,5056,13388,5944,-4621,-1723,-5029,SUDDEN_MOVEMENT
15302,5288,13416,6148,-4039,-1441,-4894,SUDDEN_MOVEMENT
15312,5016,13216,6052,-3902,-1668,-4879,SUDDEN_MOVEMENT
15322,5124,13576,5804,-3665,-2098,-4810,SUDDEN_MOVEMENT
15332,4956,13800,5764,-3191,-1883,-4716,SUDDEN_MOVEMENT
15342,4848,13564,5740,-2546,-1315,-4489,SUDDEN_MOVEMENT
15352,4560,13024,5620,-1603,-625,-4148,SUDDEN_MOVEMENT
15362,4444,12840,5884,-642,-264,-3797,SUDDEN_MOVEMENT
15372,4496,12908,5640,531,161,-3334,SUDDEN_MOVEMENT
15382,4404,13108,5984,1632,993,-2847,SUDDEN_MOVEMENT
15392,3904,13460,6256,2707,2278,-2473,SUDDEN_MOVEMENT
15402,3380,13712,6056,3806,3976,-2481,SUDDEN_MOVEMENT
15412,2968,14108,5748,4610,4822,-2514,SUDDEN_MOVEMENT
15422,2496,14468,5488,4862,5173,-2514,SUDDEN_MOVEMENT
15432,2144,14612,6056,4418,5395,-2608,SUDDEN_MOVEMENT
15442,1944,14964,5188,3871,5090,-2648,SUDDEN_MOVEMENT
15452,1784,14788,5068,3255,4489,-2654,SUDDEN_MOVEMENT
15462,1624,15000,5212,2581,3854,-2847,SUDDEN_MOVEMENT
15472,1576,15124,5408,1770,3610,-2950,SUDDEN_MOVEMENT
15482,1808,14984,5228,803,3152,-3019,SUDDEN_MOVEMENT
15492,2116,14936,5164,-45,2795,-2747,SUDDEN_MOVEMENT
15502,2552,14728,4988,-742,2871,-2260,SUDDEN_MOVEMENT
15512,2756,14440,4740,-1209,3221,-1636,SUDDEN_MOVEMENT
15522,2508,14176,4784,-1521,3585,-1155,SUDDEN_MOVEMENT
15532,2348,14016,4828,-1572,4330,-1022,SUDDEN_MOVEMENT
15542,2104,13748,4492,-1482,4892,-846,SUDDEN_MOVEMENT
15552,1908,13596,3796,-1473,5002,-693,SUDDEN_MOVEMENT
15562,2100,13508,3488,-1435,5157,-461,SUDDEN_MOVEMENT
15572,1756,13432,3228,-1526,5215,-188,SUDDEN_MOVEMENT
15582,1404,13144,3400,-1637,5143,59,SUDDEN_MOVEMENT
15592,920,13488,3712,-1805,5341,313,SUDDEN_MOVEMENT
15602,148,14040,3836,-1960,5640,402,SUDDEN_MOVEMENT
15612,-1152,14924,4420,-2177,5871,289,SUDDEN_MOVEMENT
15622,-2856,15540,6516,-3271,6538,314,SUDDEN_MOVEMENT
15632,-6116,15140,9316,-6152,7188,1083,SUDDEN_MOVEMENT
15642,-10300,12680,11916,-10316,8026,3113,SUDDEN_MOVEMENT
15652,-16020,9304,14048,-14082,9260,6732,SUDDEN_MOVEMENT
15662,-22496,7276,16292,-14938,12232,11441,SUDDEN_MOVEMENT
15672,-28940,8228,17028,-11919,16744,15297,SUDDEN_MOVEMENT
15682,-32768,11796,19224,-6246,21775,17568,SUDDEN_MOVEMENT
15692,-32768,16988,22752,-1137,27974,17933,SUDDEN_MOVEMENT
15702,-31820,21092,24736,2301,32767,19343,SUDDEN_MOVEMENT
15712,-28220,23920,26764,4801,32767,20578,SUDDEN_MOVEMENT
15722,-26732,26432,29752,6918,32767,20117,SUDDEN_MOVEMENT
15732,-22244,26260,29552,7185,32767,16234,SUDDEN_MOVEMENT
15742,-16684,24584,30488,6724,32767,11220,SUDDEN_MOVEMENT
15752,-9396,24108,25664,4492,32767,5707,SUDDEN_MOVEMENT
15762,-2408,15232,28936,-569,32767,4740,SUDDEN_MOVEMENT
15772,4912,8620,24664,-7351,32767,7546,SUDDEN_MOVEMENT
15782,12328,1900,17416,-12604,32767,10714,SUDDEN_MOVEMENT
15792,17888,-3024,10108,-16127,32767,15079,SUDDEN_MOVEMENT
15802,21544,-5932,1532,-16625,32767,19559,SUDDEN_MOVEMENT
15812,19644,-9320,-7180,-12273,30283,23381,SUDDEN_MOVEMENT
15822,16732,-10968,-10584,-2870,19328,25852,SUDDEN_MOVEMENT
15832,17296,-10628,-9688,9475,8594,26804,SUDDEN_MOVEMENT
15842,20172,-7640,-4444,22349,979,27305,SUDDEN_MOVEMENT
15852,26664,-2044,1396,32767,-2600,28109,SUDDEN_MOVEMENT
15862,28760,5688,8244,32767,-2316,28886,SUDDEN_MOVEMENT
15872,27864,11044,11576,32767,-3015,29385,SUDDEN_MOVEMENT
15882,25272,13160,15364,32767,-4524,29677,SUDDEN_MOVEMENT
15892,21392,12664,18356,32767,-5539,30062,SUDDEN_MOVEMENT
15902,13212,12644,21132,32767,-6090,28966,SUDDEN_MOVEMENT
15912,9268,11420,20304,32767,-4701,26495,SUDDEN_MOVEMENT
15922,8204,10128,18944,32767,-1551,22632,SUDDEN_MOVEMENT
15932,1900,11060,15728,32767,410,18554,SUDDEN_MOVEMENT
15942,1808,12524,11000,32767,2069,12561,SUDDEN_MOVEMENT
15952,4664,15600,5440,32767,1718,6585,SUDDEN_MOVEMENT
15962,7820,19360,4836,32767,-988,1412,SUDDEN_MOVEMENT
15972,10636,21036,6124,32767,-1937,-3427,SUDDEN_MOVEMENT
15982,14476,20780,7480,30834,-2879,-6969,SUDDEN_MOVEMENT
15992,15620,19608,6040,25369,-2478,-9730,SUDDEN_MOVEMENT
16002,16412,18476,3852,20512,-4684,-11061,SUDDEN_MOVEMENT
16013,17460,19044,4972,15340,-7415,-11288,SUDDEN_MOVEMENT
16022,12716,19620,1896,11524,-10913,-13026,SUDDEN_MOVEMENT
16032,10888,21012,5332,6812,-12936,-14886,SUDDEN_MOVEMENT
16042,11620,23804,4604,1996,-11637,-17250,SUDDEN_MOVEMENT
16052,13532,24524,3584,-3590,-9928,-18731,SUDDEN_MOVEMENT
16062,15588,22672,1960,-8746,-8602,-18910,SUDDEN_MOVEMENT
16072,16536,21232,1260,-13483,-6355,-17755,SUDDEN_MOVEMENT
16082,15768,19596,-864,-16692,-2406,-16738,SUDDEN_MOVEMENT
16092,13600,18800,-4048,-17894,360,-16876,SUDDEN_MOVEMENT
16102,12260,18456,-6028,-18127,2703,-17038,SUDDEN_MOVEMENT
16112,11892,17464,-8452,-17359,3084,-17185,SUDDEN_MOVEMENT
16122,11476,16156,-9920,-15129,2869,-17106,SUDDEN_MOVEMENT
16132,10208,14708,-10056,-11886,2902,-16753,SUDDEN_MOVEMENT
16142,8900,14788,-10532,-8257,2664,-16527,SUDDEN_MOVEMENT
16152,9084,15288,-8516,-5330,2562,-15991,SUDDEN_MOVEMENT
16162,7208,15508,-7348,-3663,2224,-15736,SUDDEN_MOVEMENT
16172,6612,16184,-4588,-3086,2329,-14775,SUDDEN_MOVEMENT
16182,4632,14720,-2464,-3397,3920,-13733,SUDDEN_MOVEMENT
16192,1776,13264,-3284,-3532,5062,-12787,SUDDEN_MOVEMENT
16202,628,15024,-4152,-3343,4525,-12484,SUDDEN_MOVEMENT
16212,-720,16148,-4416,-3434,4363,-12589,SUDDEN_MOVEMENT
16222,-3148,16212,-4256,-4065,5644,-12651,SUDDEN_MOVEMENT
16232,-5012,16512,-4556,-4836,6401,-12216,SUDDEN_MOVEMENT
16242,-6744,16036,-3628,-6564,7249,-11544,SUDDEN_MOVEMENT
16252,-8072,13668,-4588,-8168,8168,-10050,SUDDEN_MOVEMENT
16262,-7336,12596,-5472,-9314,9884,-7083,SUDDEN_MOVEMENT
16272,-8508,12356,-7804,-10224,12440,-3807,SUDDEN_MOVEMENT
16282,-12032,12172,-11524,-9591,12921,-1203,SUDDEN_MOVEMENT
16292,-15364,13612,-12608,-7876,12135,191,SUDDEN_MOVEMENT
16302,-18620,14764,-12768,-6018,10467,353,SUDDEN_MOVEMENT
16312,-20348,15680,-11576,-4201,7449,4,SUDDEN_MOVEMENT
16322,-19688,15612,-8904,-2755,5032,-33,SUDDEN_MOVEMENT
16332,-17080,16328,-5972,-2039,4734,382,SUDDEN_MOVEMENT
16342,-14484,17164,-4944,-2296,6297,1189,SUDDEN_MOVEMENT
16352,-13616,17408,-4860,-3043,6550,1952,SUDDEN_MOVEMENT
16362,-12540,18172,-3696,-4020,6378,2398,SUDDEN_MOVEMENT
16372,-12048,18480,-3116,-5346,5633,2408,SUDDEN_MOVEMENT
16382,-11500,18280,-2516,-6470,3598,2000,SUDDEN_MOVEMENT
16392,-10020,17132,-1088,-6965,1126,1284,SUDDEN_MOVEMENT
16402,-7852,15196,144,-6877,-762,769,SUDDEN_MOVEMENT
16412,-5400,13336,1352,-6279,-2381,590,SUDDEN_MOVEMENT
16422,-2064,11740,2844,-5230,-2762,564,SUDDEN_MOVEMENT
16432,940,10584,3488,-4256,-2125,736,SUDDEN_MOVEMENT
16442,3156,9552,3376,-3052,-1150,1099,SUDDEN_MOVEMENT
16452,5376,9312,3328,-1505,370,1329,SUDDEN_MOVEMENT
16462,6288,10792,1344,161,2132,1047,SUDDEN_MOVEMENT
16472,5892,12544,-376,1846,3024,-549,SUDDEN_MOVEMENT
16482,6024,13360,-2852,3007,2360,-2565,SUDDEN_MOVEMENT
16492,7272,13652,-3668,3271,-717,-3727,SUDDEN_MOVEMENT
16502,7220,13396,-3764,2913,-3940,-4302,SUDDEN_MOVEMENT
16512,6656,13904,-3544,2292,-7033,-5502,SUDDEN_MOVEMENT
16522,5612,13820,-2580,1681,-10540,-7709,SUDDEN_MOVEMENT
16532,5020,12616,-716,924,-13088,-10416,SUDDEN_MOVEMENT
16542,5196,12920,940,374,-15391,-14001,SUDDEN_MOVEMENT
16552,6856,13052,3352,-694,-17834,-17697,SUDDEN_MOVEMENT
16562,9004,13072,6208,-2612,-18388,-20197,SUDDEN_MOVEMENT
16572,10104,12800,7484,-4628,-18819,-21998,SUDDEN_MOVEMENT
16582,11184,11968,8948,-6497,-19273,-23123,SUDDEN_MOVEMENT
16592,11796,11592,10232,-7946,-18534,-23441,SUDDEN_MOVEMENT
16602,10936,11720,9652,-8939,-18104,-23911,SUDDEN_MOVEMENT
16612,9220,11168,9244,-10176,-18472,-25002,SUDDEN_MOVEMENT
16622,8108,10928,8420,-11895,-19318,-26198,SUDDEN_MOVEMENT
16632,8596,10992,7300,-13853,-19962,-26421,SUDDEN_MOVEMENT
16642,9260,10492,5780,-15302,-21389,-24850,SUDDEN_MOVEMENT
16652,9596,10432,6404,-15782,-22370,-21817,SUDDEN_MOVEMENT
16662,7520,8268,6068,-14337,-23238,-19254,SUDDEN_MOVEMENT
16672,5180,6524,9424,-12159,-22474,-17995,SUDDEN_MOVEMENT
16682,2160,7712,11076,-10303,-19519,-17435,SUDDEN_MOVEMENT
16692,-2292,8348,11176,-9124,-17774,-18176,SUDDEN_MOVEMENT
16702,-8756,7388,10716,-9801,-19072,-19502,SUDDEN_MOVEMENT
16712,-14212,4060,9304,-12593,-23264,-19298,SUDDEN_MOVEMENT
16722,-18488,424,8404,-15650,-31123,-17349,SUDDEN_MOVEMENT
16732,-24380,-5640,7720,-18235,-32768,-14264,SUDDEN_MOVEMENT
16742,-30952,-9764,6488,-17464,-32768,-11482,SUDDEN_MOVEMENT
16752,-32768,-10804,4420,-12494,-32768,-10282,SUDDEN_MOVEMENT
16762,-32044,-9060,6656,-4321,-32768,-10347,SUDDEN_MOVEMENT
16772,-27556,-5108,10268,4699,-32768,-11391,SUDDEN_MOVEMENT
16782,-21812,-2148,14148,14670,-32768,-12053,SUDDEN_MOVEMENT
16792,-17052,2080,22680,23529,-32768,-12417,SUDDEN_MOVEMENT
16802,-14176,4544,29112,28037,-31450,-10377,SUDDEN_MOVEMENT
16812,-13528,8468,32468,28157,-23773,-7381,SUDDEN_MOVEMENT
16822,-15432,9964,32767,23999,-19251,-3762,SUDDEN_MOVEMENT
16832,-19412,13700,31592,17457,-17569,-1251,SUDDEN_MOVEMENT
16842,-22688,15804,25784,12194,-18756,-1041,SUDDEN_MOVEMENT
16852,-23572,16172,22396,9148,-18395,-2880,SUDDEN_MOVEMENT
16862,-23240,15356,18892,7490,-17682,-5088,SUDDEN_MOVEMENT
16872,-20996,13912,15976,6612,-17643,-6893,SUDDEN_MOVEMENT
16882,-17400,13500,14352,6330,-16592,-7149,SUDDEN_MOVEMENT
16892,-13760,13328,13412,6089,-15535,-6221,SUDDEN_MOVEMENT
16902,-11488,12096,14080,5858,-13300,-4594,SUDDEN_MOVEMENT
16912,-11168,11628,13192,5831,-10935,-2830,SUDDEN_MOVEMENT
16922,-11204,11468,12776,6138,-9425,-1785,SUDDEN_MOVEMENT
16932,-10804,11568,12444,6548,-8135,-953,SUDDEN_MOVEMENT
16942,-10684,12056,13164,6352,-6859,-155,SUDDEN_MOVEMENT
16952,-11216,12536,12620,6200,-4231,316,SUDDEN_MOVEMENT
16962,-10324,12600,12400,6483,-4144,-279,SUDDEN_MOVEMENT
16972,-9188,11652,14376,5498,-1935,1217,SUDDEN_MOVEMENT
16982,-7636,11908,13088,4736,173,2930,SUDDEN_MOVEMENT
16992,-6008,11212,13712,3951,2217,4469,SUDDEN_MOVEMENT
17002,-4848,11008,13516,3069,6008,6511,SUDDEN_MOVEMENT
17012,-4564,10428,12380,2403,8924,8294,SUDDEN_MOVEMENT
17022,-4140,10300,12296,1827,11990,9717,SUDDEN_MOVEMENT
17032,-4760,10420,11232,1354,14948,10640,SUDDEN_MOVEMENT
17042,-6140,10400,10092,906,17064,11044,SUDDEN_MOVEMENT
17052,-7672,9628,8920,212,18248,10945,SUDDEN_MOVEMENT
17062,-8988,8540,8660,-770,18101,11136,SUDDEN_MOVEMENT
17072,-9980,7720,9488,-1830,17708,11637,SUDDEN_MOVEMENT
17082,-10252,6956,10944,-3081,17896,12834,SUDDEN_MOVEMENT
17092,-11352,5708,11816,-4405,19384,14018,SUDDEN_MOVEMENT
17102,-13772,3928,12436,-5775,20824,15344,SUDDEN_MOVEMENT
17112,-16940,2920,12836,-7169,21988,16715,SUDDEN_MOVEMENT
17122,-20716,1820,12284,-8291,22702,17507,SUDDEN_MOVEMENT
17132,-23784,1360,10820,-8655,22570,17729,SUDDEN_MOVEMENT
17142,-24772,752,9852,-7843,22122,17719,SUDDEN_MOVEMENT
17152,-22536,268,10632,-5694,21461,18021,SUDDEN_MOVEMENT
17162,-18196,1332,12404,-2480,23353,19586,SUDDEN_MOVEMENT
17172,-14408,4012,13840,899,26613,21910,SUDDEN_MOVEMENT
17182,-10876,7020,14604,3952,31730,23962,SUDDEN_MOVEMENT
17192,-8164,9592,14888,5804,32767,25335,SUDDEN_MOVEMENT
17202,-6028,12876,14212,5977,32767,25707,SUDDEN_MOVEMENT
17212,-4968,16744,13292,4599,32767,25212,SUDDEN_MOVEMENT
17222,-3544,19992,8120,1862,32767,24139,SUDDEN_MOVEMENT
17232,16,22588,4112,-806,32767,22548,SUDDEN_MOVEMENT
17242,3896,21700,880,-2966,32767,22377,SUDDEN_MOVEMENT
17252,8392,20188,-1520,-4376,32767,24424,SUDDEN_MOVEMENT
17262,9968,26876,-1176,-789,29958,27979,SUDDEN_MOVEMENT
17272,23896,20252,-8584,3350,27167,28027,SUDDEN_MOVEMENT
17282,22280,25168,-7916,5660,24383,25609,SUDDEN_MOVEMENT
17292,29716,31212,-7960,6810,22511,23777,SUDDEN_MOVEMENT
17302,32384,32767,-9756,4112,19500,20974,SUDDEN_MOVEMENT
17312,26164,30232,-17244,-895,12249,16615,SUDDEN_MOVEMENT
17322,22480,30380,-16860,-6824,-1769,11154,SUDDEN_MOVEMENT
17332,13692,25816,-14204,-11833,-16750,3902,SUDDEN_MOVEMENT
17342,13524,18892,-13984,-14887,-31404,-3055,SUDDEN_MOVEMENT
17352,21044,13436,-3840,-13422,-32768,-8241,SUDDEN_MOVEMENT
17362,27836,7572,-956,-7700,-32768,-10229,SUDDEN_MOVEMENT
17372,32767,2524,8640,203,-32768,-9268,SUDDEN_MOVEMENT
17382,32767,840,15132,11401,-32768,-7331,SUDDEN_MOVEMENT
17392,32767,380,20020,22754,-32768,-1992,SUDDEN_MOVEMENT
17402,29908,2988,25616,30823,-31467,4005,SUDDEN_MOVEMENT
17412,20908,6488,32536,32767,-28991,7101,SUDDEN_MOVEMENT
17422,12488,8404,32767,32767,-26024,6955,SUDDEN_MOVEMENT
17432,7664,8928,32767,28474,-22773,5297,SUDDEN_MOVEMENT
17442,4720,9392,32767,20845,-18118,4060,SUDDEN_MOVEMENT
17452,2012,9600,32767,13537,-12522,2081,SUDDEN_MOVEMENT
17462,1284,10136,32767,6416,-5467,-383,SUDDEN_MOVEMENT
17472,784,10748,32767,-418,379,-1755,SUDDEN_MOVEMENT
17482,712,10492,32288,-6771,4343,-2625,SUDDEN_MOVEMENT
17492,256,9772,24920,-10350,8092,-3383,SUDDEN_MOVEMENT
17502,-664,8796,18716,-11450,10214,-5034,SUDDEN_MOVEMENT
17512,-956,7116,14748,-11109,11713,-6917,SUDDEN_MOVEMENT
17522,680,6164,13276,-10308,12071,-7776,SUDDEN_MOVEMENT
17532,3548,5872,12840,-9206,12187,-7962,SUDDEN_MOVEMENT
17542,7016,5944,13236,-7892,13111,-7218,SUDDEN_MOVEMENT
17552,10372,5904,13860,-6307,15290,-5148,SUDDEN_MOVEMENT
17562,11940,6384,14188,-4253,18043,-1902,SUDDEN_MOVEMENT
17572,11984,6936,14268,-1827,20766,1525,SUDDEN_MOVEMENT
17582,10800,8320,13940,549,23309,4291,SUDDEN_MOVEMENT
17592,8620,10872,13424,2970,25356,5799,SUDDEN_MOVEMENT
17602,6856,13688,12488,4306,26281,6133,SUDDEN_MOVEMENT
17612,5048,15308,10792,4507,25672,5507,SUDDEN_MOVEMENT
17622,3572,16320,8832,4477,23786,4326,SUDDEN_MOVEMENT
17632,4272,16660,8204,4078,21793,3617,SUDDEN_MOVEMENT
17642,5508,17532,8244,3472,20504,3900,SUDDEN_MOVEMENT
17652,6608,18064,7952,2851,19987,4686,SUDDEN_MOVEMENT
17662,6632,18200,7164,2597,20884,5093,SUDDEN_MOVEMENT
17672,5272,18340,5004,2979,21969,4628,SUDDEN_MOVEMENT
17682,4124,19092,1844,3126,21471,3619,SUDDEN_MOVEMENT
17692,5356,20140,-768,2614,19239,3634,SUDDEN_MOVEMENT
17702,6128,18980,-668,1657,17145,4868,SUDDEN_MOVEMENT
17712,4332,19532,-3400,1765,15502,5250,SUDDEN_MOVEMENT
17722,3192,20380,-1780,1558,14113,4449,SUDDEN_MOVEMENT
17732,2820,20868,-1796,594,14268,3564,SUDDEN_MOVEMENT
17742,3552,21172,-2992,-753,13600,2730,SUDDEN_MOVEMENT
17752,4008,20736,-4320,-1943,12683,2407,SUDDEN_MOVEMENT
17762,3472,20416,-5516,-1933,11804,1566,SUDDEN_MOVEMENT
17772,2476,20284,-6072,-1836,9801,677,SUDDEN_MOVEMENT
17782,1284,20280,-5356,-2056,7314,-490,SUDDEN_MOVEMENT
17792,396,19256,-4088,-2313,4362,-1969,SUDDEN_MOVEMENT
17802,396,17824,-2020,-2335,2007,-2939,SUDDEN_MOVEMENT
17812,1732,16856,-400,-2068,378,-3084,SUDDEN_MOVEMENT
17822,3824,17208,-164,-1795,-194,-2471,SUDDEN_MOVEMENT
17832,4912,17148,-56,-1265,-190,-1561,SUDDEN_MOVEMENT
17842,4112,17292,-644,-247,375,-1286,SUDDEN_MOVEMENT
17852,2784,17356,-660,842,612,-1980,SUDDEN_MOVEMENT
17862,1540,16972,-20,1685,74,-3156,SUDDEN_MOVEMENT
17872,992,15964,1136,1968,-1152,-4317,SUDDEN_MOVEMENT
17882,1148,14480,2352,1682,-3106,-5046,SUDDEN_MOVEMENT
17892,1608,12516,3700,1386,-4890,-5348,SUDDEN_MOVEMENT
17902,2420,11640,4204,1583,-5516,-5812,SUDDEN_MOVEMENT
17912,4336,11932,4160,2192,-4628,-6386,SUDDEN_MOVEMENT
17922,5036,13168,3472,2764,-2560,-7106,SUDDEN_MOVEMENT
17932,3756,13152,2132,3203,-1321,-8407,SUDDEN_MOVEMENT
17942,2840,13308,1276,3312,-1439,-10173,SUDDEN_MOVEMENT
17952,1836,13048,744,3019,-2755,-12099,SUDDEN_MOVEMENT
17962,1284,12624,688,2596,-5450,-14201,SUDDEN_MOVEMENT
17972,1708,12872,992,1966,-8830,-16469,SUDDEN_MOVEMENT
17982,3048,12716,1804,1566,-11732,-18853,SUDDEN_MOVEMENT
17992,4960,12408,3192,1834,-14207,-21374,SUDDEN_MOVEMENT
18002,7108,12432,4968,2229,-14929,-23584,SUDDEN_MOVEMENT
18014,9660,12816,6676,2733,-14205,-25868,SUDDEN_MOVEMENT
18022,10864,12828,7840,3127,-13127,-27199,SUDDEN_MOVEMENT
18032,12096,13040,8596,3121,-11124,-28166,SUDDEN_MOVEMENT
18042,13712,13760,8252,2772,-8854,-27943,SUDDEN_MOVEMENT
18052,14584,14572,7492,2596,-7161,-27022,SUDDEN_MOVEMENT
18062,14264,14288,6844,2633,-6358,-25720,SUDDEN_MOVEMENT
18072,12660,14272,6760,2905,-4893,-24302,SUDDEN_MOVEMENT
18082,11108,14432,5448,3223,-4484,-23399,SUDDEN_MOVEMENT
18092,9688,15428,5372,3363,-4752,-22922,SUDDEN_MOVEMENT
18102,9248,17240,5648,3286,-4463,-22109,SUDDEN_MOVEMENT
18112,8784,18620,6384,2309,-3944,-21374,SUDDEN_MOVEMENT
18122,7276,17288,7656,543,-3863,-20103,SUDDEN_MOVEMENT
18132,5952,16560,8592,-2278,-5122,-18814,SUDDEN_MOVEMENT
18142,4256,15188,9336,-6028,-7073,-17391,SUDDEN_MOVEMENT
18152,1216,13732,8780,-10336,-9098,-15146,SUDDEN_MOVEMENT
18162,-2192,11408,5896,-13650,-12863,-12879,SUDDEN_MOVEMENT
18172,-3084,6540,4912,-15619,-17049,-9669,SUDDEN_MOVEMENT
18182,-5620,3288,2592,-14906,-21942,-5167,SUDDEN_MOVEMENT
18192,-8428,656,2792,-11872,-25955,-428,SUDDEN_MOVEMENT
18202,-10636,124,3776,-7821,-27506,4730,SUDDEN_MOVEMENT
18212,-16084,2204,4396,-2816,-28302,8839,SUDDEN_MOVEMENT
18222,-22780,1432,6008,1904,-27590,10363,SUDDEN_MOVEMENT
18232,-27200,1392,8852,6647,-27298,10597,SUDDEN_MOVEMENT
18242,-30220,3324,11020,10688,-26048,10215,SUDDEN_MOVEMENT
18252,-31844,5592,12912,13654,-24794,9577,SUDDEN_MOVEMENT
18262,-32224,8088,15612,15273,-23907,9117,SUDDEN_MOVEMENT
18272,-32528,9616,18380,14462,-22614,8560,SUDDEN_MOVEMENT
18282,-31700,9336,19732,11269,-20408,7696,SUDDEN_MOVEMENT
18292,-29916,7560,18488,7866,-17858,7459,SUDDEN_MOVEMENT
18302,-27788,5896,15420,5611,-15516,7804,SUDDEN_MOVEMENT
18312,-25216,4232,12944,5097,-13516,8603,SUDDEN_MOVEMENT
18322,-23412,3624,12056,5836,-10257,9412,SUDDEN_MOVEMENT
