timestamp_ms,Ax,Ay,Az,Gx,Gy,Gz,label
11179,13804,13588,3060,3030,-3939,-10910,SUDDEN_MOVEMENT
11189,16200,14928,3112,1689,-4115,-8935,SUDDEN_MOVEMENT
11199,17140,15952,2844,-195,-3431,-5861,SUDDEN_MOVEMENT
11209,16108,15808,2176,-1807,-2058,-2936,SUDDEN_MOVEMENT
11219,14900,15252,1284,-2984,-726,-799,SUDDEN_MOVEMENT
11229,12868,15032,468,-3638,439,482,SUDDEN_MOVEMENT
11239,11080,14556,-264,-3775,1091,772,SUDDEN_MOVEMENT
11249,9624,13780,-776,-3595,1932,556,SUDDEN_MOVEMENT
11259,8740,12892,-1296,-3249,2739,-53,SUDDEN_MOVEMENT
11269,8948,11800,-1408,-2965,3369,-632,SUDDEN_MOVEMENT
11279,9288,11240,-1904,-2206,3414,-786,SUDDEN_MOVEMENT
11289,9732,10764,-2004,-1021,2510,-336,SUDDEN_MOVEMENT
11299,10364,10468,-2224,510,821,779,SUDDEN_MOVEMENT
11309,8320,9820,-1712,1803,-648,1392,SUDDEN_MOVEMENT
11319,7732,8820,-1056,2472,-1392,2002,SUDDEN_MOVEMENT
11329,6284,7812,-860,2898,-962,2034,SUDDEN_MOVEMENT
11339,5584,7236,-1040,3106,-492,2018,SUDDEN_MOVEMENT
11349,5264,7112,-984,3229,462,2093,SUDDEN_MOVEMENT
11359,4372,6968,-1020,3468,1040,1890,SUDDEN_MOVEMENT
11369,3908,6936,-1140,3889,501,1743,SUDDEN_MOVEMENT
11379,3932,6772,-916,4169,-650,1931,SUDDEN_MOVEMENT
11389,3720,7412,-860,3735,-1171,3052,SUDDEN_MOVEMENT
11399,2556,9224,-1024,2166,-1668,6154,SUDDEN_MOVEMENT
11409,612,12556,-1856,-1155,-953,12078,SUDDEN_MOVEMENT
11419,-5980,21380,-3924,-5903,2527,21432,SUDDEN_MOVEMENT
11429,-12796,32767,-8664,-11016,7016,31925,SUDDEN_MOVEMENT
11439,-16196,32767,-14752,-13049,8469,32767,SUDDEN_MOVEMENT
11449,-17900,32767,-17184,-8705,6755,32767,SUDDEN_MOVEMENT
11459,-24468,32767,-21972,-5404,1704,32767,SUDDEN_MOVEMENT
11469,-32768,32767,-19436,3456,-3060,32767,SUDDEN_MOVEMENT
11479,-23712,32767,-32752,-197,-12385,32767,SUDDEN_MOVEMENT
