timestamp_ms,Ax,Ay,Az,Gx,Gy,Gz,label
9442,15504,32767,-14392,-32768,19979,-18913,SUDDEN_MOVEMENT
9452,26704,27716,8648,-32768,-4060,-13779,SUDDEN_MOVEMENT
9462,22292,6760,-13784,-32768,-4106,-5251,SUDDEN_MOVEMENT
9472,12396,-2780,-25572,-30332,1461,-1471,SUDDEN_MOVEMENT
9482,2068,-3864,-28388,-10357,7403,1177,SUDDEN_MOVEMENT
9492,-4300,-3560,-25768,3488,16573,-1182,SUDDEN_MOVEMENT
9502,-5600,-7092,-25484,9652,19000,-824,SUDDEN_MOVEMENT
9512,-10208,-9616,-23316,10254,13982,1248,SUDDEN_MOVEMENT
9522,-15844,-9240,-20212,8519,3972,3214,SUDDEN_MOVEMENT
9532,-16732,-7524,-14884,6292,-5510,4497,SUDDEN_MOVEMENT
9542,-16596,-5628,-8832,4796,-11875,6100,SUDDEN_MOVEMENT
9552,-18320,-4376,-3696,4246,-13987,7338,SUDDEN_MOVEMENT
9562,-20120,-2056,-220,5265,-13935,7577,SUDDEN_MOVEMENT
9572,-21460,336,4060,7244,-11005,7852,SUDDEN_MOVEMENT
9582,-21784,4720,7628,9160,-7119,7016,SUDDEN_MOVEMENT
9592,-20864,8212,9432,9692,-2588,6274,SUDDEN_MOVEMENT
9602,-22064,11564,11208,9543,797,5349,SUDDEN_MOVEMENT
9612,-22580,14024,10424,8453,3173,3400,SUDDEN_MOVEMENT
9622,-22068,14948,9240,6078,3385,1456,SUDDEN_MOVEMENT
9632,-21056,14080,7636,3280,2008,-171,SUDDEN_MOVEMENT
9642,-19316,12988,6104,684,88,-1178,SUDDEN_MOVEMENT
9652,-17604,12048,5036,-996,-1624,-1822,SUDDEN_MOVEMENT
9662,-15728,11184,4248,-1726,-2609,-2324,SUDDEN_MOVEMENT
9672,-14244,10976,3736,-1707,-2915,-2698,SUDDEN_MOVEMENT
9682,-13016,10700,3584,-1267,-2783,-2957,SUDDEN_MOVEMENT
9692,-12232,10700,3580,-841,-2276,-3121,SUDDEN_MOVEMENT
9702,-11592,10504,3324,-549,-1866,-3090,SUDDEN_MOVEMENT
9712,-10644,9784,3700,-664,-1280,-2736,SUDDEN_MOVEMENT
