timestamp_ms,Ax,Ay,Az,Gx,Gy,Gz,label
7012,-10528,11064,-2244,2800,6326,830,SUDDEN_MOVEMENT
7022,-10228,12516,-484,2170,5522,1447,SUDDEN_MOVEMENT
7032,-10520,13272,524,636,5016,2084,SUDDEN_MOVEMENT
7042,-10692,13852,1472,-951,4368,2490,SUDDEN_MOVEMENT
7052,-10024,14972,2484,-2573,4519,3512,SUDDEN_MOVEMENT
7062,-10172,17784,3368,-3548,5346,5141,SUDDEN_MOVEMENT
7072,-10548,21792,4592,-4260,5776,6328,SUDDEN_MOVEMENT
7082,-11400,25588,6308,-5805,6648,7130,SUDDEN_MOVEMENT
7092,-13688,28260,6380,-7717,7388,7835,SUDDEN_MOVEMENT
7102,-17948,30212,6860,-9692,7801,7559,SUDDEN_MOVEMENT
7112,-24116,27496,8328,-12534,8943,4431,SUDDEN_MOVEMENT
7122,-28984,12704,7052,-17674,13450,-2022,SUDDEN_MOVEMENT
7132,-32768,-14964,84,-22063,15829,-7228,SUDDEN_MOVEMENT
7142,-32768,-32768,-14276,-22225,14353,-6700,SUDDEN_MOVEMENT
7152,-32768,-32768,-26260,-11690,3583,-4379,SUDDEN_MOVEMENT
7162,-32768,-32768,-19528,608,-9068,-5335,SUDDEN_MOVEMENT
7172,-32768,-32768,-3964,2910,-11638,-9363,SUDDEN_MOVEMENT
7182,-32768,-32768,-4380,5564,-14728,-10310,SUDDEN_MOVEMENT
7192,-32768,-32768,8388,-1537,-8928,-7411,SUDDEN_MOVEMENT
7202,-21512,-32768,3416,-7506,-638,-9610,SUDDEN_MOVEMENT
7212,204,-25316,-17220,-5471,-5066,-8397,SUDDEN_MOVEMENT
7222,20720,6428,-31628,6078,-8688,-4133,SUDDEN_MOVEMENT
7232,32767,32767,-32768,30843,-18529,1485,SUDDEN_MOVEMENT
7242,16112,32767,8860,32767,-25319,4421,SUDDEN_MOVEMENT
7252,-29644,32767,32767,27977,-13420,396,SUDDEN_MOVEMENT
7262,-1280,32767,32767,10713,-25043,-8493,SUDDEN_MOVEMENT
7272,24424,32767,32767,-10552,4642,-12138,SUDDEN_MOVEMENT
7282,16644,32767,18976,-30105,26009,-13224,SUDDEN_MOVEMENT
7292,19964,13164,-14012,-29075,20780,-12160,SUDDEN_MOVEMENT
7302,24224,-5604,-29904,-22680,21499,-7349,SUDDEN_MOVEMENT
7312,10920,-9840,-32768,-11979,22512,-1581,SUDDEN_MOVEMENT
7322,-2172,-8452,-32768,-3155,23329,11,SUDDEN_MOVEMENT
7332,-7400,-7064,-32768,2986,19995,139,SUDDEN_MOVEMENT
7342,-11928,-9200,-32768,6619,13262,-170,SUDDEN_MOVEMENT
7352,-13864,-11020,-32768,9121,4151,1495,SUDDEN_MOVEMENT
7362,-16072,-8904,-27612,10983,-5818,3529,SUDDEN_MOVEMENT
7372,-18812,-5052,-16632,11787,-12261,4171,SUDDEN_MOVEMENT
7382,-19072,-592,-11064,12632,-17192,5104,SUDDEN_MOVEMENT
7392,-20400,3964,-2348,13600,-20193,5524,SUDDEN_MOVEMENT
7402,-21700,8904,7540,13013,-18391,5076,SUDDEN_MOVEMENT
7412,-21984,12784,14312,11754,-13733,4326,SUDDEN_MOVEMENT
7422,-22528,15028,15752,10633,-10009,3727,SUDDEN_MOVEMENT
7432,-23580,16676,18452,8541,-6498,2322,SUDDEN_MOVEMENT
7442,-22804,17756,17580,5974,-2881,215,SUDDEN_MOVEMENT
7452,-20716,16864,15324,3772,900,-1892,SUDDEN_MOVEMENT
7462,-17480,14788,11416,2261,3737,-3254,SUDDEN_MOVEMENT
7472,-14788,12852,7856,1529,5516,-3378,SUDDEN_MOVEMENT
7482,-13232,11700,5264,1072,6273,-2946,SUDDEN_MOVEMENT
7492,-12052,10996,2996,-25,6347,-2350,SUDDEN_MOVEMENT
7502,-11128,10712,808,-1080,4946,-1371,SUDDEN_MOVEMENT
7512,-10872,10604,-400,-1878,3351,-357,SUDDEN_MOVEMENT
7522,-11108,11320,-936,-2059,1728,513,SUDDEN_MOVEMENT
7532,-11292,11708,-64,-2233,546,1007,SUDDEN_MOVEMENT
7542,-11332,12036,232,-2334,253,1272,SUDDEN_MOVEMENT
7552,-11444,13132,636,-2324,571,1523,SUDDEN_MOVEMENT
7562,-11928,13184,736,-2518,1318,1386,SUDDEN_MOVEMENT
7572,-12232,13540,356,-2844,1725,970,SUDDEN_MOVEMENT
7582,-12276,13680,232,-3139,1439,551,SUDDEN_MOVEMENT
7592,-11468,14196,752,-3703,466,719,SUDDEN_MOVEMENT
7602,-11460,14992,1208,-4381,-579,1004,SUDDEN_MOVEMENT
7612,-11392,17568,1844,-4441,-1589,1989,SUDDEN_MOVEMENT
7622,-13368,22016,4616,-4278,-2296,3251,SUDDEN_MOVEMENT
7632,-17176,26468,7120,-5368,-2988,3299,SUDDEN_MOVEMENT
7642,-21244,27336,9304,-8364,-3956,506,SUDDEN_MOVEMENT
7652,-24184,22260,12004,-14346,-2527,-5501,SUDDEN_MOVEMENT
7662,-21524,7500,3552,-22703,2895,-11033,SUDDEN_MOVEMENT
7672,-16596,-9636,-16472,-31282,15707,-15173,SUDDEN_MOVEMENT
7682,-10772,-32716,-32768,-32768,31734,-17994,SUDDEN_MOVEMENT
7692,-4700,-32768,-32768,-19588,28106,-15348,SUDDEN_MOVEMENT
7702,-12656,-32768,-32768,4945,-3540,-3149,SUDDEN_MOVEMENT
7712,-6896,-30412,-32768,21922,-32768,6655,SUDDEN_MOVEMENT
7722,-13840,-9772,-32768,25684,-32768,11652,SUDDEN_MOVEMENT
7732,-18076,3644,-26732,25059,-32768,6841,SUDDEN_MOVEMENT
7742,-7920,18316,29508,32767,-32768,-13799,SUDDEN_MOVEMENT
7752,14212,24188,32767,32767,-23076,-14305,SUDDEN_MOVEMENT
7762,5352,32767,32767,32767,-12938,-10714,SUDDEN_MOVEMENT
7772,3536,32767,32767,32767,-24186,-11885,SUDDEN_MOVEMENT
7782,6136,32767,32767,10647,-25576,-10812,SUDDEN_MOVEMENT
7792,12248,32767,32767,4359,-16592,-14324,SUDDEN_MOVEMENT
7802,32767,32767,32767,6865,8470,-14298,SUDDEN_MOVEMENT
7812,27300,32767,32767,-139,23969,-8168,SUDDEN_MOVEMENT
7822,22520,32767,32767,-11195,22592,-8212,SUDDEN_MOVEMENT
7832,28680,16968,8048,-18902,17183,-3819,SUDDEN_MOVEMENT
7842,21016,4704,-11756,-18991,10211,3035,SUDDEN_MOVEMENT
7852,6592,-252,-19556,-14418,4979,6386,SUDDEN_MOVEMENT
