timestamp_ms,Ax,Ay,Az,Gx,Gy,Gz,label
10812,14788,4740,5456,-681,-415,-74,SUDDEN_MOVEMENT
10822,15044,4784,5520,-680,-434,-120,SUDDEN_MOVEMENT
10832,15060,4996,5568,-699,-467,-210,SUDDEN_MOVEMENT
10842,15064,5160,5512,-758,-543,-280,SUDDEN_MOVEMENT
10852,15092,5224,5480,-847,-641,-448,SUDDEN_MOVEMENT
10862,15096,5208,5544,-988,-694,-585,SUDDEN_MOVEMENT
10872,15076,5228,5648,-1110,-738,-719,SUDDEN_MOVEMENT
10882,14956,5112,5720,-1130,-686,-857,SUDDEN_MOVEMENT
10892,14716,4968,5712,-1156,-658,-920,SUDDEN_MOVEMENT
10902,14736,4964,5592,-1204,-668,-919,SUDDEN_MOVEMENT
10912,14640,5044,5588,-1209,-689,-923,SUDDEN_MOVEMENT
10922,14816,5064,5656,-1196,-737,-893,SUDDEN_MOVEMENT
10932,14868,5280,5704,-1150,-729,-927,SUDDEN_MOVEMENT
10942,15036,5644,5932,-1071,-780,-962,SUDDEN_MOVEMENT
10952,15148,5804,5936,-1026,-731,-1043,SUDDEN_MOVEMENT
10962,15212,5896,5992,-913,-656,-1153,SUDDEN_MOVEMENT
10972,15376,6036,6032,-878,-637,-1277,SUDDEN_MOVEMENT
10982,15344,6020,5984,-779,-563,-1418,SUDDEN_MOVEMENT
10992,15292,5904,5964,-670,-488,-1471,SUDDEN_MOVEMENT
11002,15116,5724,5740,-519,-493,-1607,SUDDEN_MOVEMENT
11012,14932,5436,5540,-457,-487,-1622,SUDDEN_MOVEMENT
11022,14696,5204,5672,-515,-489,-1626,SUDDEN_MOVEMENT
11032,14576,4688,5684,-835,-177,-1639,SUDDEN_MOVEMENT
11042,14256,4344,5388,-1117,46,-1570,SUDDEN_MOVEMENT
11052,14184,4036,5204,-1292,110,-1429,SUDDEN_MOVEMENT
11062,14412,3852,5192,-1364,155,-1214,SUDDEN_MOVEMENT
11072,14536,3840,5076,-1352,79,-898,SUDDEN_MOVEMENT
11082,14884,3960,5064,-1166,-141,-497,SUDDEN_MOVEMENT
11092,15312,4388,5392,-865,-427,-137,SUDDEN_MOVEMENT
11102,15564,4972,5944,-643,-660,-17,SUDDEN_MOVEMENT
11112,15844,5244,6840,-405,-675,58,SUDDEN_MOVEMENT
11122,16372,5960,7776,-105,-460,160,SUDDEN_MOVEMENT
11132,16660,6748,8500,345,-120,223,SUDDEN_MOVEMENT
11142,17024,7496,9344,862,165,-61,SUDDEN_MOVEMENT
11152,17412,7724,10680,790,835,-145,SUDDEN_MOVEMENT
11162,17016,8696,11032,113,1319,-225,SUDDEN_MOVEMENT
11172,17708,8848,11836,751,2548,-1080,SUDDEN_MOVEMENT
11182,17708,9104,12364,1184,3970,-1543,SUDDEN_MOVEMENT
11192,17600,9324,12276,1616,5391,-1946,SUDDEN_MOVEMENT
11202,17288,9504,11964,2117,6676,-2633,SUDDEN_MOVEMENT
11212,17080,9328,11744,2364,7642,-3360,SUDDEN_MOVEMENT
11222,16884,9128,12192,1852,8464,-4044,SUDDEN_MOVEMENT
11232,16900,8812,13308,476,9571,-4524,SUDDEN_MOVEMENT
11242,17244,8908,14480,-1381,11396,-4709,SUDDEN_MOVEMENT
11252,16888,9472,14740,-3218,13916,-5395,SUDDEN_MOVEMENT
11262,16120,9596,14024,-4506,16324,-6337,SUDDEN_MOVEMENT
11272,16540,9244,13356,-4957,17912,-6683,SUDDEN_MOVEMENT
11282,16860,9340,12716,-4609,19042,-6850,SUDDEN_MOVEMENT
11292,16816,9348,11836,-3746,20169,-7364,SUDDEN_MOVEMENT
11302,15744,9444,10756,-2790,20692,-8190,SUDDEN_MOVEMENT
11312,16060,7812,9788,-1575,19573,-8886,SUDDEN_MOVEMENT
11322,15404,5696,9148,-273,18390,-8862,SUDDEN_MOVEMENT
11332,14164,3404,7388,1772,17461,-8391,SUDDEN_MOVEMENT
11342,13276,1932,5488,3858,15263,-6465,SUDDEN_MOVEMENT
11352,13316,1332,4604,5881,12362,-4125,SUDDEN_MOVEMENT
11362,12656,1848,3504,8223,9786,-2603,SUDDEN_MOVEMENT
11372,12720,2812,3656,9351,7111,-2163,SUDDEN_MOVEMENT
11382,12812,2940,4108,9459,4863,-2235,SUDDEN_MOVEMENT
11392,12612,2960,4684,9186,3140,-2645,SUDDEN_MOVEMENT
11402,13124,2848,5864,8769,2247,-2892,SUDDEN_MOVEMENT
11412,12912,2708,6212,7993,2361,-3167,SUDDEN_MOVEMENT
11422,12636,2444,5800,7547,2655,-3244,SUDDEN_MOVEMENT
11432,12280,2380,5100,7566,2922,-3211,SUDDEN_MOVEMENT
11442,11916,2588,4348,7585,2891,-3161,SUDDEN_MOVEMENT
11452,11860,3012,3620,7297,2426,-3011,SUDDEN_MOVEMENT
11462,11856,3676,3160,6996,1606,-2719,SUDDEN_MOVEMENT
11472,11908,4940,2756,6852,480,-2644,SUDDEN_MOVEMENT
11482,11980,6040,3012,6865,-816,-2713,SUDDEN_MOVEMENT
11492,12192,7520,2604,7187,-2208,-2919,SUDDEN_MOVEMENT
11502,11212,8804,1832,7728,-4041,-3405,SUDDEN_MOVEMENT
11512,10360,9936,1740,8343,-5931,-4274,SUDDEN_MOVEMENT
11522,9672,10784,1884,8825,-7265,-4838,SUDDEN_MOVEMENT
11532,8960,11532,1880,8937,-7603,-5107,SUDDEN_MOVEMENT
11542,6932,13308,1180,8614,-6890,-5157,SUDDEN_MOVEMENT
11552,4072,15000,-344,7479,-5373,-5165,SUDDEN_MOVEMENT
11562,2076,18148,-2136,6126,-3096,-5738,SUDDEN_MOVEMENT
11572,1760,22836,-4312,3600,-1335,-5295,SUDDEN_MOVEMENT
11582,-2880,27676,-8204,1597,602,-5409,SUDDEN_MOVEMENT
11592,-5984,32767,-11028,586,2026,-6752,SUDDEN_MOVEMENT
11602,-8040,32767,-13152,-801,2171,-10015,SUDDEN_MOVEMENT
11612,-7460,32767,-13188,-4044,132,-14385,SUDDEN_MOVEMENT
11622,-7712,32767,-13452,-6386,-1455,-21156,SUDDEN_MOVEMENT
11632,-8516,32767,-14648,-6610,-3184,-29140,SUDDEN_MOVEMENT
11642,-8624,25796,-15796,-5402,-6961,-32768,SUDDEN_MOVEMENT
11652,-8192,12824,-15116,-2542,-12934,-32768,SUDDEN_MOVEMENT
11662,-5012,-2484,-11420,-6,-19043,-31882,SUDDEN_MOVEMENT
11672,-460,-15692,-5988,732,-24908,-21904,SUDDEN_MOVEMENT
11682,7616,-23588,2196,-179,-31603,-10754,SUDDEN_MOVEMENT
11692,20664,-25364,15196,-3290,-32768,-1748,SUDDEN_MOVEMENT
