recording_id,source_file,label,Ax_mean,Ax_std,Ax_min,Ax_max,Ax_range,Ax_rms,Ay_mean,Ay_std,Ay_min,Ay_max,Ay_range,Ay_rms,Az_mean,Az_std,Az_min,Az_max,Az_range,Az_rms,Gx_mean,Gx_std,Gx_min,Gx_max,Gx_range,Gx_rms,Gy_mean,Gy_std,Gy_min,Gy_max,Gy_range,Gy_rms,Gz_mean,Gz_std,Gz_min,Gz_max,Gz_range,Gz_rms,acc_mag_mean,acc_mag_std,acc_mag_min,acc_mag_max,acc_mag_range,acc_mag_rms,gyro_mag_mean,gyro_mag_std,gyro_mag_min,gyro_mag_max,gyro_mag_range,gyro_mag_rms,jerk_mean,jerk_std,jerk_max
normal_003,dataset\normal\normal_003.csv,NORMAL,-914.48,2188.748667526722,-6224.0,2308.0,8532.0,2372.1075860930086,16911.52,937.8292006543622,14232.0,18344.0,4112.0,16937.50372162321,-2870.04,1171.7125237872983,-4988.0,-380.0,4608.0,3100.006425799792,582.53,2438.260931299192,-5075.0,3610.0,8685.0,2506.882041500956,-632.7,2949.425691554205,-4740.0,6297.0,11037.0,3016.524689108312,-3479.72,3119.920460781012,-8470.0,1416.0,9886.0,4673.580528887889,17371.459931207715,590.208792246222,15888.373610914368,18388.538169196592,2500.1645582822257,17381.483439568674,5626.1218903946565,2360.7173071806083,552.5296372141498,8880.867131085794,8328.337493871644,6101.330488508223,-3.634883942301189,166.7891285254981,448.6280872507159
normal_003,dataset\normal\normal_003.csv,NORMAL,-4022.76,1800.3464284409267,-6772.0,228.0,7000.0,4407.249173804449,14145.96,2617.2569148633456,9856.0,17956.0,8100.0,14386.042474565407,-3912.76,429.0997814028808,-4988.0,-2984.0,2004.0,3936.218672787375,318.72,1737.222519310638,-2575.0,3610.0,6185.0,1766.2175743661935,-801.12,2039.6472453833776,-4740.0,2524.0,7264.0,2191.3361540393566,-4334.97,3856.08576786098,-8470.0,6015.0,14485.0,5801.841289625217,15409.837614812475,2100.6631060478367,11694.48827439662,18319.764190622107,6625.275916225488,15552.35933226853,6098.599806538485,2095.213929337231,2124.484643390015,8880.867131085794,6756.382487695779,6448.475867210794,-25.96688294689314,220.51063761409685,629.504214495646
normal_003,dataset\normal\normal_003.csv,NORMAL,-5419.16,624.7293929374541,-7244.0,-4340.0,2904.0,5455.051046507265,13922.84,2402.2614209115545,9856.0,17512.0,7656.0,14128.564456447795,-3523.76,857.4977215130078,-4500.0,-556.0,3944.0,3626.5943914366826,-1376.47,1103.0995553892676,-3684.0,1084.0,4768.0,1763.9439588603716,-912.25,2360.357906653141,-5880.0,2524.0,8404.0,2530.511709121299,2826.64,6186.221086446879,-8309.0,9996.0,18305.0,6801.413457510138,15425.19566076405,2142.298118177297,11694.48827439662,18833.10234666609,7138.614072269476,15573.249577400344,6912.16638344825,2827.74976041515,2124.484643390015,11493.18289248022,9368.698249090205,7468.213495877043,7.125971716570128,287.7157374454705,1366.4478646307707
normal_003,dataset\normal\normal_003.csv,NORMAL,-4626.0,1477.855256782612,-7244.0,-1564.0,5680.0,4856.329082753762,16635.12,997.6801218827604,14596.0,18728.0,4132.0,16665.010742270766,-1436.2,1950.95639110668,-4324.0,5888.0,10212.0,2422.5815321677,-1831.33,1258.7959807292048,-3775.0,2729.0,6504.0,2222.236911312563,337.93,3973.1061482296186,-5880.0,7958.0,13838.0,3987.4514605196136,3607.33,4886.726669366724,-3506.0,9996.0,13502.0,6073.954829433621,17507.070341881066,823.349576078331,16038.366999167964,19932.741306704404,3894.37430753644,17526.4205267362,7175.571972060176,2498.439549755895,1041.2746995870014,11493.18289248022,10451.908192893216,7598.094057722634,-0.6859920180262763,350.97791211634785,1800.1478904277355
normal_003,dataset\normal\normal_003.csv,NORMAL,-3738.52,1121.3287339580663,-6948.0,-1564.0,5384.0,3903.064170622871,16325.56,1609.639551700939,10024.0,18728.0,8704.0,16404.72032068819,279.12,880.9477768857812,-3120.0,5888.0,9008.0,924.1087381904794,-873.32,1651.744767692636,-3775.0,2729.0,6504.0,1868.4080389465253,3581.36,3019.666039548082,-1894.0,8256.0,10150.0,4684.498099049673,-4110.74,3977.489272443107,-9897.0,4334.0,14231.0,5720.017854867238,16810.28185950069,1617.763729393765,10479.490827325531,19932.741306704404,9453.25047937887,16887.94646130784,7259.684857730916,2334.748608829746,1041.2746995870014,11105.50178965363,10064.227090066628,7625.881935881252,-68.68661520359491,444.7088485359868,1800.1478904277355
normal_003,dataset\normal\normal_003.csv,NORMAL,-4395.32,1110.7730000319598,-6212.0,-2344.0,3868.0,4533.503563470531,14805.24,2438.050151740116,9144.0,18128.0,8984.0,15004.6399490291,505.88,686.8966629704937,-872.0,3548.0,4420.0,853.077722133218,-233.53,1089.552343442021,-2460.0,1677.0,4137.0,1114.2982410468037,34.6,4706.079876075203,-8201.0,8256.0,16457.0,4706.207067267653,-848.91,7520.809363486087,-9897.0,10678.0,20575.0,7568.568006565047,15499.05939024217,2489.733756397651,9481.1484536421,19109.85170010485,9628.703246462745,15697.758316396645,8457.719292607493,3023.284896839033,910.005494488907,13665.369698621402,12755.364204132497,8981.829835840801,23.270941687599265,436.45114385869925,1505.232046784913
normal_003,dataset\normal\normal_003.csv,NORMAL,-3649.0,1859.2674148707065,-6212.0,-12.0,6200.0,4095.3725495979,15699.72,2566.655240113093,9144.0,18724.0,9580.0,15908.140281000791,929.76,678.7132107156897,-856.0,2348.0,3204.0,1151.1321731234864,710.42,1661.491878884757,-2338.0,4433.0,6771.0,1807.0007858327008,-4582.75,2730.3996680889045,-8741.0,66.0,8807.0,5334.480284901239,5136.56,3846.371501350331,-6107.0,10678.0,16785.0,6417.072725160593,16273.540241762605,2517.537844746972,9481.1484536421,19109.85170010485,9628.703246462745,16467.122055781332,7830.445752461532,3403.6558915021315,910.005494488907,13665.369698621402,12755.364204132497,8538.193843547942,72.86272909934526,319.8393932291146,1206.60791687832
normal_003,dataset\normal\normal_003.csv,NORMAL,-1924.44,1231.8467300764328,-5084.0,-12.0,5072.0,2284.9323140959777,16889.92,845.9476068882753,15516.0,18724.0,3208.0,16911.091773152908,-43.4,1398.5619328438763,-2440.0,2348.0,4788.0,1399.2351625084327,974.45,1463.7462442308777,-1212.0,4433.0,5645.0,1758.438474897544,-1289.29,4693.560813060804,-8741.0,6049.0,14790.0,4867.420447218424,440.86,4646.710628003427,-7856.0,8013.0,15869.0,4667.577230212693,17095.110571931,959.6844343079516,15557.535537481506,18952.227098681567,3394.691561200061,17122.02673984596,6374.338390239677,2817.4412090967644,1952.369073715316,11146.407223854689,9194.038150139371,6969.229862761022,4.56739488109231,214.69799138843484,601.9993605108684
normal_003,dataset\normal\normal_003.csv,NORMAL,-3159.76,1921.8022224984547,-7216.0,-232.0,6984.0,3698.2978571229214,16106.4,1596.137036723351,10380.0,18556.0,8176.0,16185.295005034664,-1869.48,991.5645261908072,-6372.0,224.0,6596.0,2116.1653243544088,-153.97,887.518838729635,-2358.0,1941.0,4299.0,900.7754714688894,3569.74,1678.716650420791,121.0,6049.0,5928.0,3944.760228454956,-5954.72,2686.0841799169284,-10296.0,-1635.0,8661.0,6532.513949468459,16681.069172778152,1364.283098550479,11741.47248005973,19150.42391175715,7408.951431697418,16736.766029314025,7149.620825159805,2815.881791986523,2250.172882247051,10892.816899223084,8642.644016976034,7684.1569615670915,-42.734914686837854,488.1753150610389,3355.37405428598
normal_003,dataset\normal\normal_003.csv,NORMAL,-5599.96,1458.20761155605,-7864.0,-2684.0,5180.0,5786.702121243153,13977.68,2743.595199295989,8504.0,18556.0,10052.0,14244.397242424828,-2021.44,1090.1127310512431,-6372.0,92.0,6464.0,2296.642209835916,-1105.55,1252.171053610488,-3244.0,1531.0,4775.0,1670.3811391416032,1255.51,3208.4289597714333,-3283.0,5653.0,8936.0,3445.3333293021155,-2275.69,6622.690399973412,-10296.0,7739.0,18035.0,7002.770388210654,15350.690021706188,2453.4986320538246,10069.809134238842,19150.42391175715,9080.614777518307,15545.524747656478,7604.186118953642,2423.972251968397,1637.07727368014,10892.816899223084,9255.739625542945,7981.183371530816,-20.294062906643703,528.4484629795645,3355.37405428598
