timestamp_ms,Ax,Ay,Az,Gx,Gy,Gz,label
18082,-2744,16104,-3120,19,870,441,FALL
18092,-2840,16280,-3240,-13,917,458,FALL
18102,-2988,16368,-3284,-14,942,441,FALL
18112,-3076,16560,-3364,38,948,443,FALL
18122,-3148,16856,-3272,-48,915,365,FALL
18132,-3252,17036,-3416,-129,950,235,FALL
18142,-3244,17160,-3536,-148,883,19,FALL
18152,-3128,17468,-3736,-196,786,-138,FALL
18162,-2944,17884,-3800,-390,725,-411,FALL
18172,-3008,18464,-4076,-411,661,-690,FALL
18182,-3028,18816,-4052,-579,411,-942,FALL
18192,-2896,18728,-4292,-513,-92,-1321,FALL
18202,-2596,18884,-3976,-356,126,-1576,FALL
18212,-2280,18672,-4112,81,397,-1708,FALL
18222,-2292,18928,-4208,810,713,-1947,FALL
18232,-2548,19332,-4148,1254,1056,-2210,FALL
18242,-2792,19456,-3852,1378,1326,-2355,FALL
18252,-2688,19652,-3424,1590,1821,-2504,FALL
18262,-2648,19480,-3360,2125,2427,-3029,FALL
18272,-2492,18992,-3824,2587,3005,-3657,FALL
18282,-2500,18964,-4292,3049,4511,-4166,FALL
18292,-3448,19380,-5448,3868,5774,-4836,FALL
18302,-3876,18676,-6056,5023,6700,-5421,FALL
18312,-2828,18264,-5244,5755,7838,-5617,FALL
18322,-2056,18644,-4328,6355,9053,-5817,FALL
18332,-2840,18752,-4864,7291,8963,-6136,FALL
18342,-4404,18852,-5272,7984,8297,-6700,FALL
18352,-4816,17760,-5612,8327,8969,-7820,FALL
18362,-4968,16412,-5696,9189,9633,-8499,FALL
18372,-4748,15396,-5756,10664,8804,-8717,FALL
18382,-4596,14856,-5608,11529,9012,-8705,FALL
18392,-4788,15220,-5524,11900,10778,-8426,FALL
18402,-4468,15372,-5960,11521,11985,-8058,FALL
18412,-4068,15004,-6480,10501,11577,-6912,FALL
18422,-3968,14328,-6860,9360,10212,-5632,FALL
18432,-4300,13668,-7520,8639,8381,-4652,FALL
18442,-4804,13252,-8052,8419,6712,-3892,FALL
18452,-4808,12688,-7708,8302,5510,-3408,FALL
18462,-4360,12584,-6924,8259,5259,-2862,FALL
18472,-4980,12528,-7056,8053,4393,-2401,FALL
18482,-5736,13148,-7412,7674,3262,-2225,FALL
18492,-5600,13252,-7428,6688,1769,-1827,FALL
18502,-5120,13220,-6840,5338,574,-878,FALL
18512,-5000,13304,-6592,3937,-340,364,FALL
18522,-5120,13040,-6580,2239,-1452,1863,FALL
18532,-6020,12888,-7540,620,-2889,3108,FALL
18542,-6716,13040,-7332,-657,-5928,3918,FALL
18552,-7152,13848,-7492,-1933,-7575,4477,FALL
18562,-7764,14572,-7616,-2924,-8977,4545,FALL
18572,-6992,14972,-7316,-4602,-6257,4305,FALL
18582,-6860,14248,-7980,-5339,-10645,4048,FALL
18592,-5736,13264,-5464,-6378,-12087,4096,FALL
18602,-4608,12548,-5416,-7477,-13355,4160,FALL
18612,-3560,12348,-4700,-8375,-14923,4597,FALL
18622,-2552,12636,-3996,-9031,-15884,5227,FALL
18632,-2216,12928,-3920,-9582,-16353,5989,FALL
18642,-1088,14712,3788,-12118,-9394,6268,FALL
18652,-4064,13324,-6160,-14160,-10973,7497,FALL
18662,-4156,12920,-2724,-14264,-14874,7853,FALL
18672,-4256,12296,-4244,-13971,-15735,7633,FALL
18682,-4276,12216,-4384,-13191,-16362,6677,FALL
18692,-4496,12116,-4140,-12073,-16320,5282,FALL
18702,-3960,12052,-3988,-10887,-16613,3986,FALL
18712,-3408,12044,-3412,-9966,-16383,3086,FALL
18722,-3440,12236,-2912,-9261,-15124,2453,FALL
18732,-3936,12332,-3100,-8549,-13506,1853,FALL
18742,-4396,12228,-3360,-7464,-11512,1185,FALL
18752,-4556,12080,-3376,-5953,-9031,444,FALL
18762,-4696,12212,-2960,-4246,-6117,-447,FALL
18772,-4372,12544,-2640,-2909,-3565,-1137,FALL
18782,-3836,12860,-2156,-1983,-1061,-1721,FALL
18792,-3504,13128,-1844,-1449,1410,-2028,FALL
18802,-3224,13008,-2108,-1076,3446,-1863,FALL
18812,-3188,12716,-2440,-660,4966,-1613,FALL
18822,-3208,12636,-2668,-84,5865,-1102,FALL
18832,-3412,12976,-2824,247,6407,-515,FALL
18842,-4376,13760,-2844,260,6446,-198,FALL
18852,-5224,14180,-3372,1,5919,-184,FALL
18862,-5468,14340,-3848,-342,5125,-366,FALL
18872,-5332,14504,-3928,-439,4293,-384,FALL
18882,-5260,14672,-3984,-430,3734,-171,FALL
