timestamp_ms,Ax,Ay,Az,Gx,Gy,Gz,label
9209,10828,-9808,13820,-13271,-2439,14766,FALL
9219,6716,-15708,19572,-14656,-5393,12854,FALL
9229,1468,-11552,32767,-20905,-16334,8802,FALL
9239,3564,-10952,32767,-5440,-9843,1301,FALL
9249,1752,-12820,32120,7861,-3313,-3516,FALL
9259,3180,-13928,23760,13650,-2750,-3979,FALL
9269,4664,-14388,22900,13738,-1521,-4442,FALL
9279,4136,-13864,23820,13488,440,-7153,FALL
9289,2000,-13244,23012,14230,1631,-9098,FALL
9299,1672,-10852,22152,15153,2125,-8291,FALL
9309,2832,-7632,20836,15792,2952,-6950,FALL
9319,3812,-5648,19860,15623,3055,-6144,FALL
9328,4180,-4972,21688,13721,2579,-7300,FALL
9339,3432,-5924,23364,11953,2280,-9725,FALL
9349,2456,-7332,23580,11808,2084,-11637,FALL
9359,1468,-8524,22960,12657,688,-12376,FALL
9369,2504,-7832,21980,13867,-273,-11771,FALL
9379,4336,-5500,21112,14673,-477,-10682,FALL
9388,5224,-4792,20208,14469,-870,-9518,FALL
9399,5584,-4276,19052,13898,-1314,-8969,FALL
9409,6340,-3508,19104,13284,-1944,-8275,FALL
9419,7212,-3372,18956,13105,-2743,-7110,FALL
9429,6496,-3416,18856,12780,-3626,-6093,FALL
9439,6680,-2092,19312,13433,-4158,-6277,FALL
9449,6176,-1564,19008,15061,-3194,-7693,FALL
9459,4228,-3256,18380,15759,-2485,-7572,FALL
9469,3996,-2380,18092,16342,-2948,-6416,FALL
9479,3448,-116,17332,17319,-5548,-5297,FALL
9489,2896,208,17924,17132,-8280,-4524,FALL
9499,4040,-660,19940,14529,-8385,-3111,FALL
9509,9724,5252,21424,9948,-8033,-10090,FALL
9519,4096,340,19612,11256,-6192,-9264,FALL
9529,2372,3428,16388,14147,-4905,-9225,FALL
9539,3580,5500,13412,19204,-3259,-10417,FALL
9549,4832,4216,10884,25123,-3130,-12251,FALL
9559,3744,4016,10088,28593,-6285,-11489,FALL
9568,2840,1520,8388,27598,-9972,-9087,FALL
9579,460,-1592,14296,23456,-8619,-5478,FALL
9589,740,-836,14712,21157,-5837,-2429,FALL
9599,984,512,14252,20119,-2976,-1160,FALL
9609,1308,3160,13552,18883,-2582,727,FALL
9619,1816,3772,9492,17357,-6009,2213,FALL
