timestamp_ms,Ax,Ay,Az,Gx,Gy,Gz,label
15739,11000,14108,5640,-1356,925,-4353,FALL
15749,11344,14276,5496,-2062,1524,-4301,FALL
15759,11240,14996,5524,-3101,1161,-3946,FALL
15769,10760,16648,4892,-3854,727,-3603,FALL
15779,9996,18096,4416,-4426,475,-4362,FALL
15789,9764,18872,3888,-4411,743,-5854,FALL
15799,10156,18688,4084,-3892,1876,-7444,FALL
15809,11224,18028,4876,-3385,3759,-8513,FALL
15819,12920,16764,5776,-3048,6326,-8720,FALL
15829,14404,15572,6744,-2754,9183,-8180,FALL
15839,15576,14340,7520,-2549,11822,-7045,FALL
15849,16160,13488,8008,-2477,13628,-5699,FALL
15859,16304,12844,8036,-2606,14296,-4465,FALL
15869,16152,12196,7916,-2856,13853,-3484,FALL
15879,15948,11684,7520,-3332,12309,-2861,FALL
15889,15292,11624,6860,-3651,10055,-2787,FALL
15899,14600,11000,6320,-4035,7333,-3008,FALL
15909,13816,10532,5836,-4389,4909,-3585,FALL
15919,13288,9832,5364,-4732,3150,-4306,FALL
15929,12752,8884,4788,-4791,2277,-5002,FALL
15939,12492,7768,4016,-4774,1817,-5747,FALL
15949,12244,6420,3496,-4485,2009,-6539,FALL
15959,12196,5100,2992,-4395,2471,-7230,FALL
15969,12140,3332,2196,-4551,3136,-7799,FALL
15979,12212,2336,1328,-4863,3616,-8552,FALL
15989,12480,1136,484,-5232,4087,-9226,FALL
15999,12680,-160,-900,-5527,4176,-10010,FALL
16009,12472,-1816,-2196,-5603,4137,-10670,FALL
16019,12224,-4344,-3568,-5224,4430,-10833,FALL
16029,12116,-6148,-4680,-4527,5209,-10554,FALL
16039,12684,-9332,-6324,-3023,5832,-9618,FALL
16049,12968,-12040,-7444,-1032,6235,-7470,FALL
16059,12896,-13840,-8792,1043,4769,-3646,FALL
16069,11772,-17864,-9820,989,3338,-2467,FALL
16079,11448,-19316,-9876,-327,1928,-1148,FALL
16089,9752,-20300,-10952,-1439,401,1626,FALL
16099,8124,-20664,-13324,-2292,-765,4524,FALL
16109,6808,-20512,-15564,-2427,-1429,7955,FALL
16119,4660,-18716,-16696,-2560,-1801,11554,FALL
16129,3048,-15816,-16220,-2763,-381,13906,FALL
16139,-456,-13552,-16648,-1583,1792,15050,FALL
16149,-3264,-11376,-17428,-2555,2197,15067,FALL
16159,-6172,-8952,-16564,-3274,3232,14238,FALL
16169,-5788,-7160,-13576,-2707,6603,13373,FALL
16179,-5736,-8304,-9472,-4693,10728,13720,FALL
16189,-6804,-6716,-6128,-10621,12952,15463,FALL
16199,-8920,-3524,-1560,-19035,11530,19645,FALL
16209,-16276,5332,4088,-28235,9971,25445,FALL
16219,-27936,27732,12856,-31133,16399,27751,FALL
16229,-32768,32767,24172,-25592,32767,21457,FALL
16239,-28364,32767,32767,-8221,32767,6495,FALL
16249,7228,32767,32767,3613,32767,5762,FALL
16259,32767,26032,32767,-14708,32767,17102,FALL
16269,32767,28784,32767,-18618,32767,5284,FALL
16279,7284,32767,32767,-32768,2240,-20800,FALL
16289,-3788,32767,32767,-32768,-28058,-32768,FALL
16299,-11292,32767,15016,-32768,-24763,-32768,FALL
16309,-1644,32767,-7204,-32768,-11521,-32768,FALL
16319,12020,31988,8512,-32768,-777,-32768,FALL
16329,26928,20912,12548,-31379,7986,-21128,FALL
16339,28460,9720,24272,-30137,8860,-9631,FALL
16349,25560,-152,30484,-24074,593,6773,FALL
16359,19600,10428,32767,-27263,6416,22785,FALL
16369,-32768,-27036,19884,-32768,32767,5796,FALL
16379,22676,11792,32767,-32768,-32768,28730,FALL
16389,-32768,2472,-7616,-10601,-1377,1911,FALL
16399,-16804,14492,18600,-17189,1304,17595,FALL
16409,-5420,6692,27328,-18265,5281,7418,FALL
16419,-9528,2960,14784,-7842,5148,6389,FALL
16429,-15436,11680,28024,-9791,6903,3841,FALL
16439,-9220,2120,20832,-11369,12080,11046,FALL
16449,-13540,-4008,22520,-8702,5050,7190,FALL
16459,-8376,4284,25644,-654,-2861,19832,FALL
16469,768,-1296,32420,4814,-10634,19855,FALL
16479,2312,4892,32767,24595,-22721,7794,FALL
16489,9924,3316,32767,31182,-28134,741,FALL
16499,9176,6296,32767,29089,-26750,-4846,FALL
