timestamp_ms,Ax,Ay,Az,Gx,Gy,Gz,label
25162,-6744,14028,-5396,-355,61,162,NORMAL
25172,-6944,14076,-5752,-397,78,271,NORMAL
25182,-7236,14048,-6008,-439,70,273,NORMAL
25192,-7544,13960,-6232,-452,-26,270,NORMAL
25202,-8000,13972,-6388,-455,-199,310,NORMAL
25212,-8316,14096,-6392,-499,-397,215,NORMAL
25222,-8676,14320,-6256,-577,-412,-98,NORMAL
25232,-8748,14328,-6200,-699,-243,-526,NORMAL
25242,-8576,14580,-6148,-857,162,-948,NORMAL
25252,-8508,14928,-6308,-972,749,-1267,NORMAL
25262,-8464,15252,-6768,-1034,1345,-1579,NORMAL
25272,-8164,15368,-7300,-915,1594,-1726,NORMAL
25282,-8024,15592,-7180,-627,1494,-1643,NORMAL
25292,-8048,15736,-7244,-403,965,-1543,NORMAL
25302,-7880,15844,-6868,-361,820,-1561,NORMAL
25312,-7844,15600,-6692,-273,559,-1524,NORMAL
25322,-7568,15420,-6428,-95,63,-1551,NORMAL
25332,-7104,15400,-5944,-36,-194,-1575,NORMAL
25342,-6740,15224,-5748,-139,-393,-1515,NORMAL
25352,-6332,14752,-5692,-318,-379,-1378,NORMAL
25362,-6008,14544,-5624,-352,-466,-1225,NORMAL
25372,-5752,14120,-6148,-322,-444,-919,NORMAL
25382,-5492,13908,-6272,-52,-1246,-458,NORMAL
25392,-5328,14100,-5748,234,-1543,-109,NORMAL
25402,-5144,14176,-5388,382,-1323,400,NORMAL
25412,-5088,14168,-5052,492,-1178,916,NORMAL
25422,-5080,14276,-4900,523,-1025,1406,NORMAL
25432,-4880,14452,-4420,298,-1620,2015,NORMAL
25442,-4508,14252,-4456,-258,-2648,2924,NORMAL
25452,-4084,13960,-4292,-728,-3802,3996,NORMAL
25462,-3872,13732,-3792,-1298,-4760,5086,NORMAL
25472,-3448,13668,-3296,-1562,-5126,6332,NORMAL
25482,-3884,14384,-2368,-1774,-4293,7048,NORMAL
25492,-5196,15440,-2584,-1732,-3000,7461,NORMAL
25502,-6656,16612,-2612,-1816,-1901,7088,NORMAL
25512,-8320,17488,-3356,-2042,-969,5743,NORMAL
25522,-9216,17264,-4512,-2056,-755,3673,NORMAL
25532,-7620,15580,-5308,-1581,-797,2265,NORMAL
25542,-6352,14680,-5092,-663,-717,1807,NORMAL
25552,-5772,14520,-4632,362,-188,1924,NORMAL
25562,-5616,14484,-4092,1142,332,2123,NORMAL
25572,-5664,14516,-3320,1723,960,2504,NORMAL
25582,-5840,14752,-2740,1811,1361,2837,NORMAL
25592,-5984,14836,-2568,1668,1642,3121,NORMAL
25602,-6964,15396,-3244,1577,1050,3093,NORMAL
25612,-7832,15744,-4164,1813,-503,2725,NORMAL
25622,-7756,15360,-4660,2178,-1392,2459,NORMAL
25632,-7492,14864,-4952,2867,-2639,2560,NORMAL
25642,-6968,14284,-4596,3485,-3880,2810,NORMAL
25652,-6496,13888,-4044,4245,-4953,2954,NORMAL
25662,-6504,13756,-3036,4959,-5130,2961,NORMAL
25672,-6792,13704,-2556,5329,-4972,2800,NORMAL
25682,-7076,13992,-2152,5581,-4779,2316,NORMAL
25692,-7228,13852,-2000,5728,-4286,1681,NORMAL
25702,-6824,13412,-1972,5533,-3417,1175,NORMAL
25712,-6652,13236,-2288,5362,-2996,831,NORMAL
25722,-6612,13052,-2664,5179,-3296,803,NORMAL
25732,-6496,13120,-3180,4878,-3994,803,NORMAL
25742,-6556,12900,-3628,4729,-5145,1053,NORMAL
25752,-6580,12532,-3692,4587,-6116,1357,NORMAL
25762,-7176,12488,-3944,4596,-7034,1453,NORMAL
25772,-7628,12348,-4192,4682,-8014,1370,NORMAL
25782,-7308,12044,-4276,4867,-8744,1307,NORMAL
25792,-7420,12264,-4016,5308,-9264,1277,NORMAL
25802,-7912,12488,-3716,5671,-9369,1011,NORMAL
25812,-8092,12644,-3312,5942,-9193,561,NORMAL
25822,-8140,12852,-2880,6047,-8999,156,NORMAL
25832,-8196,13344,-2372,5879,-8681,-407,NORMAL
25842,-8016,13472,-2176,5415,-8348,-766,NORMAL
25852,-7828,13160,-2340,4908,-7907,-981,NORMAL
25862,-7496,13284,-2432,4398,-7452,-1253,NORMAL
25872,-7372,13376,-2632,3969,-7096,-1259,NORMAL
25882,-7532,13172,-2872,3644,-6891,-1296,NORMAL
25892,-7540,13404,-3056,3414,-6749,-1402,NORMAL
25902,-7388,13356,-3356,3184,-6294,-1473,NORMAL
25912,-7192,12960,-3428,2931,-5777,-1440,NORMAL
25922,-7140,12396,-3496,2648,-4835,-1476,NORMAL
25932,-7504,12340,-3656,2441,-4133,-1610,NORMAL
25942,-7768,12548,-4272,2126,-3380,-1882,NORMAL
25952,-7600,12492,-4532,1779,-2284,-2190,NORMAL
25962,-7408,12572,-5452,1709,-1471,-2337,NORMAL
25972,-7332,13052,-5852,1791,-657,-2373,NORMAL
25982,-7220,13424,-5924,1713,175,-2217,NORMAL
25992,-7472,13964,-6140,1323,746,-2054,NORMAL
26002,-7604,14084,-6920,862,979,-1900,NORMAL
26012,-7480,13860,-7300,635,1421,-1668,NORMAL
26022,-7528,13500,-7692,641,2087,-1359,NORMAL
26032,-7684,13324,-7828,672,2822,-1086,NORMAL
26042,-8104,13560,-8204,705,3594,-971,NORMAL
26052,-8172,13592,-9028,632,3950,-786,NORMAL
26062,-8628,13660,-9572,552,4285,-570,NORMAL
26072,-9112,13472,-10260,507,4411,-594,NORMAL
26082,-9056,12916,-10556,708,3456,-554,NORMAL
26092,-8892,12296,-10084,993,2373,-471,NORMAL
26102,-8832,12052,-9080,1070,1376,-387,NORMAL
26112,-8580,11620,-8204,887,401,-245,NORMAL
26122,-8236,11332,-7400,507,-224,-184,NORMAL
