timestamp_ms,Ax,Ay,Az,Gx,Gy,Gz,label
33262,-1912,15696,-3032,19,66,42,NORMAL
33272,-2000,15792,-3056,4,230,137,NORMAL
33282,-2116,15772,-3132,-29,266,146,NORMAL
33292,-2296,15732,-3032,-188,335,147,NORMAL
33302,-2312,15768,-3172,-228,550,41,NORMAL
33312,-2340,15880,-3240,-154,801,-57,NORMAL
33322,-2148,15780,-3320,-184,728,-117,NORMAL
33332,-2016,15780,-3400,-305,610,32,NORMAL
33342,-1916,15920,-3244,-444,478,197,NORMAL
33352,-1880,15968,-3060,-514,298,395,NORMAL
33362,-1872,16008,-2884,-443,392,646,NORMAL
33372,-1864,15880,-3008,-314,365,757,NORMAL
33382,-1908,15780,-2988,-391,188,1002,NORMAL
33392,-1952,15440,-2664,-424,173,1399,NORMAL
33402,-2164,15376,-2608,-410,217,1655,NORMAL
33412,-2260,15160,-2688,-444,120,1715,NORMAL
33422,-2400,14964,-2580,-421,100,1797,NORMAL
33432,-2356,15016,-2428,-373,35,1852,NORMAL
33442,-2212,14772,-2404,-402,-203,1911,NORMAL
33452,-1968,14556,-2600,-467,-626,1988,NORMAL
33462,-1836,14412,-2772,-417,-1038,2069,NORMAL
33472,-1800,14508,-2980,-382,-1501,2117,NORMAL
33482,-1744,14348,-2972,-155,-1804,2220,NORMAL
33492,-1828,14436,-3036,-128,-2094,2215,NORMAL
33502,-1848,14332,-2716,-223,-2075,2188,NORMAL
33512,-1984,14448,-2352,-218,-1550,2196,NORMAL
33522,-1768,14604,-1960,-77,-468,2311,NORMAL
33532,-1824,14924,-1932,-37,243,2280,NORMAL
33542,-1884,14984,-2060,-123,589,2234,NORMAL
33552,-1744,15244,-2224,-236,757,2148,NORMAL
33562,-1504,15208,-1808,-547,575,1939,NORMAL
33572,-1392,15744,-1848,-772,522,1945,NORMAL
33582,-1060,15976,-1780,-769,1003,2128,NORMAL
33592,-1208,17080,-2228,-650,1276,2256,NORMAL
33602,-1272,17788,-2512,-360,1395,2061,NORMAL
33612,-1236,17984,-2068,-54,2167,1587,NORMAL
33622,-1112,17168,-1960,-404,2112,1754,NORMAL
33632,-268,17004,-2588,-720,776,1832,NORMAL
33642,-288,16620,-2128,-825,809,3088,NORMAL
33652,-528,16152,-2508,-1213,654,3903,NORMAL
33662,-784,16128,-2956,-1520,-148,4188,NORMAL
33672,-644,16192,-3176,-1523,-630,4082,NORMAL
33682,-620,16328,-3332,-1399,-627,4071,NORMAL
33692,-540,16280,-3472,-995,-528,4137,NORMAL
